element_type,osmid,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,amenity,cuisine,name,opening_hours,phone,toilets:wheelchair,website,wheelchair,geometry,contact:phone,brewery,contact:email,contact:fax,contact:website,diet:vegetarian,level,name:zh,survey:date,wheelchair:description,indoor_seating,outdoor_seating,biergarten,brewery:Weizen,operator,smoking,check_date,payment:mastercard,payment:visa,capacity,changing_table,check_date:opening_hours,diet:vegan,highchair,fax,source,website:menu,wikidata,wikipedia,brewery:weizen,changing_table:fee,changing_table:location,toilets,email,image,start_date,contact:facebook,contact:instagram,opening_hours:kitchen,brand,brand:wikidata,internet_access,internet_access:fee,internet_access:ssid,delivery,takeaway,access:covid19,takeaway:covid19,diet:halal,diet:kosher,opening_hours:signed,name:de,name:ja,toilets:access,contact:mobile,outdoor_area,payment:electronic_purses,microbrewery,addr:suburb,opening_hours:covid19,note,check_date:diet:vegetarian,wheelchair:description:de,brand:wikipedia,drive_through,diet:pescetarian,old_name,type,bar,diet:meat,cocktails,alt_name,payment:credit_cards,reservation,delivery:covid19,drive_through:covid19,delivery:partner,access,payment:cash,payment:cryptocurrencies,payment:debit_cards,tourism,beer_garden,name:bar,air_conditioning,sport,fixme,operator:type,name:fr,shop,poi,mapillary,smoking:outside,wifi,payment:american_express,payment:girocard,currency:XBT,payment:lightning,payment:cards,layer,addr:state,mobile,description,leisure,was:cuisine,name:en,organic,reusable_packaging:offer,addr:housename,capacity:outdoors,new_name,check_date:currency:XBT,payment:lightning_contactless,payment:onchain,dog,payment:sodexo,surveillance,stars,payment:maestro,payment:visa_debit,diet:raw,contact:housenumber,contact:postcode,contact:street,addr:floor,check_date:website,breakfast,opening_hours:url,gay,lgbtq,alt_website,brewery:pils,currency:BCH,payment:jcb,vegetarian,name:ko,name:ko-Latn,terrace,payment:rea,disused:name,payment:apple_pay,payment:diners_club,payment:discover,payment:google_pay,payment:unionpay,diet:fish,diet:seafood,reservation:website,ref:vatin,brewery:indian,canoe:service,ref,diet:non-vegetarian,loc_name,name:it,contact:whatsapp,postal_code,source:name,contact:phone_1,restaurant,beer_brand,drink:coffee,description:covid19,self_service,kids_area,kids_area:indoor,kids_area:outdoor,seats,note:laxbar,facebook,alcohol,cuisine:sushi,blind:description:de,description:de,comment,note:de,drink:afri-cola,entrance,not:brand:wikidata,payment:contactless,old_cuisine,payment:v_pay,name:-2020,dance:teaching,payment:coins,payment:notes,old_amenity,ice_cream,name:bg,ice_cream:type,food,short_name,owner,internet_access:type,aed:note,aed:note:en,emergency,indoor,drink:wine,changing_table:access,designation,diet:gluten_free,kitchen_hours,brewery:Weizenbier,branch,opening_hours:takeaway,wheelchair:step_height,payment:bitcoin,cuisine:de,delivery_hours,contact:tiktok,name_1,parking,craft,contact:tripadvisor,diet:dairy_free,name:ar,old_name_1,diet:lactose_free,contact:twitter,diet:healthy,payment:konzernausweis,handwashing:creme,handwashing:soap,toilets:disposal,toilets:hands_drying,toilets:handwashing,toilets:paper_supplied,toilets:wheelchair:description,lunch,last_checked,was:name,origin,gambling,old_website,drink:soft_drink,drink:water,diet:organic,language:menu:de,language:menu:en,diet:mediterranean,payment:legic,payment:bancomat,payment:paypal,diet:chicken,disabled,nodes,building,building:levels,building:material,roof:colour,roof:shape,building:colour,height,roof,architect,architect:wikidata,building:architecture,heritage,heritage:operator,heritage:ref,name:ru,wikimedia_commons,note:alt_name,roof:levels,building:part,BLfD:criteria,ref:BLfD,service_times,currency:EUR,currency:others,brewery:urtyp,brewery:weisbier,historic,lit,contact:housename,name:disused,roof:height,roof:angle,roof:material,capacity:biergarten,capacity:pub,roof:orientation,disused:shop,diet:local,room,alternate,dogs
node,243518450,München,,1,81249,Ranertstraße,restaurant,,Landgasthof Deutsche Eiche,Tu-Su 12:00-22:00,+49 89 864900-0,,https://deutsche-eiche-1899.de,limited,POINT (11.4069951 48.1785701),,,,,,,,,,Zugang über Rampe auf der Rückseite,,yes,,,Familie Dzolic,,,,,,,,,,+49 89 864900-98,,,,,,,,,info@deutsche-eiche-1899.de,,,,,Tu-Su 12:00-21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,244038473,,,,,,restaurant,,Cubanissimo Cocktailbar + Restaurant,Mo-We 08:00-18:00; Th-Sa 08:00-21:00,,,,,POINT (11.5613602 48.1495685),,,,,,yes,,,,,,,,,,,,,,,,2023-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,247675761,München,DE,14,,Erich-Kästner-Straße,restaurant,international,Lebenslust Schwabing,Tu-Th 16:00-24:00; Fr-Sa 16:00-01:00; Su 16:00-22:00,,no,,limited,POINT (11.5693919 48.1629956),+49 89 18927726,,info@lebenslustmuenchen.de,,https://www.lebenslustmuenchen.de/,yes,,,,,yes,yes,,,Abi Hadzic,outside,2023-03-05,,,,,,,,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,+49 172 8308300,yes,ec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,248575832,München,DE,45,81669,Rablstraße,restaurant,japanese,Mitani,Tu-Sa 18:00-23:00,,,,limited,POINT (11.594068 48.1268567),,,,,,yes,,,,,,,,,,,,,,,,2023-04-21,yes,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,251873705,München,DE,17,80469,Klenzestraße,restaurant,,Klenze 17,"Mo-Th 17:00-01:00, Fr 17:00-02:00, Sa 17:00-02:00, Sa 15:00-17:00, Su 17:00-24:00",,no,,limited,POINT (11.5782249 48.1329006),+49 89 2285795,Augustiner Bräu München,,+49 89 21578014,http://www.klenze17.de/,yes,,,,WC im EG. WC mit Rollstuhl nicht zugänglich.,yes,yes,,,,,,,,,,2023-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,253247251,München,DE,78,81737,Unterhachinger Straße,restaurant,regional,Forschungsbrauerei,"Mo-Sa 11:00-23:00; Su,PH 11:00-22:00",,,http://www.forschungsbrauerei-braeustueberl.de/,limited,POINT (11.624758 48.0941857),,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,Q1438023,de:Forschungsbrauerei München,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,254945661,München,,28,80935,Eberwurzstraße,restaurant,bavarian;indian,MSC Vereinsgaststätte,Tu-Sa 17:00-22:00; Su 12:00-22:00,+49 89 3513815,,https://msc-heimservice.de,,POINT (11.5560528 48.1975524),,,,,,,,,,,,yes,,,Rajni Sodhi,,,,,,,,,,,,,,,,,,,ssodhi947@gmail.com,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,257555412,,,34,81669,Balanstraße,restaurant,italian,Tassilo da Sebastiano,"Mo-Fr 11:30-14:30, 18:00-22:30; Sa 18:00-22:30",+4989485134,no,http://www.tassilo-da-sebastiano.de,yes,POINT (11.5961925 48.1243289),,,,,,yes,,,,,,,,,,,,,,,,2023-03-02,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,"Mo-Fr 11:30-14:30, 10:00-20:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,257555470,München,DE,4,81669,Sieboldstraße,restaurant,german;balkan,Ostkurve,,,,,yes,POINT (11.5926122 48.1241588),,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,258189051,München,,470,80935,Schleißheimer Straße,restaurant,chicken;burger;german;seafood,Restaurant zum Harthof,Mo-Su 11:00-21:00,+49 89 3135 307,,https://restaurant-harthof.de/,limited,POINT (11.5638855 48.207728),,,,,,,,,,,,yes,,,Javeed Tasadaq,,,,,96,,,,,,,,,,,,,,info@restaurant-harthof.de,,,,,,,,,,,no,yes,,,,,,,,,,,,,,,zusätzlich 45 Sitzplätze im Außenbereich; seit 1.1.2022 darf der Name Wienerwald nicht mehr verwendet werden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,258189079,,,,,,restaurant,italian,La Capannina,,,,,,POINT (11.5442006 48.2093803),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,258491051,München,DE,8,80801,Agnesstraße,restaurant,greek,Kalypso,Mo-We 18:00-24:00; Th-Sa 18:00-01:00; Su 17:00-24:00,+49 89 20038686,,,no,POINT (11.571487 48.1573656),,,,,,yes,,,,Stufe .- Hinweis: Tische Gehwegbereich erreichbar,,,,,Kalypso GmbH,,2023-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,259760325,,,9,81669,Pariser Straße,restaurant,turkish,Merhaba,"Tu-Th, Su 17:00-00:00; Fr, Sa 17:00-02:00",+49 89 4487067,,https://www.merhaba-restaurant.com/,no,POINT (11.5965068 48.1265475),,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,259760344,München,DE,75,81667,Rosenheimer Straße,restaurant,indian,Bombay Tandoori,Mo-Su 11:30-23:00,+49 89 44409422,,https://www.bombay-tandoori.de/,no,POINT (11.5953156 48.127884),,,,,,yes,,,,,,,,,,,,,,,,2023-03-16,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,259760470,München,DE,113a,81667,Rosenheimer Straße,restaurant,indian,Ganesha,"Mo-Su 11:30-14:30,17:30-24:00",+49 89 4480962,,https://www.ganeshamuenchen.de/,no,POINT (11.597604 48.1265521),,,,,,yes,,,,,,,,,,,,,,,,2023-03-02,yes,,+49 89 48953662,,https://www.ganeshamuenchen.de/speisen/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,260112098,München,,135,81737,Ottobrunner Straße,restaurant,regional,Der Hufnagel,Su 10:00-23:00; Mo-Fr 11:30-24:00; Sa 10:00-03:00,,yes,https://www.der-hufnagel.de/,yes,POINT (11.6287923 48.1013875),,,,,,yes,,,,"Eingang über Biergarten, Rückgebäude ebenerdig. Rollstuhl-WC im Erdgeschoß.",yes,yes,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-17,"Bei der Reservierung bitte angeben, wie viele Leute. Eingang erfolgt dann ebenerdig über die Rückseite von dem Gebäude.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,260445973,München,DE,17,81829,Kirchtruderinger Straße,restaurant,regional,Truderinger Wirtshaus,Mo-Fr 10:30-01:00; Sa-Su 10:00-01:00,,,,no,POINT (11.6739532 48.1259405),+49 89 421532,Augustiner Bräu München,info@truderingerwirtshaus.de,,https://truderingerwirtshaus.de/,,,,,,yes,yes,,,,,,,,,,,,,,website,,Q41210662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,260654675,München,DE,10,80331,Tal,restaurant,burger,Hans im Glück,Su-Th 11:00-24:00; Fr-Sa 11:00-01:00,+49 89 74038422,,https://hansimglueck-burgergrill.de/burger-restaurant/muenchen-tal/,limited,POINT (11.5783598 48.1360062),,,,,,yes,,,,,yes,yes,,,,no,,,,,,,yes,,,,,,,,,,,,,,,,,Hans im Glück,Q22569868,,,,,,,,,,,,,,,,,,,,,,,de:Hans im Glück (Restaurantkette),no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,260793976,München,DE,3,81541,Sankt-Martins-Platz,restaurant,italian,L' Orchidea,"Mo-Sa 11:30-14:30,17:30-23:00; Su 11:30-23:00",,no,,no,POINT (11.5897265 48.1166167),+49 (0)89 69359773,,,,https://www.ristorante-lorchidea.com/,yes,,,,,,yes,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,yes,,,no,no,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,261026929,,,,,,restaurant,syrian,Karam,,,,,no,POINT (11.5633245 48.1375253),,,,,,,,,,,,,,,,,2023-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,261052629,München,DE,47,81669,Balanstraße,restaurant,vietnamese,tan nam,"Mo-Fr, Su,PH 11:30-15:00, 17:30-23:30; Sa 17:30-23:30",,,,limited,POINT (11.5970323 48.1240797),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,no,,,,,,,,,,,,,,,,Mother,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,261737139,,,,,,restaurant,,Einstein,"Su-Th 12:00-15:00,18:00-22:00; Fr 11:30-15:00",,yes,,yes,POINT (11.5719719 48.134451),,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,jewish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,262128245,,,,,,restaurant,bavarian,Paulaner am Nockherberg,10:00-01:00,,yes,,yes,POINT (11.5824038 48.1215649),+49 89 4599130,Paulaner,info@nockherberg.com,+49 89 459913200,https://paulaner-nockherberg.com/,yes,,,,"barrierefreies WC im UG, per Lift erreichbar",,yes,,,Nockherberg Traditionsgaststätten e.K.,isolated,,,,,,,,,,,,,,,,,,,,,,,,Paulaner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,263362753,München,DE,13,81737,Ottobrunner Straße,restaurant,indian;italian,Da Pino,"Mo-Fr 11:00-14:00,17:30-23:45; Sa 17:00-23:45; Su,PH 14:00-22:45",+49 89 68800170,,https://www.da-pino-muenchen.de/,limited,POINT (11.6180066 48.1120129),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,263388776,München,DE,6,,Aribonenstraße,restaurant,bavarian,Alter Wirt,Mo-Su 09:30-00:00,+49 89 6891862,,https://alterwirt-muenchen.de/,limited,POINT (11.6144135 48.1148829),,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,Q91754840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,263705407,München,DE,22,80538,Steinsdorfstraße,restaurant,italian,Pepenero,"Mo-Th 11:30-14:30,17:30-23:00; Fr 11:30-14:30,17:30-24:00; Sa 11:30-24:00; Su 11:30-23:00",+49 89 37 41 41 45,,https://www.pepe-nero.de/,,POINT (11.5848798 48.1325924),,,,,,yes,,,,,yes,yes,,,,,,,,,,,yes,,,,,,,,,,,,,,,,"Mo-Th 11:30-14:30,17:30-21:30; Fr 11:30-14:30,17:30-22:00; Sa 11:30-22:00; Su 11:30-21:30",,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,263827392,,,,81667,,restaurant,bavarian,Zum Brünnstein,"Mo-Su,PH 09:00-24:00",+49 89 4482429,,http://www.zum-bruennstein.de/,limited,POINT (11.6052141 48.1293313),,,,,,yes,,,,,yes,yes,,,Michael Haböck,,,,,,,,,,+49 89 488951,,,,,,,,,,,,,,"Mo-Su,PH 10:00-23:00",,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,263836062,München,,39,81667,Weißenburger Straße,restaurant,nepalese,Nepal Haus,10:00-22:00; PH 10:00-22:00,+49 89 18912923,no,https://nepal-haus.de/,limited,POINT (11.6013807 48.1284027),,,,,,yes,0,,,,yes,yes,,,,,2023-03-24,,,,,,yes,,,,,,,,,,yes,,,,https://www.facebook.com/nepalhaus.muenchen,,,,,,,,no,yes,,,,,,,,customers,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
