element_type,osmid,amenity,amperage,authentication:short_message,capacity,operator,ref,socket:type2,source,source:delivery_date,voltage,geometry,brand,brand:wikidata,brand:wikipedia,name,opening_hours,operator:wikidata,operator:wikipedia,note:de,authentication:membership_card,payment:account_cards,description,access,authentication:app,authentication:nfc,contact:phone,contact:website,fee,motorcar,parking:fee,socket:type2:output,addr:suburb,wheelchair,socket:type2:current,socket:type2:voltage,survey:date,payment:mastercard,payment:paypal,payment:visa,location,authentication:phone_call,layer,level,socket:schuko,short_name,website,charge,payment:american_express,payment:sepa,payment:vpay,comment,addr:city,addr:housenumber,addr:postcode,addr:street,phone,bicycle,authentication:none,socket:chademo,socket:type2_combo,scooter,socket:chademo:output,socket:type2_combo:output,truck,camera:direction,camera:mount,camera:type,highway,man_made,surveillance,surveillance:type,surveillance:zone,socket:type1_combo,note,covered,ref:EU:EVSE,payment:credit_cards,addr:country,hgv,maxstay,noname,output,charging_station:output,network,description:de,socket:usb,socket:tesla_supercharger_ccs,start_date,socket:type2_cable,fixme,lit,support,payment:maestro,payment:mea,object:city,object:country,object:housenumber,object:postcode,object:street,mapillary,bus,payment:bank_transfer,amenity:wikipedia,socket:tesla_supercharger_ccs:output,socket:type2_cable:output,payment:Giro-e,payment:Ladekarte,payment:app,payment:qr_code,lamp_mount,lamp_type,payment:cards,payment:contactless,check_date,small_electric_vehicle,motor_vehicle,manufacturer,payment:nfc,authentication:contactless,contact:email,maxstay:conditional,name:en,payment:cash,payment:membership_card,socket:type2_combo:current,socket:type2_combo:voltage,socket:device:USB-A,socket:device:USB-C,parking:lane:charge:conditional,socket:type1:output,email,image,image:0,image:1,nodes,parking,parking:orientation,surface,capacity:disabled,parking_space,orientation
node,8658890773,charging_station,,,2,Allego,DEALLEGO0019202,2,,,,POINT (13.4258168 52.5486944),,,,,24/7,Q75560554,,,,,,,,,+49 30 233210000,https://www.allego.eu/de-de/elektromobilisten/ladestation-finden,yes,yes,,11 kW,,,16,,,yes,,yes,,,,,,,,0.38 EUR/kWh,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,8658890774,charging_station,,,2,Allego,DEALLEGO0019782,2,,,,POINT (13.4240701 52.553211),,,,,24/7,Q75560554,,,,,,,,,+49 30 233210000,https://www.allego.eu/de-de/elektromobilisten/ladestation-finden,yes,yes,,11 kW,,,16,,,yes,,yes,,,,,,,,0.38 EUR/kWh,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,8676855877,charging_station,,,2,Lidl,,,,,,POINT (13.3698091 52.5490012),,,,,,Q151954,en:Lidl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,8686567376,charging_station,,,50,Kaufland,,,,,,POINT (13.3672085 52.4617053),,,,,,Q685967,de:Kaufland,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,8688168727,charging_station,,,2,Allego,,,,,,POINT (13.2925338 52.5915748),,,,,,Q75560554,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,8690279256,charging_station,,,50,GSG,,,https://parkstrom.de/gsg/,,,POINT (13.3900145 52.5422565),,,,GSG Parkstrom,,,,,,,,yes,,,,,yes,,,,,,,,,,,,,,,,,,,"0,50 € pro geladene Kilowattstunde und 1 € für jeden gestarteten Ladevorgang",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,8690279257,charging_station,,,11,GSG,,,https://parkstrom.de/gsg/,,,POINT (13.3900977 52.5422649),,,,GSG Parkstrom,,,,,,,,yes,,,,,yes,,,,,,,,,,,,,,,,,,,"AC-Ladestrom 0,40 € pro geladene Kilowattstunde und 0,50 € für jeden gestarteten Ladevorgang",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,8697036343,charging_station,,,2,Allego,,,,,,POINT (13.3195686 52.4960158),,,,,,Q75560554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,8732336556,charging_station,,,4,Mercedes,,,,,,POINT (13.3820479 52.5702776),,,,,,,,,,,,customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,8775512429,charging_station,,,2,Allego,,,,,,POINT (13.425159 52.4858531),,,,,,Q75560554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,8816074327,charging_station,,,,,,,,,,POINT (13.2772157 52.5017965),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,8864099150,charging_station,,,,,,,,,,POINT (13.4634848 52.4939009),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,8883085433,charging_station,,,3,Lidl,,1,,,,POINT (13.3523961 52.4405543),,,,,,Q151954,en:Lidl,,,,,,,,,,no,,no,43kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,50kW,50kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,8883290534,charging_station,,,2,Allego,,2,,,,POINT (13.349898 52.5345241),,,,,24/7,Q75560554,,,,,,yes,,,,,yes,yes,,11 kW,,,,,,,,,,,,,,,,"0,39 EUR/kWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,8883290535,charging_station,,,2,Allego,,2,,,,POINT (13.3470353 52.5344469),,,,,24/7,Q75560554,,,,,,yes,,,,,yes,,,11 kW,,,,,,yes,,yes,,,,,,,,"0,39 EUR/kWh",yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,8883290536,charging_station,,,2,Allego,,2,,,,POINT (13.3392119 52.5267723),,,,,,Q75560554,,,,,,yes,,,,,yes,,,11 kW,,,,,,yes,,yes,,,,,,,,"0,39 EUR/kWh",yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,8887275379,charging_station,,,2,,,2,,,,POINT (13.2795302 52.5087139),,,,,,,,,,,,,,,,,,,,11 kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,8928338714,charging_station,,,1,Allego,DEALLEGO0040171,1,,,,POINT (13.2832389 52.4844975),,,,,24/7,Q75560554,,,yes,,,,yes,,,,,,,3.7 kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,street_lamp,,,,,,,,,,,,,,,,be emobil,,,,,,,,,,,,,,,,,,,,,,,,,,bent_mast,electric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,8946274914,charging_station,,,2,Allego,,2,,,,POINT (13.3165171 52.475648),,,,,,Q75560554,,,yes,,,,,,,,yes,yes,,11 kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,8946275753,charging_station,,,2,Allego,,2,,,,POINT (13.3081051 52.472162),,,,,,Q75560554,,,yes,,,,,,,,yes,yes,,11 kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,8946290113,charging_station,,,2,Allego,,2,,,,POINT (13.3142719 52.4740766),,,,,,Q75560554,,,yes,,,,,,,,yes,yes,,11 kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,8964330502,charging_station,,,2,Lidl,,,,,,POINT (13.3004384 52.5033625),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9001542874,charging_station,,,2,Hornbach,,,,,,POINT (13.5459551 52.3988184),,,,Hornbach Ladestation,,,,,,,1x CCS 50kW 1x ChaDeMo 44kW 3x Typ 2 22kW,customers,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9001551206,charging_station,,,2,EDEKA,,,,,,POINT (13.5239926 52.4024566),,,,Edeka Ladestation,,Q701755,de:Edeka,,,,2x Typ 2 22kW + 2x Schuko,yes,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9001570837,charging_station,,,2,Lidl,,,,,,POINT (13.4615064 52.4839672),,,,Lidl Ladestation,,Q151954,en:Lidl,,,,1x CCS 50kW 1x ChaDeMo 50kW 1x Typ 2 22kW,yes,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9001581012,charging_station,,,2,Lidl,,,,,,POINT (13.4880954 52.4646113),,,,Lidl Ladestation,,Q151954,en:Lidl,,,,1x CCS 50kW 1x ChaDeMo 50kW 1x Typ 2 22kW,yes,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9002051631,charging_station,63,,4,BVG,,2,,,400,POINT (13.5608712 52.5058872),Siemens Sicharge CC AC22 ERK,,,Jelbi,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.jelbi.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jelbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9026791253,charging_station,,,2,,,,,,,POINT (13.537821 52.4270242),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9028680173,charging_station,,,2,,,,,,,POINT (13.4493843 52.5272368),,,,,24/7,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9028680174,charging_station,,,2,,,,,,,POINT (13.4493555 52.5272798),,,,,24/7,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9028680189,charging_station,,,2,be emobil,,,,,,POINT (13.4494511 52.5271532),,,,,24/7,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9038200154,charging_station,,,,bike-energy,,,,,,POINT (13.4231401 52.4874069),bike-energy,Q67770877,,bike-energy,,Q67770877,,,,,,yes,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9067210129,charging_station,,,6,Jelbi,,,,,,POINT (13.4077431 52.4985934),,,,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9067210150,charging_station,,,2,Jelbi,,,,,,POINT (13.4078824 52.4987113),,,,,24/7,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9067210151,charging_station,,,2,Jelbi,,,,,,POINT (13.4079505 52.498711),,,,,24/7,,,,,,,customers,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9120578821,charging_station,,,2,Shell Recharge,,,,,,POINT (13.3093612 52.5678601),,,,Schnellladestation,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9121543490,charging_station,,,2,be emobil,,2,,,,POINT (13.4002753 52.4900673),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9121601571,charging_station,,,2,be emobil,,2,,,,POINT (13.3994801 52.504874),,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9121601572,charging_station,,,2,be emobil,,2,,,,POINT (13.3902705 52.4898562),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9121601573,charging_station,,,2,be emobil,,2,,,,POINT (13.3964755 52.4871865),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
node,9121626186,charging_station,,,2,be emobil,,2,,,,POINT (13.288162 52.4967869),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9121626187,charging_station,,,2,be emobil,,2,,,,POINT (13.2856679 52.4960741),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9147891179,charging_station,,,,Lidl,,,,,,POINT (13.4350187 52.4264047),,,,,,Q151954,en:Lidl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9168210988,charging_station,,,,,,,,,,POINT (13.4045135 52.5095449),,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9187409010,charging_station,,,2,TU Berlin,,,,,,POINT (13.3264415 52.5116635),,,,,,,,,,,,private,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9240510866,charging_station,,,30,GP Joule,,,,,,POINT (13.3657962 52.5320604),GP Joule,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11 KW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9271472792,charging_station,,,2,Innogy,,,,,,POINT (13.2606956 52.5084007),Innogy,Q2124721,de:Innogy,Innogy,,Q2124721,de:Innogy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9355794304,charging_station,,,,,,2,,,,POINT (13.1948356 52.4310921),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9358453921,charging_station,,,1,Allego,DEALLEGO0021072,1,,,,POINT (13.4401752 52.5230477),,,,,,Q75560554,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9358453922,charging_station,,,1,Allego,DEALLEGO0021071,1,,,,POINT (13.4401809 52.5230422),,,,,,Q75560554,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9369950769,charging_station,,,2,,,2,,,,POINT (13.2879624 52.457889),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9423593619,charging_station,,,2,Allego,,,,,,POINT (13.4598314 52.547306),,,,Allego (Ladestation),,Q75560554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9425715686,charging_station,,,2,Allego,,,,,,POINT (13.3267334 52.4912658),,,,,,Q75560554,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9425748052,charging_station,,,2,Allego,,,,,,POINT (13.3301836 52.4932352),,,,Allego Charging Station,,Q75560554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9461677797,charging_station,,,2,,,,,,,POINT (13.4099484 52.4945593),,,,,24/7,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9461677798,charging_station,,,2,,,,,,,POINT (13.410012 52.4945417),,,,,24/7,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9461677799,charging_station,,,2,,,,,,,POINT (13.4100808 52.4945242),,,,,24/7,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9461677800,charging_station,,,2,,,,,,,POINT (13.4098857 52.4945739),,,,,24/7,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9520073428,charging_station,16,,2,Allego,DEALLEGO001130,2,,,,POINT (13.3360619 52.4714442),,,,,,Q75560554,,,yes,,,yes,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9525700650,charging_station,,,2,,,,,,,POINT (13.4048815 52.5248622),,,,,,,,,,,,private,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9532531253,charging_station,,,2,Allego,,,,,,POINT (13.371217 52.5605306),,,,,,Q75560554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9546641085,charging_station,,,2,Shell,,,,,,POINT (13.3217285 52.4296725),,,,Schnellladestation,24/7,Q110716465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9606364144,charging_station,,,2,be emobil,,2,,,,POINT (13.3037983 52.4750097),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9624710303,charging_station,,,6,,,,,,,POINT (13.5001587 52.6263568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9633283244,charging_station,,,1,,,,,,,POINT (13.3496536 52.576284),,,,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9642534844,charging_station,,,1,be emobil,,,,,,POINT (13.3427444 52.4841018),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9646692779,charging_station,,,2,Allego,,,survey,,,POINT (13.3131364 52.5149639),,,,,,Q75560554,,,,,,,,,,,,,,,,,,,2022-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9652167605,charging_station,,,2,,,,,,,POINT (13.3861671 52.452968),,,,,24/7,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9652167606,charging_station,,,2,,,,,,,POINT (13.3860839 52.45296),,,,,24/7,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9652167607,charging_station,,,,,,,,,,POINT (13.3860206 52.4529626),,,,,24/7,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
