element_type,osmid,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,addr:suburb,source,geometry,access,amenity,fee,parking,toilets:wheelchair,wheelchair,cuisine,diet:vegan,diet:vegetarian,name,opening_hours,phone,tourism,website,maxheight,note,check_date:opening_hours,shop,brand,brand:wikidata,brand:wikipedia,operator,surveillance,capacity,level,contact:website,description,office,sport,wikidata,addr:inclusion,disused:amenity,disused:parking,capacity:disabled,park_ride,check_date,operator:wikidata,height,lit,addr:place,changing_table,covered,wheelchair:description:de,contact:email,contact:fax,contact:phone,source:addr,drive_through,operator:type,ref,contact:facebook,contact:instagram,wheelchair:description,contact:youtube,atm,type,artist_name,start_date,postal_code,material,colour,wikimedia_commons,historic,nodes,architect,building,building:colour,building:levels,building:material,heritage,heritage:operator,internet_access,internet_access:fee,internet_access:password,internet_access:ssid,old_name,ref:lda,roof:colour,roof:levels,roof:shape,short_name,wikipedia,year_of_construction,fax,email,layer,toilets,addr:housename,diet:kosher,roof:height,roof:material,disused:shop,location,indoor_seating,outdoor_seating,alt_name,payment:cash,payment:contactless,payment:credit_cards,payment:debit_cards,payment:edenred_ticket,payment:girocard,old_ref,heritage:website,lda:criteria,branch,payment:mastercard,payment:visa,stroller,addr:city:fa,atm:operator,nohousenumber,dog,elevator,diet:halal,self_checkout,disused:toilets,compressed_air,fuel:diesel,fuel:octane_91,fuel:octane_95,kiosk,building:levels:underground,smoking,takeaway,drink:club-mate,organic,roof:orientation,ele,ref:vatin,name:fa,name:ru,opening_hours:covid19,service,name:de,wholesale,payment:maestro,building:use,payment:cards,fascade:material,capacity:parent,capacity:women,fuel:octane_98,opening_hours:signed,url,payment:american_express,payment:apple_pay,payment:diners_club,payment:google_pay,payment:vpay,fuel:GTL_diesel,fuel:lpg,fuel:octane_100,owner,payment:coins,payment:notes,social_facility,origin,area,name:cs,name:sk,fuel:biodiesel,fuel:cng,fuel:e85,payment:v_pay,fixme,drink:coffee,building:part,fuel:e10,self_service,noaddress,building:architecture,contact:pinterest,roof:cover:material,air_conditioning,takeaway:covid19,culture,gay,lgbtq,disused,source:addr:housenumber,disused:building,access:covid19,delivery,fuel:HGV_diesel,heritage:ref,protection_status,source:building:levels,service:vehicle:car_repair,service:vehicle:oil_change,construction_date,min_height,craft,image,recycling:scrap_metal,recycling_type,second_hand,toilets:access,addr:floor,automated,addr:neighbourhood,noname,building:min_level,fuel:LH2,club,official_name,car_wash,abandoned:amenity,facebook,instagram,mobile,whatsapp,youtube,website:menu,social_facility:for,source:name,loc_name,community_centre,building:parts,zero_waste,construction,source:geometry,name:ja,name:en,name:signed,male,ref:shop:num,safety:hand_sanitizer:covid19,operator:legal,not:brand:wikidata,opening_date,sausage,ways,note:opening_hours,source:opening_hours,name:ko,name:es,name:fr,name:nl,name:tr
way,33727515,Berlin,DE,5,12307,Nuthestraße,Lichtenrade,,"POLYGON ((13.3915836 52.3975995, 13.3917322 52.3973494, 13.3909055 52.3971656, 13.3908645 52.397229, 13.3909485 52.397248, 13.390861 52.3973941, 13.3909075 52.3974025, 13.3908845 52.3974457, 13.3915836 52.3975995))",,,,,,limited,,,,Lidl,Mo-Sa 07:00-21:00,,,,,,,supermarket,Lidl,Q151954,en:Lidl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[385652306, 385652308, 385652309, 1027962766, 1027962768, 385652307, 1027962767, 1027962769, 385652306]",,retail,,1,,,,,,,,,,,0,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,33789807,,,,,,,,"POLYGON ((13.3546647 52.5022174, 13.354609 52.5021371, 13.3545911 52.5021417, 13.3545691 52.5021101, 13.354587 52.5021054, 13.3545535 52.5020571, 13.35463 52.5020371, 13.354626 52.5020314, 13.3547309 52.5020039, 13.3547351 52.5020097, 13.3548078 52.5019907, 13.3549175 52.5021545, 13.3548351 52.502175, 13.3548484 52.5021948, 13.3547562 52.5022177, 13.3547429 52.5021979, 13.3546647 52.5022174))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3830237094, 3830237077, 3830237078, 3830237075, 3830237073, 3830237068, 3830237065, 3830237063, 3830237059, 3830237060, 3830237058, 3830237080, 3830237083, 3830237087, 3830237095, 3830237088, 3830237094]",,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,33872989,,,,,,,,"POLYGON ((13.3865446 52.4558092, 13.3865763 52.4557605, 13.3866327 52.4557737, 13.3866954 52.4557883, 13.3867771 52.4556656, 13.3871004 52.4557096, 13.3872308 52.4557287, 13.3877284 52.4557974, 13.3873836 52.4563383, 13.3873303 52.4564202, 13.387282 52.4564091, 13.3872327 52.4563961, 13.3871878 52.456386, 13.3869022 52.4563154, 13.3867856 52.456288, 13.3867773 52.4562861, 13.386584 52.4562399, 13.3865052 52.4562199, 13.3861881 52.456144, 13.3859772 52.4560932, 13.3855883 52.4559983, 13.385393 52.4559509, 13.3853732 52.4559477, 13.385265 52.45592, 13.3844916 52.4557355, 13.3843482 52.4557007, 13.3843314 52.4556927, 13.3843217 52.4556874, 13.3843131 52.4556797, 13.3843058 52.4556698, 13.3843036 52.45566, 13.3843062 52.455651, 13.3843085 52.4556406, 13.3843167 52.4556292, 13.3845832 52.4553974, 13.3846275 52.4553589, 13.3847279 52.4553824, 13.3847795 52.4553946, 13.3849658 52.4554387, 13.3849719 52.4554292, 13.3865446 52.4558092))",,,,,,yes,,,,Tempelhofer Hafen,Mo-Sa 10:00-20:00,,,,,,,mall,,,,,,,,,,,,Q21036628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[388179372, 2300873365, 6014024417, 2300873371, 2300873340, 9788340964, 9788340967, 5335331770, 9788340969, 388089251, 6014024414, 9788340971, 6014024415, 9788340972, 6014024416, 9788340975, 9788340976, 9788340979, 8998588394, 9788340924, 9788340937, 9788340938, 7177393409, 9788340941, 9788340945, 2300873352, 2300873349, 2300873348, 2300873345, 2300873344, 388089252, 2300873336, 2300873335, 2300873332, 5583212027, 388089253, 5335331782, 6014024411, 5335331783, 1349297185, 388179372]",,retail,,3,,,,,,,,,,,0,,,de:Tempelhofer Hafen (Einkaufszentrum),,,,2,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,33878533,,,,,,,,"POLYGON ((13.4075556 52.5637171, 13.4074318 52.5636483, 13.4074142 52.5636378, 13.4074873 52.5635894, 13.4074605 52.5635743, 13.4076113 52.5634745, 13.4077795 52.5635689, 13.4075556 52.5637171))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6541001815, 6541001808, 6541001814, 6541001813, 6541001812, 6541001811, 6541001810, 6541001815]",,retail,,1,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,33949121,Berlin,DE,3,10365,Mauritiuskirchstraße,Lichtenberg,,"POLYGON ((13.4783398 52.5121623, 13.4785104 52.5123515, 13.4784541 52.5123704, 13.478414 52.5123402, 13.478316 52.5123381, 13.4782098 52.5123293, 13.4781289 52.5123157, 13.4781245 52.5123147, 13.4780454 52.5122973, 13.4779151 52.5122598, 13.4778947 52.5122553, 13.4778439 52.5122441, 13.4778332 52.512242, 13.477773 52.5122303, 13.4777793 52.5121948, 13.4777838 52.5121694, 13.4777907 52.5121693, 13.4778111 52.5120907, 13.4778028 52.5120902, 13.4777956 52.5121123, 13.4777636 52.5121107, 13.4777001 52.5121294, 13.4776843 52.5121369, 13.4776819 52.5121449, 13.4776851 52.5121526, 13.4776952 52.5121601, 13.4777462 52.5121657, 13.477741 52.5121905, 13.4777339 52.5122243, 13.4776983 52.5122202, 13.4775925 52.5122132, 13.4775146 52.5122136, 13.4774853 52.5122138, 13.4773875 52.512221, 13.4774522 52.5125466, 13.4775389 52.5125547, 13.477604 52.5125457, 13.4776095 52.5125367, 13.477675 52.5125424, 13.4776958 52.5125442, 13.4777047 52.512517, 13.4777592 52.512523, 13.4777909 52.5125249, 13.4777858 52.512546, 13.4777939 52.5125465, 13.4778068 52.5125134, 13.477835 52.5125161, 13.4778506 52.5125715, 13.4778562 52.5125772, 13.4778641 52.512581, 13.4778726 52.512583, 13.477885 52.5125819, 13.4778941 52.5125771, 13.4779013 52.5125714, 13.4779005 52.5125628, 13.4779062 52.5125617, 13.477911 52.5125777, 13.4784904 52.5125209, 13.4785017 52.5125577, 13.4786614 52.5125415, 13.4786538 52.5125029, 13.4788186 52.5124477, 13.4786103 52.5122095, 13.4785949 52.5122102, 13.4785807 52.5121909, 13.4785886 52.5121867, 13.4785154 52.5121018, 13.4784375 52.5121284, 13.4784052 52.5120908, 13.4783127 52.5121198, 13.4783451 52.5121598, 13.4783398 52.5121623))",,,,,,,,,,Mauritiuskirchcenter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[880424349, 880424337, 5001796400, 880424338, 5001796399, 880424339, 5001796398, 5620030874, 880424340, 5001796397, 5620030888, 5001796396, 5620030882, 880424341, 5620030890, 5001796358, 5001796359, 5001796370, 5001796360, 5001796361, 5001796363, 5001796362, 5001796368, 5001796364, 5001796365, 5001796366, 5001796367, 5620030891, 5001796369, 880424342, 5001796395, 5620030893, 5001796394, 880424343, 471494014, 5001796393, 5001796392, 5001796391, 5620030886, 5001796390, 5001796389, 5620030881, 5001796388, 5001796387, 5001796386, 880424344, 5001796385, 5001796384, 5001796383, 5001796382, 5001796381, 5001796380, 5001796379, 5001796378, 5001796377, 5001796376, 880424345, 880424346, 880424347, 880424348, 389029480, 389029481, 5001796375, 5001796374, 5001796373, 5001796372, 5001796371, 5001796357, 5001796354, 5001796355, 5001796356, 880424349]",,retail,,4,,,,,,,,,,,0,flat,,,,,,,,Mauritiuskirchcenter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,33949308,,,,,,,,"POLYGON ((13.4829627 52.5083963, 13.4833176 52.5083594, 13.483212 52.5079827, 13.4828571 52.5080195, 13.482933 52.5082905, 13.4829627 52.5083963))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[389029663, 389029664, 389029665, 389029666, 3857173065, 389029663]",,retail,,1,,,,,,,,,,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,34000362,,,,,,,,"POLYGON ((13.5544281 52.5457475, 13.5543693 52.545738, 13.5542936 52.5458858, 13.5543635 52.5458998, 13.5543328 52.5459623, 13.5545534 52.5460068, 13.5545628 52.5459907, 13.5545901 52.5459954, 13.5545812 52.5460125, 13.5546696 52.5460297, 13.55466 52.5460521, 13.5549241 52.5461007, 13.5549294 52.5460892, 13.5549596 52.5460949, 13.5549755 52.5460669, 13.555009 52.5460741, 13.5549865 52.5461128, 13.5550925 52.5461337, 13.5550955 52.5461257, 13.5551053 52.5461277, 13.5551119 52.5461147, 13.5551895 52.5461304, 13.5552064 52.5461004, 13.5552478 52.5461091, 13.5552535 52.5460979, 13.5552719 52.5461019, 13.5552515 52.5461426, 13.5553621 52.5461642, 13.5553748 52.5461429, 13.5555079 52.5461508, 13.5556237 52.5461309, 13.5556389 52.5461488, 13.5557377 52.5461173, 13.5557136 52.54609, 13.5557544 52.5460768, 13.5557471 52.5460666, 13.5557679 52.5460605, 13.5557994 52.5460992, 13.5558892 52.5460713, 13.555865 52.5460416, 13.5558936 52.5460321, 13.555892 52.5460276, 13.5560426 52.5459803, 13.5559198 52.5458227, 13.5557326 52.5458819, 13.5557718 52.5459304, 13.5558208 52.5459858, 13.5555792 52.546059, 13.5555699 52.5460518, 13.5554911 52.5460664, 13.5554049 52.5460621, 13.5553929 52.5460714, 13.5551411 52.5460227, 13.5551339 52.5460338, 13.5549683 52.546002, 13.5549741 52.5459915, 13.5548919 52.5459755, 13.5548854 52.5459859, 13.5547106 52.5459526, 13.5547159 52.5459421, 13.5546505 52.5459304, 13.5546453 52.5459381, 13.5544445 52.5458997, 13.5544979 52.5457988, 13.5545182 52.5458007, 13.5545335 52.5457686, 13.5544811 52.5457576, 13.5544652 52.5457854, 13.5544142 52.5457754, 13.5544281 52.5457475))",,,,,yes,yes,,,,Marzahner Promenade,,,,,,,2022-02-27,mall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[389485347, 2283018621, 389485348, 389485349, 389485350, 5130967687, 5130967686, 5130967685, 5130967684, 2283018650, 2283018654, 5130967683, 5130967682, 5130967680, 5130967681, 5130967678, 5130967679, 2283018665, 5130967677, 5130967676, 2283018662, 2283018664, 2283018661, 5130967670, 5130967671, 5130967672, 5130967673, 5130967674, 5130967675, 389485351, 2283018663, 5130967669, 5130967668, 5130967667, 5130967666, 5130967665, 2283018659, 2283018660, 2283018656, 5130967663, 5130967664, 2283018651, 389485352, 389485353, 389477698, 389477699, 2283018646, 2283018657, 2283018653, 5130967697, 2283018655, 389477700, 2283018648, 2283018649, 2283018647, 2283018645, 2283018643, 2283018644, 2283018641, 2283018640, 2283018637, 2283018639, 389477701, 5130967698, 389477696, 2283018624, 5130967699, 5130967700, 5130967701, 389485347]",,retail,,1,,,,,,,,,,,,flat,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,34113800,,,"41,42,43",,Marzahner Promenade,,,"POLYGON ((13.5522877 52.5452907, 13.5523039 52.5452607, 13.5521514 52.5452308, 13.5521508 52.5452247, 13.5521439 52.5452236, 13.5520675 52.5453738, 13.5520605 52.545372, 13.5520518 52.5453889, 13.5520872 52.5454313, 13.5521083 52.5454363, 13.5520929 52.5454584, 13.5524292 52.5455243, 13.5524138 52.5455507, 13.5526954 52.5456056, 13.5527048 52.5455845, 13.5527621 52.5455959, 13.5527533 52.5456163, 13.5528675 52.5456387, 13.5528795 52.5456173, 13.5529626 52.5456338, 13.5529722 52.5456151, 13.5530234 52.5456243, 13.5530145 52.5456433, 13.5531315 52.5456659, 13.5531437 52.5456421, 13.5532739 52.5456508, 13.5533992 52.5456284, 13.5534179 52.5456517, 13.5535225 52.545618, 13.5535084 52.5456008, 13.5535577 52.5455849, 13.5535732 52.5456017, 13.5536834 52.5455668, 13.5536576 52.5455335, 13.5538514 52.5454721, 13.5537059 52.5453053, 13.5534969 52.5453722, 13.5535939 52.5454793, 13.5533546 52.5455559, 13.553346 52.5455464, 13.5532681 52.5455596, 13.5531771 52.5455553, 13.553173 52.5455654, 13.5529126 52.5455153, 13.5529065 52.5455254, 13.5522132 52.5453903, 13.5522661 52.5452862, 13.5522877 52.5452907))",,,,,,yes,,,,Marzahner Promenade,,,,,,,,mall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[391039052, 391039058, 5130968030, 5130968029, 391039059, 391039060, 5130968026, 5130968028, 391039061, 5130968027, 391039062, 2283018590, 2283018592, 2283018602, 2283018596, 2283018598, 2283018606, 2283018612, 2283018607, 2283018611, 2283018605, 2283018609, 2283018614, 2283018616, 2283018613, 391039063, 2283018610, 10750878585, 10750878584, 2283018601, 10750878583, 2283018595, 2283018594, 391039064, 391039065, 391039066, 391039054, 391039055, 2283018593, 2283018591, 5130968025, 391039056, 5130967706, 10750878580, 10750878581, 391039057, 10750878582, 391039052]",,retail,,1,,,,,,,,,,,,flat,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,34146669,,,,,,,,"POLYGON ((13.5495946 52.544482, 13.5496572 52.5444621, 13.549605 52.5444036, 13.5495751 52.5444143, 13.549559 52.5443941, 13.5495964 52.5443821, 13.5495739 52.5443528, 13.5493643 52.5444189, 13.549444 52.5445116, 13.549418 52.5445199, 13.5497281 52.5448892, 13.5497455 52.5448838, 13.5497708 52.5448763, 13.5498552 52.5449396, 13.549974 52.5449785, 13.5500719 52.5449974, 13.5500755 52.5449889, 13.5501426 52.5450018, 13.5501378 52.5450106, 13.5504148 52.5450641, 13.5504191 52.5450552, 13.5504862 52.5450685, 13.5504826 52.545077, 13.5507514 52.5451292, 13.5507551 52.5451207, 13.5508247 52.545134, 13.5508188 52.5451431, 13.5510944 52.5451955, 13.5510987 52.5451865, 13.5511663 52.5451994, 13.5511619 52.545208, 13.5511818 52.545212, 13.5511872 52.5452046, 13.5513047 52.545214, 13.5513361 52.5452113, 13.5514449 52.5451917, 13.5514565 52.5452074, 13.5515633 52.5451746, 13.551554 52.5451641, 13.5516079 52.545147, 13.5516173 52.5451585, 13.5517157 52.5451275, 13.5516895 52.5450952, 13.5518704 52.5450384, 13.5517409 52.544881, 13.5516473 52.5449108, 13.5516419 52.544904, 13.5516047 52.5449155, 13.5516139 52.5449271, 13.5516015 52.5449319, 13.5516844 52.5450303, 13.5514011 52.5451193, 13.5513903 52.5451101, 13.5513088 52.545125, 13.5512231 52.5451198, 13.5512163 52.5451296, 13.5509535 52.5450797, 13.5509484 52.5450899, 13.5506956 52.5450412, 13.5504438 52.5449914, 13.5504495 52.5449822, 13.5503691 52.5449661, 13.5503617 52.5449757, 13.5500164 52.5449086, 13.5500207 52.5448984, 13.5499432 52.5448723, 13.5498923 52.5448301, 13.5498735 52.5448366, 13.5497485 52.5446858, 13.5497669 52.5446783, 13.5495946 52.544482))",,,,,,,,,,Fußgängerzone Marzahner Promenade,24/7,,,,,,,mall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[391592226, 391592227, 10750878589, 10750878586, 10750878587, 10750878588, 391592229, 391592230, 391592232, 391592233, 391592234, 10750900175, 391592236, 391592237, 5248895058, 5248895041, 5248895040, 5248895039, 5248895042, 5248895046, 5248895044, 5248895043, 5248895045, 5248895057, 5248895048, 5248895047, 5248895049, 391592239, 5248895051, 5248895050, 5248895052, 5248895053, 5248895054, 5248895056, 391592240, 2283018577, 2283018579, 2283018575, 2283018573, 2283018572, 2283018574, 391592242, 391592244, 391592245, 391592247, 10273286685, 10273286684, 10273286683, 10273286682, 391592219, 391592220, 2283018570, 10273324239, 10273324238, 391592222, 10273286676, 10273286678, 10273286677, 10273286679, 10273286674, 10273286673, 10273286675, 10273286672, 10273286671, 10273286670, 391592223, 10273286669, 10273286668, 10273286667, 391592224, 391592226]",,retail,,1,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,34146670,,,,,,,,"POLYGON ((13.5494088 52.5448664, 13.5496004 52.5449013, 13.5495497 52.5449942, 13.549501 52.5449798, 13.5494662 52.5449598, 13.5494397 52.5449394, 13.5494228 52.5449172, 13.5494115 52.5448939, 13.5494088 52.5448664))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[391592248, 1895428224, 391592255, 391592257, 6772808323, 391592258, 6772808322, 391592259, 391592248]",,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,34146671,,,31F,,Marzahner Promenade,,,"POLYGON ((13.5514777 52.5453551, 13.5515102 52.5453592, 13.5515484 52.5453683, 13.5515832 52.5453813, 13.5516114 52.5453966, 13.5516286 52.5454102, 13.5516512 52.5454334, 13.5516676 52.5454584, 13.5516734 52.545483, 13.5516727 52.5455123, 13.5516218 52.5455108, 13.5515871 52.5455051, 13.5515494 52.5454947, 13.551512 52.5454787, 13.5514842 52.5454608, 13.5514565 52.545436, 13.5514401 52.545406, 13.5514352 52.545381, 13.5514356 52.5453549, 13.5514777 52.5453551))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[391592261, 5248895030, 391592262, 391592264, 5248895031, 5248895032, 391592265, 5248895033, 391592266, 391592268, 5248895035, 391592269, 5248895034, 391592271, 391592273, 391592274, 5248895036, 5248895037, 391592276, 391592261]",,retail,,2,,,,,,,,,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,34294171,,,,,,,Aerowest Hires aerial images,"POLYGON ((13.5461594 52.5427125, 13.546024 52.5427498, 13.5459679 52.5428763, 13.5459926 52.5428832, 13.545978 52.5429607, 13.5460168 52.543031, 13.5459887 52.5430379, 13.5461646 52.5432595, 13.5462007 52.5432503, 13.5462273 52.5432832, 13.546192 52.5432924, 13.5463492 52.5434884, 13.54651 52.5436875, 13.5465403 52.5436792, 13.5465792 52.5437169, 13.5465446 52.5437288, 13.5467171 52.5439363, 13.5467523 52.5439283, 13.5468305 52.5439932, 13.5469643 52.5440305, 13.5469619 52.5440422, 13.5478999 52.5442143, 13.5480304 52.5441748, 13.5480665 52.5441044, 13.5479927 52.5440896, 13.5479684 52.5441284, 13.547719 52.544082, 13.5477236 52.5440717, 13.5475567 52.5440409, 13.5475497 52.5440497, 13.5470343 52.5439517, 13.5470395 52.5439376, 13.5469665 52.5439127, 13.5469231 52.5438718, 13.5468994 52.5438744, 13.5467725 52.5437224, 13.5466582 52.5435833, 13.5466745 52.5435798, 13.5465915 52.5434854, 13.5465741 52.5434892, 13.5464491 52.5433409, 13.5464662 52.5433363, 13.5464278 52.54329, 13.5464097 52.5432939, 13.5462836 52.5431457, 13.5462674 52.5431499, 13.546151 52.5430071, 13.5461607 52.5430034, 13.5461354 52.5429473, 13.5461457 52.5428965, 13.5461351 52.5428947, 13.5462151 52.5427368, 13.5462752 52.5427474, 13.5462828 52.5427324, 13.5461594 52.5427125))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[393222813, 393222815, 1895427234, 5126269848, 1895427332, 5126269847, 393222817, 5126269843, 5126269841, 5126269840, 5126269842, 5126269844, 5126269838, 5126269837, 5126269836, 5126269839, 1895428097, 5126269845, 393222821, 5126269846, 1895428114, 393222826, 393222829, 393222835, 393222837, 393222807, 1895428122, 1895428119, 1895428112, 1895428117, 1895428099, 1895428098, 393222808, 1895428066, 1895428069, 5126269852, 1895428002, 1895427999, 1895427980, 1895427982, 1895427944, 1895427935, 1895427901, 1895427909, 5126269851, 5126269850, 1895427434, 1895427432, 1895427339, 1895427286, 393222810, 5126269849, 1895427110, 393222794, 393222813]",,retail,,1,,,,,,,,,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,34348766,,,,,,,,"POLYGON ((13.5437883 52.5429874, 13.5436906 52.5428784, 13.5436207 52.5429034, 13.5437554 52.5430612, 13.5438607 52.5430926, 13.5447607 52.5428031, 13.5447511 52.5427913, 13.5448627 52.5427376, 13.5449228 52.5426694, 13.5449411 52.5426715, 13.5450058 52.5425537, 13.5449394 52.5424734, 13.5448118 52.5424476, 13.5448037 52.542463, 13.5448699 52.5424759, 13.5447944 52.5426292, 13.5447557 52.5426327, 13.5447191 52.542677, 13.5446516 52.5427026, 13.5446587 52.5427194, 13.5443995 52.5428005, 13.5443922 52.542792, 13.5441786 52.5428596, 13.5441668 52.5428476, 13.5440185 52.542898, 13.5440284 52.5429085, 13.5437883 52.5429874))",,,,,,yes,,,,Marzahner Promenade,,,,,,,,mall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[393976597, 393976592, 1895427258, 393976598, 393976599, 393976600, 1895427147, 1895427108, 1895427071, 1895427074, 393976601, 393976603, 1895426934, 1895426955, 393976595, 1895427039, 1895427044, 1895427080, 1895427093, 393976596, 1895427163, 1895427150, 1895427225, 1895427216, 1895427281, 1895427288, 393976597]",,retail,,1,,,,,,,,,,,,flat,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
