element_type,osmid,geometry,barrier,opening_hours,access,lit,name,tourism,website,wheelchair,bicycle,foot,note,addr:city,addr:housenumber,addr:postcode,addr:street,phone,toilets:wheelchair,wheelchair:description,description,dog,fee,operator,addr:country,addr:suburb,level,source,artist_name,start_date,historic,loc_name,leisure,leaf_cycle,leaf_type,natural,wikidata,height,wikimedia_commons,image,surface,contact:website,landuse,nodes,name:etymology:wikidata,name:etymology:wikipedia,protection_title,wikipedia,alt_name,architect,architect:wikidata,architect:wikipedia,heritage,heritage:operator,heritage:website,lda:criteria,lda:inscription_date,name:he,name:ru,reconstruction_date,ref:lda,name:be,postal_code,smoothness,old_name,short_name,layer,sport,boundary,protect_class,place,name:en,opening_hours:covid19,de:strassenschluessel,historic:garden:type,historic:leisure,reg_name,name:fa,smoking,old_name:etymology:wikidata,old_name:etymology:wikipedia,short_protection_title,payment:coins,bldam:criteria,official_name,proposed:name,proposed:name:etymology:wikidata,proposed:name:start_date,source:description,building,denomination,religion,check_date:opening_hours,esperanto,name:etymology,operator:type,area,dogs,cemetery:end_date,name:ja,email,cutting,name:2017-03-12--,ref:whc,whc:criteria,whc:inscription_date,garden:type,nudism,was:landuse,building:levels,roof:shape,noname,roof:material,construction,year_of_construction,landcover,abandoned:amenity,ref:bldam,note:contact:website,website:de,whatsapp,ways,type,name:de,name:ko
way,51807947,"POLYGON ((13.4293695 52.4267349, 13.4297238 52.4276152, 13.4272308 52.4280096, 13.4273069 52.4280939, 13.4259468 52.4283128, 13.4257119 52.4281976, 13.4246752 52.4281477, 13.4231363 52.4279841, 13.4228975 52.4277235, 13.4227786 52.4275835, 13.4218761 52.4279345, 13.4209022 52.4283715, 13.4194118 52.4291813, 13.4183105 52.4299012, 13.4182185 52.4299678, 13.4172101 52.4306174, 13.4163016 52.4312199, 13.4161436 52.4313191, 13.4147014 52.4321845, 13.413986 52.4317749, 13.413242 52.4322019, 13.4131131 52.4322031, 13.4130337 52.432159, 13.4129973 52.4320911, 13.4125803 52.4318293, 13.4125498 52.4318101, 13.4122857 52.4316619, 13.4117817 52.4319956, 13.4109357 52.4314776, 13.4105037 52.4317346, 13.4097538 52.4312768, 13.409411 52.4314984, 13.40917 52.4313695, 13.4091151 52.4314113, 13.408819 52.4312856, 13.4082398 52.4310578, 13.4075594 52.4307308, 13.4073559 52.4306177, 13.4072401 52.4307119, 13.4071214 52.4308085, 13.4070528 52.4308121, 13.4070089 52.4308312, 13.4069955 52.4308502, 13.4069956 52.4308764, 13.4070148 52.4309061, 13.4070699 52.4309749, 13.4071406 52.4310774, 13.4072513 52.4313839, 13.4072836 52.4320195, 13.4074771 52.4325824, 13.4076533 52.4330154, 13.407837 52.4332011, 13.4080108 52.433747, 13.4080693 52.4339485, 13.4082754 52.4340227, 13.4089708 52.4339481, 13.4088081 52.4333075, 13.4084914 52.432737, 13.4085454 52.4327275, 13.4085793 52.4327218, 13.4105729 52.4336648, 13.4106825 52.4335947, 13.4108044 52.4336582, 13.4109876 52.4337537, 13.4121945 52.4343663, 13.4122632 52.434318, 13.4129787 52.4346715, 13.4127984 52.4348007, 13.4130609 52.4349319, 13.4129008 52.4354314, 13.4134027 52.4354964, 13.4132213 52.4360497, 13.4128106 52.4373027, 13.4123286 52.4386941, 13.412527 52.4387218, 13.4127296 52.438555, 13.413068 52.4385416, 13.4131488 52.4384719, 13.4134375 52.4384948, 13.4139999 52.4386851, 13.4140538 52.4385245, 13.4143803 52.4376288, 13.4146631 52.4372974, 13.4148558 52.4367397, 13.414841 52.4367227, 13.4147784 52.4366909, 13.4148241 52.4366522, 13.4148506 52.43663, 13.4148845 52.4366326, 13.4149158 52.4366268, 13.4149358 52.4366098, 13.4149478 52.4365883, 13.4150535 52.4366107, 13.4150766 52.4366469, 13.4151027 52.4366634, 13.4153835 52.436727, 13.4155182 52.4364634, 13.4155496 52.436427, 13.4156089 52.4363845, 13.4156695 52.4363701, 13.4157341 52.4363634, 13.4158026 52.4363771, 13.4158869 52.4363983, 13.4159495 52.4364419, 13.416126 52.4366946, 13.4162267 52.4367067, 13.4164791 52.436747, 13.4174518 52.4370401, 13.4175136 52.4370622, 13.4174964 52.4371396, 13.4175361 52.4371593, 13.4178127 52.4372956, 13.417971 52.437177, 13.4179003 52.4371411, 13.4179373 52.4371001, 13.4178822 52.4370784, 13.417831 52.4370363, 13.4178078 52.4370087, 13.4177977 52.4369793, 13.4178054 52.4369394, 13.4178137 52.436918, 13.4178346 52.4368969, 13.4178625 52.4368763, 13.4179107 52.436856, 13.4179631 52.4368451, 13.4180292 52.4368447, 13.4181137 52.4368658, 13.4181625 52.4368868, 13.4186256 52.4364508, 13.4189205 52.4365667, 13.4191536 52.4363551, 13.4197179 52.4365909, 13.4195961 52.4367541, 13.4199669 52.4369677, 13.4199612 52.4369726, 13.4199393 52.4369917, 13.4203785 52.4372322, 13.4204419 52.4371794, 13.4204441 52.4371775, 13.4205049 52.4371963, 13.4205359 52.4371789, 13.4207692 52.4372656, 13.4208406 52.4371977, 13.42138 52.4374274, 13.4212764 52.4375193, 13.4223326 52.4380704, 13.4222146 52.4381892, 13.4223982 52.4382744, 13.4216684 52.4389655, 13.421985 52.4391195, 13.4216948 52.4399597, 13.4221082 52.4400137, 13.422679 52.4400703, 13.4230014 52.4397781, 13.4231217 52.439837, 13.4232358 52.4398337, 13.4235834 52.4397601, 13.4238341 52.4394156, 13.4238984 52.4392755, 13.4240501 52.4392066, 13.4244179 52.4389443, 13.4244502 52.4389222, 13.4243876 52.4388845, 13.4235596 52.4383859, 13.4235314 52.4383689, 13.4234898 52.4383431, 13.423585 52.4382856, 13.423612 52.4382698, 13.4221051 52.4373792, 13.4222628 52.4372263, 13.4218225 52.4371185, 13.4230062 52.4344001, 13.423151 52.4340888, 13.4230776 52.4340744, 13.4231075 52.4340133, 13.4231313 52.4339607, 13.4231523 52.4339069, 13.4232246 52.433894, 13.4233091 52.4338733, 13.4233605 52.4338572, 13.4234102 52.4338373, 13.4234422 52.4338244, 13.4234753 52.4338088, 13.4236765 52.4336943, 13.4236891 52.4336797, 13.423688 52.4336646, 13.4236765 52.4336487, 13.4236223 52.4336131, 13.4236581 52.4335907, 13.4236956 52.433568, 13.4238469 52.4334762, 13.4239374 52.4335304, 13.4239625 52.433515, 13.4240272 52.4334755, 13.4239142 52.4334078, 13.4228478 52.432772, 13.4226287 52.4326477, 13.4223928 52.4324777, 13.422884 52.4320384, 13.4222246 52.4314319, 13.4237674 52.4305549, 13.4233529 52.4301566, 13.423171 52.4299155, 13.4229792 52.4296269, 13.4226812 52.4291399, 13.4235012 52.4290041, 13.4241411 52.4289596, 13.4248287 52.4290175, 13.4252957 52.4291483, 13.4258097 52.4294631, 13.4264259 52.4299625, 13.4269957 52.4300813, 13.4275495 52.4298936, 13.4280901 52.429969, 13.4286806 52.4299608, 13.4291396 52.4297504, 13.4302364 52.4293516, 13.4312519 52.4291803, 13.4316432 52.4291289, 13.4321969 52.4289958, 13.4334228 52.4289531, 13.4333517 52.4283677, 13.43335 52.428354, 13.4334001 52.4282806, 13.4334376 52.4282257, 13.4336035 52.4281569, 13.4335862 52.428138, 13.4339648 52.4280115, 13.4340031 52.428049, 13.4342378 52.4279757, 13.4338122 52.4278977, 13.4335237 52.4278251, 13.433297 52.4277617, 13.430399 52.4270041, 13.4293695 52.4267349))",,Mo-Su 09:00-20:00,customers,,Britzer Garten,theme_park,https://www.britzergarten.de,yes,,,,,,,,+49 30 700906 80,,,,,yes,Grün Berlin GmbH,,,,,,,,,park,,,,Q565659,,Category:Britzer Garten,,,,,"[289295106, 9495606290, 9495606291, 289295103, 289295100, 2393752497, 289295098, 289295096, 2393752495, 289295095, 4427351087, 289295092, 289295091, 2756088749, 2756088751, 289295089, 289295087, 2347356519, 289295086, 289295085, 289295084, 5778409126, 5778409127, 5778409128, 5780703173, 313917494, 4427963642, 4427963646, 4427963639, 4427963643, 4427963638, 296091910, 6438753637, 6438753638, 8923133373, 980073035, 980072996, 6438753479, 299235601, 4427963630, 4427963631, 4427963632, 6438753653, 4427963634, 6438753617, 4427963637, 289295065, 2347356528, 4427963649, 289295064, 4427963722, 4427963741, 5784612946, 289295063, 289295062, 289295061, 289295060, 2413530563, 2413530557, 289295059, 289295058, 289295057, 2347356671, 1270212936, 618255795, 289295053, 2763115806, 289295052, 2763115870, 2763116293, 289295051, 2108658722, 289295036, 851492550, 4427963910, 851492503, 4427963900, 277462518, 277462519, 618255837, 660960380, 289295145, 289295144, 660960373, 3832566418, 3832566414, 8434418644, 3832566410, 3832566411, 3832566409, 3832566407, 289295147, 3832566405, 3832566412, 3832566413, 3832566419, 4427963679, 3832566396, 3832566394, 3832566392, 3832566391, 3832566393, 3832566395, 3832566398, 3832566415, 3832566439, 289295146, 289295149, 3832566589, 4427963684, 6838120930, 2108670427, 3832566595, 3832566594, 3832566591, 3832566590, 3832566580, 3832566576, 3832566569, 3832566559, 3832566455, 3832566448, 3832566440, 3832566431, 3832566429, 3832566428, 3832566434, 3832566443, 301178536, 2108670424, 2108670423, 2108670425, 2108670426, 3832566563, 3832566566, 3832566571, 301178537, 3832566598, 3832566596, 3832566600, 3832566597, 2428679814, 3832566602, 618166322, 618166313, 618166406, 618166403, 301178538, 618166414, 618166440, 291742693, 2347306456, 2347306468, 2347306438, 8722849515, 2347306434, 291742694, 8722851626, 8722851627, 291742695, 5981430214, 291742690, 6458668802, 3832566627, 3832566628, 3832566625, 3832566622, 289295128, 3832566609, 3832566603, 289298463, 289295130, 4427963754, 9966511087, 9966511086, 3832565602, 9831695394, 9966511222, 9966511279, 9966511221, 10964258694, 849558467, 9966511220, 9966511219, 9966511218, 9966511217, 9966511216, 9966511215, 9831695391, 9966510927, 9966510920, 9966510921, 9966470813, 9966470814, 618200023, 289295122, 2347356593, 289295121, 289295120, 289295119, 390427090, 289295118, 3832565608, 3832565607, 289295117, 3832565605, 3832565604, 289295116, 3832565606, 289295115, 3832565609, 289295114, 2347356486, 2347356484, 289295113, 2347356473, 289295112, 2753459661, 618200062, 289295111, 289295110, 8499468268, 2764604701, 6454921833, 289295109, 8499692439, 2753459666, 2753459665, 8499692430, 618262294, 2763597876, 10224777253, 2347356424, 8766276061, 289295106]",Q428846,de:Berlin-Britz,Geschützte Grünanlage,de:Britzer Garten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,51807955,"POLYGON ((13.4120943 52.4412921, 13.4124643 52.4402423, 13.4123928 52.440175, 13.4126851 52.439346, 13.4125519 52.4393184, 13.4121534 52.4404203, 13.4119398 52.4408914, 13.4120328 52.4411407, 13.4117858 52.4411801, 13.4119394 52.4415796, 13.4118584 52.4420711, 13.4123753 52.4420329, 13.4120943 52.4412921))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,"[296312250, 10698522600, 10698522599, 660960404, 660960407, 10698522601, 10698522602, 296312249, 660960444, 5398212249, 5398212250, 618166396, 296312250]",,,Geschützte Grünanlage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,51807959,"POLYGON ((13.4138076 52.4393552, 13.4139999 52.4386851, 13.4134375 52.4384948, 13.4131488 52.4384719, 13.413068 52.4385416, 13.4127296 52.438555, 13.412527 52.4387218, 13.4123286 52.4386941, 13.4122374 52.4389586, 13.4122169 52.4390272, 13.4129927 52.4391873, 13.413202 52.4388055, 13.413271 52.4387064, 13.4132745 52.4387013, 13.4133158 52.4386693, 13.4133209 52.4386653, 13.4133796 52.438646, 13.4134175 52.4386347, 13.41349 52.4386318, 13.4135136 52.4385926, 13.413906 52.4386994, 13.4139705 52.438763, 13.4136898 52.4393299, 13.4138076 52.4393552))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,"[3832457925, 618255837, 277462519, 277462518, 4427963900, 851492503, 4427963910, 851492550, 4664567347, 4664567340, 2347306369, 8443528050, 8443528095, 8443528049, 8443528094, 8443528048, 8443528047, 2262692946, 618166341, 8443528045, 8443528046, 618166351, 618166390, 3832457925]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,51825388,"POLYGON ((13.3182876 52.6149723, 13.3188161 52.6150148, 13.3188776 52.6150328, 13.3188672 52.6150629, 13.3182274 52.6154683, 13.3182075 52.6151612, 13.3182775 52.6151621, 13.3182876 52.6149723))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,grass,"[917946688, 6183524867, 6183524868, 917946569, 917947584, 917947194, 917946617, 917946688]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,51826411,"POLYGON ((13.321061 52.6143138, 13.3213818 52.6141606, 13.3214357 52.614177, 13.3214704 52.6141873, 13.3207512 52.6149158, 13.3204234 52.6148376, 13.3203107 52.6148219, 13.3201903 52.6148055, 13.3200162 52.6147829, 13.3197845 52.6147752, 13.3197931 52.6147275, 13.3199312 52.6146706, 13.3203808 52.6145413, 13.321061 52.6143138))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,"[661136661, 1375170868, 8840305265, 4704149595, 4704149596, 2861554201, 2861554003, 2861553802, 2861553803, 661136663, 2861554001, 2861553801, 2861553701, 661136661]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,51870747,"POLYGON ((13.2332305 52.5536012, 13.233198 52.5536029, 13.2332075 52.5535228, 13.2326591 52.5534591, 13.2325489 52.5534165, 13.2324711 52.5533553, 13.2322021 52.5530012, 13.2319672 52.5527963, 13.2317262 52.5526005, 13.2317343 52.5525656, 13.2320211 52.5524344, 13.2335755 52.551639, 13.2339909 52.551418, 13.2346885 52.551081, 13.2349172 52.5509649, 13.2357116 52.5505616, 13.2357941 52.550721, 13.2358141 52.5508854, 13.236112 52.5532752, 13.2359041 52.5533112, 13.2356581 52.5535558, 13.2332305 52.5536012))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,"[298941328, 9316570205, 9316570204, 9316570321, 9316570319, 9316570320, 9316570322, 9316570324, 9316570326, 9276032201, 6258606607, 6258606606, 6258606605, 1381921118, 6258606403, 662008457, 662008458, 6258606407, 662008497, 662008489, 208752262, 298941328]",,,Geschützte Grünanlage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,51870754,"POLYGON ((13.5741944 52.4464955, 13.5743836 52.4464468, 13.5744748 52.4465786, 13.5745056 52.4466211, 13.5744868 52.4466259, 13.5745164 52.4466687, 13.5747398 52.4470047, 13.5747919 52.4470976, 13.5745739 52.4471581, 13.5746708 52.4472814, 13.5746194 52.447297, 13.5746538 52.4473429, 13.5746599 52.4473414, 13.5747057 52.4474101, 13.5745763 52.4474785, 13.5738193 52.4465466, 13.5736527 52.4463381, 13.573553 52.4461823, 13.5734428 52.4460168, 13.573423 52.4459575, 13.5734098 52.445934, 13.5733977 52.4459126, 13.5731335 52.4454309, 13.5730461 52.4452616, 13.5730392 52.4452473, 13.5730324 52.4452331, 13.5728022 52.444754, 13.5729821 52.4446607, 13.5731438 52.4445999, 13.5733145 52.4445543, 13.5734286 52.4445386, 13.5735476 52.444538, 13.5735964 52.4446365, 13.5736076 52.4447047, 13.57357 52.4447432, 13.5734052 52.4447816, 13.5735598 52.4450593, 13.5734499 52.4450798, 13.5735099 52.4452056, 13.5733909 52.445231, 13.5734554 52.4453615, 13.5741293 52.4452266, 13.5744333 52.4457475, 13.5742519 52.4458022, 13.5740274 52.4458672, 13.5739622 52.4458867, 13.5738788 52.4459126, 13.5739971 52.446072, 13.5739119 52.4460942, 13.5739395 52.4461356, 13.5741781 52.4464558, 13.5741944 52.4464955))",,,,,Luisenhain,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,Q54643621,,,,,,,"[1616941616, 1616941615, 5210884996, 5210885265, 5210885266, 5210884986, 5210884985, 1616941627, 1616941630, 5208931000, 5208931001, 5208931635, 5208930999, 1616941638, 297042984, 297030174, 297032750, 3522290089, 662011435, 662011428, 662011431, 662011433, 297030491, 1906990670, 2376908080, 2376908079, 297042983, 2387756964, 2387756963, 662011413, 2387758473, 2387758472, 2387758474, 2387758475, 2387758476, 2387758477, 2387758478, 2387758479, 2387758480, 2387758481, 662011420, 297030586, 297030489, 5210885264, 5210885257, 5210885255, 662011439, 5210885254, 5210885248, 5210885247, 5210885267, 1616941616]",,,,,,,,,4,lda,,Gartendenkmal,,,,,09096511,,,,,,,,protected_area,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,51895867,"POLYGON ((13.4118466 52.6071738, 13.4118711 52.6067274, 13.4119139 52.6065369, 13.4125026 52.605607, 13.4125956 52.6054453, 13.4129644 52.6057704, 13.4136751 52.6057815, 13.4140478 52.6057736, 13.4142618 52.6059889, 13.4146057 52.6058881, 13.4143114 52.6067473, 13.4141031 52.6073594, 13.4139799 52.6073506, 13.4128778 52.6072212, 13.4127282 52.6072123, 13.4124956 52.6072229, 13.4122421 52.6072442, 13.4120597 52.6072179, 13.4118466 52.6071738))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,"[303495214, 9853259129, 2477462858, 9853259130, 662249109, 1585156610, 3356533148, 1585156623, 1585156624, 662249111, 3356026161, 3356026163, 4430698671, 9853259128, 2477462860, 9853259127, 9853259126, 2477462861, 303495214]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52048514,"POLYGON ((13.5323009 52.4824012, 13.531792 52.4831832, 13.5315296 52.4835944, 13.53145 52.4837272, 13.5313826 52.48383, 13.5313626 52.4838646, 13.5304854 52.4836508, 13.5295532 52.4834286, 13.5297599 52.4831043, 13.5301312 52.4831953, 13.53035 52.4828597, 13.5305252 52.4828992, 13.5307101 52.482612, 13.5310359 52.4820968, 13.53142 52.4821908, 13.53158 52.4822304, 13.5317508 52.4822743, 13.5323009 52.4824012))",,,,,Rheinsteinpark,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,Q16292819,,Category:Rheinsteinpark,https://commons.wikimedia.org/wiki/File:Rheinsteinpark_2013-10-13_ama_fec_42.JPG,,,,"[663462925, 10872397526, 10872397503, 1726112402, 1726112408, 2990876622, 5471170977, 2990876621, 2990876620, 663462941, 663462944, 663462947, 10872397525, 663462950, 5471170978, 10872397513, 5471170979, 663462925]",Q573635,de:Burg Rheinstein,Geschützte Grünanlage,de:Rheinsteinpark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52093575,"POLYGON ((13.4826956 52.5115789, 13.4827278 52.5116919, 13.4828337 52.5120823, 13.482246 52.5121448, 13.4821045 52.5116401, 13.4826956 52.5115789))",,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,paving_stones,,,"[3778912932, 922501053, 2120986699, 663901051, 3778912933, 3778912932]",,,Geschützte Grünanlage,,,,,,,,,,,,,,,,,intermediate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52112543,"POLYGON ((13.3450485 52.6079163, 13.3446072 52.6078698, 13.3430203 52.6090438, 13.3428678 52.6091768, 13.3430488 52.6092697, 13.3431874 52.6092633, 13.3437327 52.6088682, 13.3439721 52.6086948, 13.3444367 52.6083596, 13.3450485 52.6079163))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,"[4433232357, 3979742424, 10677691071, 664074208, 10677691066, 4433232359, 10677691063, 10677691064, 10677691065, 4433232357]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52118014,"POLYGON ((13.3911569 52.501816, 13.3912942 52.5009809, 13.3894997 52.5008937, 13.3897981 52.5009528, 13.3898158 52.5009224, 13.390206 52.5009451, 13.3899969 52.501345, 13.3896152 52.5012712, 13.3889731 52.5011463, 13.3889676 52.5011566, 13.3888976 52.5012884, 13.3888843 52.5013135, 13.3888801 52.5013214, 13.389133 52.5013702, 13.3897071 52.5014771, 13.389724 52.5014814, 13.3897233 52.501493, 13.389449 52.5016818, 13.389261 52.5016459, 13.3887618 52.5015485, 13.3886986 52.5016714, 13.3911569 52.501816))",,,,,Theodor-Wolff-Park,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,Q1630549,,Category:Theodor-Wolff-Park (Berlin),https://commons.wikimedia.org/wiki/File:Berlin-Kreuzberg_Theodor-Wolff-Platz.jpg,,,,"[8165602972, 664145851, 664155296, 8165602971, 8165602970, 664155302, 664155301, 664135293, 664135276, 8165602933, 8165603001, 8165570272, 664142163, 8165603173, 664155298, 8165602969, 8165602968, 664155300, 664142189, 664142164, 664155299, 8165602972]",Q120947,de:Theodor Wolff,Geschützte Grünanlage,de:Theodor-Wolff-Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52128505,"POLYGON ((13.2847333 52.4916691, 13.2847546 52.4918499, 13.284339 52.4918695, 13.2843241 52.491852, 13.2843128 52.4918265, 13.2843199 52.4917998, 13.2843711 52.4916814, 13.2843911 52.4916663, 13.284416 52.4916531, 13.2846127 52.4916131, 13.2846562 52.4916119, 13.2846795 52.4916168, 13.2847012 52.4916266, 13.2847229 52.4916435, 13.2847333 52.4916691))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,grass,"[664244062, 9705812211, 5319053777, 664244060, 9654189356, 5319053776, 913880599, 9654189355, 664244059, 664244061, 5319053771, 9654189352, 5319053772, 5319053773, 664244062]",,,Geschützte Grünanlage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52153526,"POLYGON ((13.5833723 52.4138396, 13.5838778 52.4139391, 13.5840544 52.4137061, 13.5835274 52.4135953, 13.5833723 52.4138396))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,"[1397549567, 261015964, 31276184, 176355937, 1397549567]",,,Geschützte Grünanlage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52153568,"POLYGON ((13.5820239 52.4157267, 13.5829006 52.41607, 13.5830317 52.4158254, 13.5832323 52.4156088, 13.5833138 52.4155253, 13.5833423 52.4154966, 13.5824874 52.4152432, 13.5824678 52.4152375, 13.5820239 52.4157267))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,"[4173374393, 31276182, 261015972, 664456524, 261015969, 4173372283, 4173373451, 10758852786, 4173374393]",,,Geschützte Grünanlage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52153696,"POLYGON ((13.5756293 52.416101, 13.5754085 52.41633, 13.5751824 52.4165758, 13.5759761 52.4168612, 13.5767654 52.4171787, 13.5771699 52.416618, 13.5765758 52.4164406, 13.5761871 52.4163052, 13.5756293 52.416101))",,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,park,,,,,,,,,,,"[664457529, 5734367837, 153793856, 664457512, 1609189184, 664457530, 4569437973, 6488282968, 664457529]",,,Geschützte Grünanlage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52286032,"POLYGON ((13.2752298 52.6270185, 13.2751823 52.6271949, 13.2748418 52.6275758, 13.2748218 52.6276867, 13.2751932 52.6277036, 13.2751596 52.6279281, 13.2752332 52.6279327, 13.2752839 52.6275749, 13.2757693 52.6273821, 13.2756359 52.6272719, 13.2754594 52.6271449, 13.2752733 52.6270232, 13.2752298 52.6270185))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,"[665379085, 665379092, 8399474774, 665379096, 665379100, 665379102, 665379106, 665379111, 665379115, 929822494, 8399474772, 8399474773, 665379085]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52286264,"POLYGON ((13.2957604 52.6182572, 13.2961193 52.6184505, 13.296226 52.6182471, 13.2962187 52.6182219, 13.2961876 52.6182011, 13.296111 52.6181931, 13.2957604 52.6182572))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,"[1521567222, 1521567253, 2420166387, 2420166385, 2420166384, 2420166383, 1521567222]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52347291,"POLYGON ((13.2698152 52.479333, 13.2708858 52.4801779, 13.2709469 52.4801474, 13.2712123 52.4800149, 13.2701442 52.4791805, 13.2698152 52.479333))",,,,,Bernard-Wieck-Promenade,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,"[665897891, 665897895, 2394062095, 665897898, 665897900, 665897891]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52348533,"POLYGON ((13.2659641 52.4832924, 13.2659637 52.4833164, 13.2659778 52.4833327, 13.2660478 52.4833658, 13.266307 52.4834871, 13.2664328 52.4835747, 13.266446 52.4835839, 13.2664595 52.4835919, 13.2665658 52.4836551, 13.2667233 52.4835897, 13.2667297 52.4835528, 13.2668395 52.4835091, 13.2668051 52.4834685, 13.2667779 52.4834364, 13.266321 52.482897, 13.2663064 52.4828877, 13.2662895 52.4828811, 13.2662709 52.4828791, 13.2662513 52.4828805, 13.2662333 52.4828844, 13.2662198 52.4828947, 13.2662031 52.4829199, 13.2661277 52.4830377, 13.2661097 52.4830651, 13.2660987 52.4830822, 13.2659641 52.4832924))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,"[9595761577, 9595761574, 9595761575, 5314710390, 9595761576, 9595761573, 5322746474, 9595761561, 665906789, 5314710387, 5314710388, 665906790, 9595761554, 9595761594, 665906785, 9552960120, 9552960118, 9552960119, 9552954315, 9552960117, 9552954316, 665906786, 9595761595, 9595761601, 9595761587, 9595761577]",,,Geschützte Grünanlage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
