element_type,osmid,geometry,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,addr:suburb,surveillance,wheelchair,source,name,source:addr,wikimedia_commons,amenity,nodes,building,building:colour,height,operator,roof:shape,start_date,blind:description:de,building:levels,government,heritage,heritage:operator,lda:criteria,name:da,name:de,name:en,name:es,name:fr,name:nl,name:no,office,old_name,old_name:de,old_name:en,phone,ref:lda,website,wikidata,wikipedia,year_of_construction,addr:housename,building:material,description,heritage:website,operator:short,operator:wikidata,roof:colour,roof:levels,roof:material,image,country,diplomatic,embassy,name:be,name:ru,opening_hours,contact:website,alt_name,building:use,check_date:opening_hours,opening_hours:signed,contact:phone,short_name,layer,wheelchair:description,ref:bufa,toilets:wheelchair,building:name,member_of,research_institution,name_1,name:fa,target,brand:wikidata,note,name:uk,liaison,url,name:lo,official_name,name:ar,building:min_level,addr:inclusion,fee,tourism,architect,building:architecture,name:it,name:ja,name:pl,name:sv,description:de,smoking,police,architect:wikidata,architect:wikipedia,name:etymology:wikidata,ways,type,building:part,contact:email,contact:fax,contact:website:de,contact:website:en,name:cy,name:ga,name:gd,short_name:en,short_name:ru,fixme,loc_name,museum,email,historic_name:de,historic_name:en,building:parts,air_conditioning,contact:tripadvisor,internet_access,name:cs,name:el,name:fi,name:he,name:is,name:ko,name:lt,name:pt,name:ro,name:sk,name:zh,ref:vatin,reservation,toilets
way,225036070,"POLYGON ((13.3658093 52.5220288, 13.3657623 52.5219893, 13.3657597 52.5219687, 13.3657669 52.5219565, 13.3657734 52.5219497, 13.3662446 52.5216467, 13.3665097 52.5214602, 13.3665283 52.5214471, 13.3665452 52.5214474, 13.3667222 52.5215406, 13.3667019 52.5215548, 13.3664315 52.5217451, 13.3663202 52.5216865, 13.3658379 52.5220086, 13.3658248 52.5220178, 13.3658093 52.5220288))",,,,,,,,,,,,,,"[2338638717, 988558185, 2338638714, 2338638712, 2338638713, 988558206, 2324089783, 1250794365, 2338638708, 2338638709, 3439482554, 2395324593, 2338638711, 2338638716, 10078394318, 2338638717]",government,#a98594,,,flat,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,229827955,"POLYGON ((13.2853594 52.4418188, 13.2853888 52.4418295, 13.2854355 52.4417817, 13.2854062 52.4417711, 13.2853594 52.4418188))",,,,,,,,,,,,,,"[2383717367, 2383717368, 2383717366, 2383717365, 2383717367]",government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,229827956,"POLYGON ((13.2851096 52.4419544, 13.285063 52.4420103, 13.2851253 52.4420296, 13.285172 52.4419737, 13.2851096 52.4419544))",,,,,,,,,,,,,,"[1459373563, 2383717374, 2383717375, 2383717373, 1459373563]",government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,236577161,"POLYGON ((13.2469315 52.5248035, 13.2469752 52.5248763, 13.2470448 52.5248602, 13.2472751 52.5248085, 13.2473107 52.5248005, 13.2472659 52.5247273, 13.2469315 52.5248035))",,,,,,,,,,,,,,"[2446000192, 2446000196, 2446000194, 2446000191, 2446000190, 2446000189, 2446000192]",government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,237687041,"POLYGON ((13.3580482 52.5333693, 13.3582268 52.533157, 13.3575216 52.5329367, 13.3574479 52.5330226, 13.3573435 52.5331524, 13.3575208 52.5332071, 13.3576228 52.5330863, 13.3576672 52.5330992, 13.3576532 52.533115, 13.3579155 52.5331949, 13.3579317 52.5331802, 13.3579725 52.5331937, 13.3578722 52.5333152, 13.3580482 52.5333693))",Berlin,DE,2,10557,Kruppstraße,Moabit,,,,,,,,"[2455733900, 2455733888, 2455733874, 2455733879, 2455733887, 2455733894, 2455733883, 2455733884, 2455733886, 2455733893, 2455733889, 2455733892, 2455733898, 2455733900]",government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polizeidirektion 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,237687055,"POLYGON ((13.3582268 52.533157, 13.3580482 52.5333693, 13.3586113 52.5335459, 13.3587906 52.5333333, 13.3582268 52.533157))",,,,,,,,,,,,,,"[2455733888, 2455733900, 2455733910, 2455733899, 2455733888]",government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,238332003,"POLYGON ((13.3699438 52.5203319, 13.3699321 52.5203324, 13.3699135 52.5203364, 13.3698971 52.5203401, 13.3698993 52.5203441, 13.369911 52.5203459, 13.3699202 52.5203469, 13.3699311 52.5203473, 13.3699433 52.5203441, 13.3699533 52.5203392, 13.369953 52.5203343, 13.3699438 52.5203319))",,,,,,,,,,,,,,"[2461801551, 8880036673, 2461801549, 2461801529, 8880036679, 8880036678, 2461801544, 8880036677, 8880036676, 8880036675, 8880036674, 2461801551]",government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,238332007,"POLYGON ((13.3698813 52.5199797, 13.3698465 52.5199731, 13.3698009 52.5199683, 13.369825 52.5199879, 13.3698572 52.5199943, 13.3698813 52.5199797))",,,,,,,,,,,,,,"[2461801541, 2461801540, 2461801545, 2461801531, 2461801533, 2461801541]",government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,238332008,"POLYGON ((13.3697864 52.5203486, 13.3698014 52.5203359, 13.3698159 52.5203294, 13.3698313 52.5203252, 13.3698477 52.5203233, 13.3698629 52.5203234, 13.3698778 52.5203242, 13.3698778 52.5203277, 13.369857 52.5203381, 13.3698398 52.5203465, 13.3698203 52.5203552, 13.3698154 52.5203567, 13.3698038 52.5203524, 13.3697888 52.5203526, 13.3697857 52.5203525, 13.3697864 52.5203486))",,,,,,,,,,,,,,"[2461801532, 2461801539, 8880036667, 2461801536, 8880036666, 2461801537, 8880036665, 2461801535, 2461801542, 8880036672, 2461801528, 8880036671, 8880036670, 8880036669, 8880036668, 2461801532]",government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,265903395,"POLYGON ((13.285373 52.4392959, 13.2854103 52.4393067, 13.2854203 52.4392939, 13.2853829 52.4392831, 13.285373 52.4392959))",,,,,,,,,,,,,,"[2715113683, 2715113685, 2715113681, 2715113678, 2715113683]",government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,311527988,"POLYGON ((13.4460127 52.4531273, 13.446032 52.4530673, 13.4460264 52.4530666, 13.4460457 52.4530087, 13.4460759 52.4530124, 13.4461062 52.4529213, 13.4461307 52.4529238, 13.4461325 52.4529175, 13.4461996 52.4529268, 13.446189 52.4529558, 13.4462569 52.452965, 13.4462662 52.4529363, 13.446334 52.4529446, 13.4463212 52.4529844, 13.4463267 52.4529852, 13.4463204 52.4530051, 13.4463147 52.4530044, 13.446311 52.4530161, 13.4463517 52.453021, 13.4463439 52.4530441, 13.4463585 52.4530458, 13.4463396 52.4531053, 13.446334 52.4531046, 13.4463148 52.4531642, 13.4460127 52.4531273))",,,,,,,,,,,,,,"[3172013885, 3172013862, 3172013860, 3172013828, 3172013830, 3172013747, 3172013750, 3172013743, 3172013754, 3172013775, 3172013789, 3172013760, 3172013768, 3172013804, 3172013805, 3172013825, 3172013822, 3172013833, 3172013836, 3172013850, 3172013851, 3172013873, 3172013872, 3172013901, 3172013885]",government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,312600770,"POLYGON ((13.4308169 52.4755504, 13.4307756 52.4755592, 13.430803 52.4754776, 13.4308465 52.475483, 13.4308844 52.4753689, 13.4310125 52.4753847, 13.4310154 52.4753758, 13.4311904 52.4753975, 13.4311773 52.4754369, 13.4311451 52.4754502, 13.4311375 52.4754725, 13.4311815 52.4755127, 13.4311687 52.475551, 13.4311651 52.4755506, 13.4311602 52.4755654, 13.4311813 52.475568, 13.4311724 52.4755946, 13.4311477 52.4755916, 13.4310555 52.4755802, 13.4309978 52.4755731, 13.4309239 52.4755638, 13.4308763 52.4755578, 13.4308169 52.4755504))",,,,,,,,,Geoportal Berlin / Hausumringe,,,,,"[3184684928, 3184684934, 3184684890, 3184684892, 3184684850, 3184684856, 3184684853, 3184684860, 3184684871, 3184684877, 3184684887, 3184684908, 3184684931, 3184684930, 3184684935, 3184684937, 3184684942, 4503904719, 4503904739, 3184684938, 4460878396, 7644304238, 3184684928]",government,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,316894806,"POLYGON ((13.4451162 52.5124526, 13.4451266 52.51244, 13.4451335 52.5124422, 13.4452173 52.5123418, 13.4452624 52.5123557, 13.4456052 52.5119452, 13.4457714 52.5119966, 13.445658 52.5121351, 13.4456707 52.5121387, 13.4456558 52.5121565, 13.4456436 52.512153, 13.4456326 52.5121664, 13.4456014 52.5122043, 13.4454618 52.5123775, 13.4454731 52.5123811, 13.4453534 52.5125259, 13.4451162 52.5124526))",,,,,,,,,,,,,,"[3230829266, 3230829250, 3230829255, 3230829178, 3230829199, 3230828892, 3230828937, 3230829038, 3230829041, 3230829058, 3230829055, 10239092432, 10239092433, 3230829212, 3230829215, 3230829316, 3230829266]",government,,,,flat,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,317937646,"POLYGON ((13.4801181 52.5161096, 13.4801186 52.5160988, 13.4800638 52.5160985, 13.480009 52.5160339, 13.480041 52.5160071, 13.4800279 52.5160007, 13.4801079 52.5159307, 13.4801273 52.5159137, 13.4806175 52.5159041, 13.4806239 52.5160408, 13.4805984 52.5160414, 13.4805711 52.5160421, 13.4805729 52.5161018, 13.4801181 52.5161096))",,,,,,,,,,,,,,"[3242724462, 3242724459, 3242724458, 3242724451, 3242724447, 3242724446, 10685069581, 3242724411, 3242724408, 3242724452, 10689744169, 3242724453, 3242724461, 3242724462]",government,,,,flat_mansard,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,firebrick,2,roof_tiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,346058696,"POLYGON ((13.3639475 52.5226836, 13.363895 52.5225257, 13.3633181 52.5226002, 13.3632469 52.5226093, 13.3631906 52.5226166, 13.3634656 52.5227431, 13.3635122 52.5227373, 13.3639475 52.5226836))",Berlin,DE,140,10557,Alt-Moabit,,,yes,,,,,,"[769525916, 769525926, 4160670702, 4160670704, 3526694773, 3526694774, 4164023922, 769525916]",government,,,,flat,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zugangskontrolle/Haupteingang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,383727170,"POLYGON ((13.3162195 52.4901593, 13.3162111 52.4901268, 13.3162636 52.4901218, 13.316273 52.4901538, 13.3162195 52.4901593))",,,,,,,,,,,,,,"[3870396823, 3870396819, 3870396817, 3870396821, 3870396823]",government,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,383727172,"POLYGON ((13.315477 52.4897489, 13.3154775 52.4897437, 13.3154541 52.4897339, 13.3154798 52.489711, 13.3155061 52.4897219, 13.315477 52.4897489))",,,,,,,,,,,,,,"[3870392452, 3870392449, 3870392447, 3870392444, 3870392445, 3870392452]",government,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,395901029,"POLYGON ((13.288449 52.4419766, 13.2884757 52.4419857, 13.2884645 52.4419985, 13.288464 52.4419986, 13.2885548 52.4420304, 13.2889682 52.4421766, 13.2888484 52.4423056, 13.288315 52.442118, 13.288449 52.4419766))",,,,,,,,,bing,Haus 05 - Werkstattgebäude,,,,"[3987002177, 3987002179, 3987002184, 3987002185, 3987002189, 3987002205, 3987002237, 3987002197, 3987002177]",government,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,418104666,"POLYGON ((13.3885189 52.5126957, 13.3886905 52.5127058, 13.3886894 52.5127126, 13.3886672 52.5128443, 13.3883915 52.5128275, 13.388415 52.5126885, 13.3885189 52.5126957))",,,,,,,,,,,,,,"[289794866, 4185586106, 289794868, 289794867, 289794870, 289794861, 289794866]",government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,418111618,"POLYGON ((13.3854189 52.5135259, 13.3854499 52.5133665, 13.3852833 52.5133539, 13.3852256 52.5134916, 13.3852377 52.513514, 13.3854189 52.5135259))",,,,,,,,,,,,,,"[4185632990, 367944618, 367944616, 3380065583, 367944604, 4185632990]",government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,426545609,"POLYGON ((13.3647544 52.5146502, 13.3647771 52.5146791, 13.3646021 52.5147302, 13.3645795 52.5147013, 13.3643836 52.5147584, 13.3643354 52.5146969, 13.3645312 52.5146398, 13.3645282 52.5146359, 13.3647032 52.5145848, 13.3647062 52.5145887, 13.3647724 52.5145694, 13.3648207 52.5146309, 13.3647544 52.5146502))",,,,,,,,,Geoportal Berlin / ALKIS,,,,,"[4258348385, 4258348386, 4258349892, 4258349889, 4258349893, 4258348387, 4258348384, 4258348383, 4258348377, 4258348379, 4258348376, 4258348382, 4258348385]",government,,,,flat,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,426545613,"POLYGON ((13.3648025 52.5144123, 13.3647685 52.5143718, 13.3648632 52.5143422, 13.3648972 52.5143828, 13.3648025 52.5144123))",,,,,,,,,Geoportal Berlin / ALKIS,,,,,"[4258348368, 4258348366, 4258348365, 4258348367, 4258348368]",government,,,,flat,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,446489384,"POLYGON ((13.4091071 52.5123173, 13.4090958 52.5123135, 13.4091732 52.5121861, 13.4095898 52.5122736, 13.4097141 52.5123143, 13.4096153 52.5124123, 13.4094758 52.5123662, 13.4093627 52.5123433, 13.4093565 52.5123498, 13.4093653 52.5123529, 13.4093555 52.5123602, 13.4092715 52.5123452, 13.4092751 52.51234, 13.4092245 52.5123324, 13.4092142 52.5123472, 13.4091071 52.5123173))",,,,,,,,,,,,,,"[4437493840, 10729680062, 4437493839, 10729680070, 848525971, 848525986, 848525985, 10729680064, 10729680065, 10729680067, 10729680066, 10729680068, 10729680069, 848525984, 4437493842, 4437493840]",government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,454342807,"POLYGON ((13.3210617 52.5158358, 13.3210541 52.5158268, 13.3210482 52.5158285, 13.3210179 52.5157929, 13.3210237 52.5157911, 13.3210136 52.5157791, 13.3210998 52.5157518, 13.3211098 52.5157636, 13.3211161 52.5157616, 13.321146 52.5157968, 13.3211397 52.5157988, 13.321148 52.5158085, 13.3210617 52.5158358))",,,,,,,,,,,,,,"[4509082748, 4509082747, 4509082746, 4509082745, 4509082744, 4509082743, 4509082742, 4509082741, 4509082740, 4509082739, 4509082738, 4509082737, 4509082748]",government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lufthäuschen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,475959727,"POLYGON ((13.286276 52.4425661, 13.2864497 52.4426277, 13.2869413 52.4421127, 13.2867483 52.4420457, 13.2867385 52.4420556, 13.2867567 52.4420621, 13.2866025 52.4422238, 13.286377 52.4424602, 13.286276 52.4425661))",,,,,,,,,,Haus 20 - Büro- und Laboratoriumsgebäude,,,,"[1459373583, 1459373586, 4696378720, 4696378721, 4696378722, 1459373566, 3907071178, 1459373578, 1459373583]",government,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,Hauptgebäude Bauwerkssicherheit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,543536384,"POLYGON ((13.4553871 52.4925303, 13.4553828 52.4924311, 13.4555428 52.4924278, 13.4555433 52.4924341, 13.4555504 52.4925216, 13.4555508 52.4925265, 13.4555409 52.4925267, 13.4553957 52.4925301, 13.4553871 52.4925303))",,,,,,,,,,,,,,"[5254434973, 5254434972, 5254434971, 5254434969, 5254434961, 5254434970, 5254434960, 5254434951, 5254434973]",government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,608071721,"POLYGON ((13.4091466 52.5675085, 13.4091914 52.5674226, 13.4092178 52.5674, 13.4092051 52.5673947, 13.4092159 52.567367, 13.4092638 52.5673527, 13.4092766 52.5673572, 13.4095374 52.567146, 13.4094405 52.5670993, 13.4095051 52.5670508, 13.4096001 52.5670942, 13.4097341 52.5669866, 13.409881 52.5669819, 13.4100263 52.5669773, 13.4099088 52.5670749, 13.4098947 52.5670684, 13.4097366 52.5671909, 13.4097454 52.5671948, 13.4096169 52.5672954, 13.4095992 52.5673099, 13.4095938 52.5673069, 13.4094342 52.5674311, 13.4094479 52.5674375, 13.4093135 52.5675413, 13.4091466 52.5675085))",,,,,,,,,,,,,,"[5761608131, 5761608130, 5761608129, 5761608128, 5761608127, 5761608126, 5761608125, 5761608124, 5761608123, 5761608122, 5761608121, 5761608120, 5761608103, 5761608119, 5761608118, 5761608117, 5761608116, 5761608115, 1723300540, 5761608114, 5761608113, 5761608112, 5761608111, 5761608368, 5761608131]",government,,,,,1928,,,,4,lda,Baudenkmal,,,,,,,,,,,,,09085270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,610588328,"POLYGON ((13.4311606 52.5410112, 13.4310734 52.540917, 13.4308204 52.5410036, 13.4309056 52.5410958, 13.4309076 52.5410979, 13.4311606 52.5410112))",,,,,,,,,,,,,,"[1671277765, 5782268209, 5782268208, 1671277766, 1671277751, 1671277765]",government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,675937263,"POLYGON ((13.3529267 52.5165609, 13.3527007 52.5163821, 13.3526879 52.5163881, 13.352632 52.5164142, 13.3526169 52.5164213, 13.352843 52.5166001, 13.3529267 52.5165609))",,,,,,,,,,,,,,"[1749644148, 1832366955, 9983256139, 9983256140, 1832366956, 6330243060, 1749644148]",government,white,,,hipped,,,2,,,,,,,,,,,,,,,,,,,,,,,plaster,,,,,#443c39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,offices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,737321259,"POLYGON ((13.3698471 52.5208688, 13.3699197 52.5208686, 13.3700295 52.5208694, 13.3700298 52.5209141, 13.3701326 52.5209138, 13.370163 52.5209086, 13.3701966 52.5208954, 13.3702118 52.5208855, 13.3702239 52.5208741, 13.3702343 52.520858, 13.3702382 52.5208327, 13.3702294 52.5208094, 13.3702103 52.5207897, 13.3701886 52.5207769, 13.3701589 52.5207666, 13.3701316 52.5207617, 13.3700289 52.5207619, 13.3700291 52.5207956, 13.3699227 52.5207954, 13.3698458 52.5207966, 13.3698339 52.5207976, 13.3698226 52.5207999, 13.3698129 52.5208033, 13.3698044 52.5208078, 13.3697974 52.5208132, 13.3697923 52.5208193, 13.3697882 52.5208301, 13.3697902 52.5208424, 13.3697964 52.5208511, 13.3698064 52.5208588, 13.3698161 52.5208634, 13.369828 52.5208668, 13.3698471 52.5208688))",,,,,,,,,,,,,,"[2272494997, 2272495003, 2272498131, 2272498135, 2272498134, 2272498133, 2272498132, 10156814382, 2272498130, 2272498129, 2272498128, 2272498127, 2272498125, 2272498124, 2272498123, 2272498121, 2272498122, 2272498126, 2272494901, 2272494893, 10156814377, 2272494913, 10156814376, 2272494925, 10156814375, 2272494931, 2272494937, 2272494942, 2272494948, 2272494958, 2272494964, 2272494969, 2272494997]",government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,789858934,"POLYGON ((13.4636578 52.4873695, 13.4638073 52.487276, 13.4635103 52.4871012, 13.4634525 52.4871378, 13.4635758 52.4872114, 13.4635779 52.4872342, 13.4635342 52.4872624, 13.463529 52.4872593, 13.4634978 52.4872782, 13.4635568 52.4873118, 13.4635646 52.4873119, 13.4635641 52.4873211, 13.4635831 52.4873319, 13.4635966 52.4873308, 13.4635964 52.4873344, 13.4636578 52.4873695))",,,,,,,,,,Konsularabteilung der Botschaft der Republik Belarus,,,,"[1321868908, 1309098830, 7384938943, 7384938939, 7384938938, 7384938937, 7959845433, 7959845432, 7384938936, 7959845431, 7959845429, 7959845427, 7959845426, 7959845428, 7959845430, 1321868908]",government,,,,,,,,,,,,,,,,,,,diplomatic,,,,,,https://germany.mfa.gov.by/de/embassy/,,,,,,,,,,,,,,BY,consulate,,,,"Mo, Tu, Th, Fr 09:00-12:00",,,,,,+49 30 53635936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,959761779,"POLYGON ((13.3744629 52.5286293, 13.374433 52.5286683, 13.3744334 52.5286736, 13.374437 52.5286839, 13.3744483 52.5286972, 13.3744666 52.528708, 13.3744906 52.5287147, 13.3745067 52.5287163, 13.3745231 52.5287158, 13.3745361 52.5287138, 13.3745487 52.5287103, 13.3745592 52.5287061, 13.3745678 52.5287012, 13.3745934 52.5286678, 13.3744629 52.5286293))",,,,,,,,,,,,,,"[8880101221, 8880101220, 8880101219, 8880101218, 8880101217, 8880087616, 8880087615, 9694878829, 8880087614, 8880087613, 8880087612, 8880087611, 8880087610, 8880087609, 8880101221]",government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,959761780,"POLYGON ((13.3750642 52.5285304, 13.3749785 52.5286254, 13.3748776 52.5285963, 13.3748585 52.5286225, 13.3746847 52.5285751, 13.3747307 52.5285144, 13.3745774 52.5284677, 13.3745243 52.5285313, 13.374342 52.5284815, 13.3743665 52.5284504, 13.3742756 52.5284245, 13.3742977 52.5283943, 13.374287 52.5283905, 13.3743376 52.5283271, 13.374564 52.5283477, 13.3745806 52.5283975, 13.374846 52.5284727, 13.3749058 52.5284609, 13.3750642 52.5285304))",,,,,,,,,,,,,,"[319015382, 319013779, 319013830, 319013692, 8880101227, 8880101226, 8880101225, 8880101224, 319013695, 319013775, 319015378, 8880101223, 8880101222, 319015380, 319013727, 319013705, 319013699, 319013754, 319015382]",government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
