element_type,osmid,addr:city,addr:country,addr:postcode,addr:street,addr:suburb,amenity,cuisine,email,name,opening_hours,outdoor_seating,phone,toilets:wheelchair,website,wheelchair,geometry,addr:housenumber,contact:website,opening_hours:kitchen,website:menu,opening_hours:covid19,wheelchair:description,contact:facebook,contact:phone,level,note,diet:vegan,indoor_seating,diet:vegetarian,smoking,addr:place,internet_access,check_date:opening_hours,fax,smoking:outside,brand,brand:wikidata,brand:wikipedia,operator,contact:email,contact:fax,entrance,image,wikidata,wikimedia_commons,wikipedia,payment:mastercard,payment:visa,name:en,check_date,lunch:specials,internet_access:fee,takeaway,opening_hours:signed,payment:credit_cards,payment:debit_cards,lunch,self_service,capacity,contact:yelp,addr:housenumber2,addr:street2,source,old_name,ref:vatin,description,type,contact:instagram,contact:tripadvisor,diet:gluten_free,note:covid19,alt_name,note:opening_hours,delivery,reservation,start_date,fixme,microbrewery,source:addr:place,bar,facebook,payment:cards,payment:cash,tripadvisor,payment:maestro,access:covid19,delivery:covid19,drive_through:covid19,takeaway:covid19,diet:kosher,beer_garden,opening_hours:winter,biergarten,tourism,official_name,payment:electronic_purses,air_conditioning,addr:housename,toilets,surveillance,payment:account_cards,payment:girocard,diet:halal,contact:phone:office,contact:phone:service,name:th,cocktails,drink:beer,drink:liquor,drink:wine,drink:club-mate,drive_through,payment:alipay,payment:giropay,payment:sofortüberweisung,ice_cream_counter,brewery,note:de,source:opening_hours,diet:non-vegetarian,created_by,name:fa,short_name,owner,disused:amenity,payment:american_express,toilets:access,branch,food,addr:city:fa,breakfast,not:brand:wikidata,dog,drive_in,organic,contact:mobile,payment:contactless,toilets:disposal,seating,url,award:michelin,delivery:website,delivery:partner,diet:pescetarian,diet:meat,addr:inclusion,payment:apple_pay,payment:diners_club,survey:date,highchair,name:zh,internet_access:ssid,payment:app,menu:url,internet_access:operator,ref,payment:cheque,payment:coins,payment:cryptocurrencies,opening_hours:checkin,operator:type,check_date:website,disused:website,note:website,name:ar,lastcheck,opening_hours:shop,shop,layer,toilets:female,toilets:male,toilets:position,name:de,craft,was:name,changing_table,name:ru,dogs,gay,gay:men,shisha,ele,stars,sport,contact:bookatable,addr:floor,description:payment:de,description:payment:en,source:amenity,phone:mobile,description:covid19,breakfast:brunch,access,note:access,wheelchair:description:de,check_date:diet:vegetarian,mapillary,sushi,payment:notes,payment:telephone_cards,opening_hours:cantina,opening_hours:restaurant,name:ja,postal_addr:city,postal_addr:postcode,postal_addr:street,payment:others,ice_cream,contact:webcam,pay_tv:sky,frozen_yogurt,blind:audio:de,blind:website:de,cafe,opening_hours:url,designation,disused:name,disused:cuisine,indoor,smokefree,smoking_hours,phone:office,roof:shape,terrace,construction:amenity,cuisine:sushi,drink:coffee,drink:gin,drink:juice,drink:soft_drink,drink:sparkling_wine,drink:tea,drink:vodka,drink:water,wheelchair:description:en,check_date:diet:vegan,contact:wechat,opening_date,diet:healthy,diet:local,diet:organic,phone_1,restaurant,currency:BCH,catering,cuisine_1,barrier,loc_name,dinner,atm,stroller,toilets:level,last_checked,mobile,diet:ayurvedic,concert_location,capacity:outdoors,currency:EUR,lunch:menu,check_date:currency:XBT,currency:XBT,payment:lightning,payment:onchain,diet:lacto_vegetarian,diet:ovo_vegetarian,dance:style,leisure,contact:foursquare,diet:fish,payment:credit_card,payment:discover_card,contact:whatsapp,name:es,instagram,note:en,wheelchair:step_height,name:uk,live_music,name:it,payment:jcb,toilets:unisex,opening_hours:breakfast,opening_hours:lunch,drink:cocktail,capacity:outdoor_seating,origin,service:electricity,description:de,addr:district,currency:others,ref:etin,opening_hours:reception,service:bicycle:pump,diet:egg_free,diet:lactose_free,diet:nut_free,wine:region,cuisine:kebab,changing_table:fee,fast_food,min_age,payment:visa_debit,location,phone:reservation,diet:chicken,contact:website:menu,name:hi,nodes,building,heritage,heritage:operator,lda:criteria,ref:lda,building:levels,height,roof:colour,building:colour,roof:levels,heritage:website,drink:hot_chocolate,drink:milk,roof:material,building:part,roof:orientation,seamark:hulk:category,seamark:type,building:material,building:start_date,room,landuse,website:en,ways
node,86001813,Berlin,DE,10117,Französische Straße,Mitte,restaurant,,info@aigner-gendarmenmarkt.de,Aigner,Mo-Su 12:00-02:00,,+49 30 203751850,no,https://www.aigner-gendarmenmarkt.de/,limited,POINT (13.3909281 52.514689),25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,86001825,Berlin,DE,10117,Charlottenstraße,Mitte,restaurant,german,,Lutter & Wegner,"Mo-Su,PH 12:00-24:00",yes,+49 30 20 29 54 0,,http://www.l-w-berlin.de,no,POINT (13.3911782 52.5132123),56,,,http://www.l-w-berlin.de/pdf/LutterWegnerSpeisekartedeutschSommer.pdf,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,86001833,Berlin,,10117,Charlottenstraße,,restaurant,,,Victor & Victoria,,,+4930992115611,no,https://victorvictoriaberlin.com/,yes,POINT (13.3913074 52.5124049),59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Victor & Victoria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,86001837,,,,,,restaurant,,,Fellini,,,,,,no,POINT (13.3922763 52.5120539),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,86001846,,,,,,restaurant,,,Shan’s Bistro,,,,no,,limited,POINT (13.3935532 52.5130816),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,87040391,Berlin,DE,10117,Friedrichstraße,Mitte,restaurant,bavarian,,Maximilians,Mo-Su 11:00-24:00,,,yes,,yes,POINT (13.3891811 52.5113441),185-190,https://www.maximilians-berlin.de/,,,,,,+49 30 20450559,0,,,,,,,,,,,,,,,info@maximiliansrestaurant.de,+49 30 20450894,,,,,,yes,yes,,2023-04-03,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,87040394,Berlin,DE,10117,Kronenstraße,Mitte,restaurant,japanese,,Izumi Sushi Bar,Mo-Fr 11:00-23:00; Sa 12:00-23:00; Su 01:00-23:00,yes,+49 30 20649938,no,https://www.sushi-izumi.de/,yes,POINT (13.3887116 52.511292),66,,,,,,,,,,,yes,yes,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,89274703,Berlin,DE,10178,Panoramastraße,Mitte,restaurant,german,restaurant@der-alte-fritz.de,Der Alte Fritz,"PH,Mo-Su 12:00-22:00",yes,+49 30 96200600,,https://der-alte-fritz.eatbu.com/,,POINT (13.4092065 52.5214304),1,,,,,,,,0,,,yes,,,,wlan,,,,,,,,,,,,,,,yes,yes,,2022-10-28,,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,89274833,Berlin,DE,10178,Rathausstraße,Mitte,restaurant,,,Carambar,"Mo-Su,PH 12:00-18:00+",yes,,,https://carambar.de,yes,POINT (13.4122196 52.5203514),1,,,,,,,,,,,yes,,separated,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,89274854,,,,,,restaurant,,,Matzbach,,yes,,,,,POINT (13.4118079 52.5202106),,,,,,,,,,,,yes,,,,,2023-04-12,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,89275075,,,,,,restaurant,turkish,,Azem,,,,,,,POINT (13.4071626 52.5180123),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,89275135,Berlin,DE,10178,Rathausstraße,Mitte,restaurant,regional,,Mutter Hoppe,Mo-Su 11:30-22:00+,yes,+49 30 24720603,,http://mutterhoppe.de,no,POINT (13.4058441 52.5175751),21,,,https://www.mutterhoppe.de/speisekarte/,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,89275143,Berlin,DE,10178,Rathausstraße,Mitte,restaurant,regional,,Julchen Hoppe,Mo-Fr 11:30+,yes,,no,https://julchen-hoppe.eatbu.com/?lang=de,yes,POINT (13.4050245 52.5172681),25,,,,,,,+49-30-97005787,,,,yes,,,,,,,,,,,,,+49-30-97005796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,89275203,Berlin,DE,10179,Neue Roßstraße,Mitte,restaurant,indian,,Shezan,Mo-Su 11:30-23:30,,,,,limited,POINT (13.4081288 52.512146),13,https://shezan-liefer.de/,,,,,,+49 30 24600950,,,,,,,,,,,,,,,,omermalik@hotmail.de,+49 30 24600940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,89960246,Berlin,DE,13507,Berliner Straße,Tegel,restaurant,italian,,Trattoria Monticchiello,Mo off; Tu-Th 12:00-22:00; Fr-Su 15:00-22:00,,+49 30 36427699,,https://trattoria-monticchiello.com/,no,POINT (13.2901148 52.5827216),70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,115546494,Berlin,DE,12489,Rudower Chaussee,Adlershof,restaurant,,,Oase Adlershof,Mo-Fr 11:00-15:00,,,yes,,,POINT (13.5301027 52.4293751),25,https://www.stw.berlin/mensen/mensa-hu-oase-adlershof.html,,,,,,+49 30 93939-7760,1,,,,,,,,,,,,,,studierendenWERK BERLIN,,,,,,,,,,,,,,,,,,Mo-Fr 11:00-15:00,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,136721344,Berlin,DE,13403,Auguste-Viktoria-Allee,Reinickendorf,restaurant,balkan,,Pula-Grill,Mo-Su 11:30-23:00,,,,,limited,POINT (13.3206599 52.5701846),79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,137483925,Berlin,DE,10557,Alt-Moabit,Moabit,restaurant,regional,restaurant@paris-moskau.de,Paris-Moskau,"Mo-Fr 12:00-15:00,18:00+, Sa 18:00+",,,,https://www.paris-moskau.de/,yes,POINT (13.3644784 52.5225899),141,,,,,,,+49 30 3942081,,,,,,,,,,+49 30 394 26 02,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,139667128,,,,,,restaurant,,,Heidekrug,,,+49303663706,,,no,POINT (13.147006 52.5415191),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.yelp.de/biz/heidekrug-berlin?utm_campaign=qype_de&utm_source=%28direct%29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,150983614,Berlin,DE,12527,Seddinpromenade,Schmöckwitz,restaurant,fish,,Strandlust,Tu-Su 12:00-dusk; Mo off,yes,,,,no,POINT (13.657224 52.3762307),3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,170903356,Berlin,DE,14195,Im Jagen,Dahlem,restaurant,suisse,,Chalet Suisse,Mo-Su 12:00+,,+49 30 8326362,,http://www.chalet-suisse.de,no,POINT (13.269189 52.461902),5,,,https://eltilos.de/wp-content/uploads/2020/11/S22C-120110515250.pdf,,,,,,"Adresse laut Webseite ""Im Jagen 5 / Clayallee 99""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,Clayallee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,171073634,Berlin,DE,10115,Anklamer Straße,Mitte,restaurant,austrian;german,,Jasper's,"We-Sa 17:00-23:00, Su 12:00-20:00",yes,,,,no,POINT (13.40069 52.536584),27,https://jaspers-berlin.de/,,,,,,+49 30 81798172,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,175681796,Berlin,DE,13437,Eichborndamm,Wittenau,restaurant,,,Maestral,,,,yes,,yes,POINT (13.3257329 52.5893726),236,,,,,Am Eingang kleine Stufe; Toileten eng.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geoportal Berlin / Hauskoordinaten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,177484278,,,,,,restaurant,,,Bier-Stub'n,Mo-Su 17:00-18:00+,no,,,,,POINT (13.3594023 52.5723826),,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,177484284,,,,,,restaurant,,,Irmak Grillhaus,,,,,,,POINT (13.3627545 52.5674603),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,203592976,Berlin,DE,12683,Oberfeldstraße,Biesdorf,restaurant,german,,Zur kleinen Remise,"We-Su 11:00-24:00;""nach Vereinbarung""",yes,,yes,,yes,POINT (13.5553974 52.5189237),24,http://www.zur-kleinen-remise.de,,,,"Zugang über Rampe, keine Stufen, Rollstuhl-WC vorhanden",,+49 30 4721620,,Geprüft am 25/26. Dez. 2015,,yes,,outside,,,,,,,,,Burkhard und Kerstin Prüfer,,+49 30 4721620,,,,,,,,,,,,,,,,,,,,,,,"Restaurant ""Zur alten Post""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,203596116,,,,,,restaurant,greek,,Herkules I,,,+49 30 54396797,no,,yes,POINT (13.5556504 52.52024),,,,,,Rollstuhl-WC vorhanden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
