element_type,osmid,barrier,geometry,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,addr:suburb,amenity,email,fax,name,phone,school,website,wheelchair,wikidata,wikipedia,contact:fax,contact:phone,contact:website,contact:email,note,grades,entrance,source,operator,school:de,isced:level,name:etymology:wikidata,old_name,operator:type,toilets:wheelchair,addr:inclusion,check_date,opening_hours,level,ref,name:en,wheelchair:description,short_name,source_ref,lastcheck,addr:housename,alt_name,description,name:de,check_date:opening_hours,office,capacity,fee,fixme,historic,image,name:ru,start_date,surveillance,website:ru,contact:facebook,name:sv,name:zh,denomination,religion,school:DE,healthcare,craft,height,nodes,postal_code,leisure,name:etymology:wikipedia,building,building:colour,building:material,roof:colour,roof:material,building:levels,name:signed,roof:levels,polling_station,roof:shape,official_name,layer,heritage,heritage:operator,lda:criteria,ref:lda,proposed:name,heritage:website,noname,max_age,min_age,type,url,note:de,name:ja,language:de,language:en,after_school,institution:support,landuse,name:start_date,phone:de,phone:en,institution:pedagogy,lunch,fence_type,website:operator,designation,wikimedia_commons,preschool,contact:instagram,contact:email_1,opening_hours:office,sport,name:fr,ref:AEFE,brand,language:gr,vocational,boundary,protect_class,pedagogy,loc_name,source:outline,language:it,network,network:short,name:etymology,language:pt,survey:date,operator:short,year,language:fr,temporary,old_name:1860,old_name:1942,old_name:1960,old_name:1993-2012,old_name:2,ways
node,3093478831,,POINT (13.3845541 52.5155186),Berlin,DE,64-65,10117,Behrenstraße,Mitte,school,,,Schule bei der Botschaft der Russischen Föderation,,,,no,Q836838,de:Russische Botschaft in Berlin,,+4930 229-94-42,,,,,,,Botschaft der Russischen Förderation,,,,Hotel Windsor,,,,,,,,,,,,,,,Schule für Kinder der Botschaftsangestellten,Schule bei der Botschaft der Russischen Föderation,,,,,,building,"File:Berlin, Mitte, Behrenstraße 64-65, Schule der Russischen Botschaft.jpg",Средняя общеобразовательная школа с углубленным изучением иностранного языка при Посольстве РФ в ФРГ (Берлин),1840,outdoor,http://berlinschool.edusite.ru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3347795761,,POINT (13.2698957 52.4546353),Berlin,DE,40,14195,Hüttenweg,Dahlem,school,,,Quentin-Blake-Europa-Schule,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3465132015,,POINT (13.3294623 52.4880673),Berlin,DE,26-28,10717,Landhausstraße,,school,,,Svenska Skolan i Berlin,,,,,,,,,http://www.svenskaskolan-berlin.de/,info@svenskaskolan-berlin.de,,,,,Svenska kyrkan,,,,,,,,,,,,,,,,,,,,Schwedische Schule in Berlin,,,,,,,,,,,,https://www.facebook.com/pages/Svenska-Skolan-i-Berlin/184314934951103,Svenska Skolan i Berlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3644290194,,POINT (13.4475016 52.5122062),Berlin,DE,2,10243,Am Comeniusplatz,Friedrichshain,school,,,Be The - Therapie bei Lernschwierigkeiten,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3666540069,,POINT (13.3394889 52.4951245),Berlin,DE,62,10777,Motzstraße,Schöneberg,school,,,Yogah Schule,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3874377457,,POINT (13.2236649 52.4282154),Berlin,,6,14129,Lissabonallee,Nikolassee,school,,,Jugendfreizeiteinrichtung Düppel,+49 30 92358620,,http://www.tandembqg.de/index.php?cmssite=68,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4149486091,,POINT (13.3919599 52.5019732),Berlin,DE,13,10969,Friedrichstraße,Kreuzberg,school,,,Liebmann-Schule,,,,yes,,,,+49 30 50585831,https://www.liebmann-schule-berlin.de/,02S06@02S06.schule.berlin.de,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4194642895,,POINT (13.3421366 52.6062681),Berlin,DE,112,13435,Wittenauer Straße,Wittenau,school,sekretariatgoetheschulenberlin@gmail.com,,private Goethe Grundschule,+4930403 99 849,,http://goethe-grundschule.bifiz.de/,,,,,,,,,,,,,,,,,,,,,Mo-Fr 08:00-18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4298064770,,POINT (13.1948238 52.5730595),Berlin,,,13587,Schönwalder Allee,,school,,,Hort der ESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4368419896,,POINT (13.35938 52.5040253),,,20,10785,Genthiner Straße,,school,,,Internationale Lomonossow-Schule,,,http://lomonossow-schule.de/#tiergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4560824228,,POINT (13.4329748 52.5207044),Berlin,DE,38,10243,Strausberger Straße,,school,,,KreativitätsGymnasium Berlin,,,,no,,,,,http://www.krea-schulzentrum.de/schulen/gymnasium-berlin/,,,,,,,,,,,,,,,,,,,"keinerlei Barrierefreiheit. Die Kinderwagenrampe am Eingang wird einem Schüler im Rollstuhl nicht reichen, dann folgen gleich 4 Treppenstufen, kein Fahrstuhl, keine barrierefreie Tür, keine barrierfreien Bäder",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4560824229,,POINT (13.4322586 52.5209736),Berlin,DE,38,10243,Strausberger Straße,,school,,,KreativitätsGrundschule Friedrichshain,,,,no,,,,,http://www.krea-schulzentrum.de/,,,,,,KreativitätsSchulzentrum Berlin gGmbH,,,,,,,,,,,,,"keinerlei Barrierefreiheit. Die Kinderwagenrampe am Eingang wird einem Schüler im Rollstuhl nicht reichen, dann folgen gleich 4 Treppenstufen, kein Fahrstuhl, keine barrierefreie Tür, keine barrierfreien Bäder",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4612831609,,POINT (13.3064187 52.5001343),,,,,,,school,,,Wall Street English,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4685088089,,POINT (13.3802045 52.5321282),,,,10115,,,school,post@noutangoberlin.de,,Nou Tango Berlin,,,http://www.noutangoberlin.de,,,,,,,,,,,,,,,,,,,,,Mo-Fr 18:45-22:30; Sa 14:45-18:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4850314524,,POINT (13.3774542 52.4908034),,,68,10965,Möckernstraße,,school,,,Cumbancha,,,http://www.cumbancha.de,,,,,,,,,,,,,,,,,,,,,,,,Cumbancha,,,,,,,,Cumbancha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4864189821,,POINT (13.2797555 52.5328938),,,,13627,,,school,info@eurasia-institute.com,,EIIE EURASIA Institute for International Education GmbH,+493043727210,,http://eurasia-institute.com,,,,,,,,,,,,,,,,,,,,,Mo-Fr 08:00-18:00,,,,,,,,,,,,,,,,,,,,,,,,,柏林歐亞學院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4932662327,,POINT (13.4477802 52.5279354),Berlin,,3,10407,Cotheniusstraße,,school,,,Piano Cano,,,http://piano-cano.de,yes,,,,,,,,,,,,,,,,,no,,,,,,,Rollstuhlrampe vorhanden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5477749794,,POINT (13.394612 52.4544038),Berlin,,34-36,12099,Colditzstraße,Tempelhof,school,,,Samuel-Hahnemann-Schule,,,,,,,,,,,,,,,Fachverband Deutscher Heilpraktiker - Landesverband Berlin-Brandenburg e.V.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5661514223,,POINT (13.4468273 52.4227343),Berlin,,12,12353,Hasenhegerweg,,school,,,Schule am Hasenhegerweg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5661514224,,POINT (13.4468112 52.4224497),Berlin,,12,12353,Hasenhegerweg,,school,,,Lisa-Tetzner-Grundschule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5695079683,,POINT (13.4885479 52.5236819),Berlin,DE,45 - 49,10365,Josef-Orlopp-Straße,Lichtenberg,school,,,OTA - Tanyildiz Schweißtechnik,,,http://www.ota-schweisstechnik.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5790175872,,POINT (13.4273152 52.5347819),Berlin,,14C,10405,Christburger Straße,,school,,,Corrie-ten-Boom-Schule,,,,,,,,,,,,,,,Christburg Campus gGmbH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,protestant,christian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5790175875,,POINT (13.4278408 52.5346465),Berlin,,14C,10405,Christburger Straße,,school,,,Elisabeth-Abegg-Grundschule,,,,,,,,,,,,,,,Christburg Campus gGmbH,,,,"18. POS ""Hans Janocha""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,protestant,christian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5907019898,,POINT (13.3541252 52.4858093),Berlin,,27,10827,Hauptstraße,Schöneberg,school,,,Privates Europa-Gymnasium Berlin,,secondary,,,,,,,http://www.europa-gymnasium.eu,,,,,,Privates Europa-Gymnasium Berlin GmbH,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gymnasium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5997094437,,POINT (13.2634016 52.5095435),,,,,,,school,,,Moser Schule Schweizer Gymnasium gGmbH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6058583254,,POINT (13.4062656 52.5273506),Berlin,DE,8,10119,Mulackstraße,Mitte,school,,,,,,,no,,,,,,,,,,,Berlin Cosmopolitan School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6153498939,,POINT (13.2887102 52.4811108),Berlin,,125;126,14199,Hohenzollerndamm,,school,,,Institut für Verhaltenstherapie Berlin,,,,,,,,,https://www.ivb-berlin.de/,,,26,,,,,,,,,,,,,0;1;2,,,,IVB,,,,,Psychotherapeutische Aus- und Weiterbildung + Ambulanz für Psychotherapie,,,,,,,,,,,,,,,,,,,psychotherapist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6215800460,,POINT (13.3976982 52.5375362),Berlin,,45,10115,Brunnenstraße,,school,,,Mal- und Zeichenschule Prib,,art,http://www.kunstschule-prib.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kunstschule,,,,,,,,,,,,,,,,,,,,handicraft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6251995791,,POINT (13.3704694 52.5505701),,,,,,,school,,,Produktionsschule Mitte,,,http://zukunftsbau.de,,,,,,,,,,,,Zukunftsbau GmbH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6410792688,,POINT (13.5072943 52.6331664),,,4 E-H,13125,Schwanebecker Chaussee,,school,berlin@gesundheit-akademie.de,,Akademie der Gesundheit,+49 30 9403060,,http://gesundheit-akademie.de,limited,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6422859463,,POINT (13.4097119 52.5533032),Berlin,DE,7,10439,Schönfließer Straße,,school,,,Freie Grundschule Pfefferwerk,,,,,,,,+49 30 44383285,http://freie-grundschule.de,mail@freie-grundschule.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6422859464,,POINT (13.4096543 52.552951),,,,,,,school,,,Freie Sekundarschule PepperMont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7133350404,,POINT (13.2824239 52.5886224),Berlin,DE,26-31,13507,Treskowstraße,Tegel,school,,,Julius-Leber-Oberschule,,,,no,,,+49 30 43557099,+49 30 43557090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7133350405,,POINT (13.2827444 52.5881558),Berlin,DE,26-31,13507,Treskowstraße,Tegel,school,,,Franz-Marc-Grundschule,,,,no,,,+49 30 43774369,+49 30 4339792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7685796317,,POINT (13.3164868 52.4866263),Berlin,DE,53,10713,Berliner Straße,,school,,,Prestige Kosmetikakademie,,,https://www.prestige-akad.de/,,,,,,,,,Erwachsene,,,Lucyna Dzikowski,,,,,private,,,,,,,,,,,,,,Kosmetikschule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7774237459,,POINT (13.3196702 52.481561),Berlin,DE,1,10713,Paretzer Straße,Wilmersdorf,school,,,Grund-Bildungs-Zentrum Berlin,,,https://grundbildung-berlin.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,8050485559,,POINT (13.3920468 52.5014874),Berlin,DE,13,10969,Friedrichstraße,Kreuzberg,school,,,Galilei Grundschule,,,,,,,,+49 30 50585811,http://www.galilei-grundschule.de/,sekretariat@galilei.schule.berlin.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,8589000133,,POINT (13.3589568 52.5402175),Berlin,,13,13353,Tegeler Straße,,school,,,Kristall Grundschule,,,https://www.kristall-grundschule.de,,,,,,,,,,,,Technische Jugendfreizeit- und Bildungsgesellschaft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,8748235116,,POINT (13.4257624 52.4867036),Berlin,DE,76,12043,Hobrechtstraße,,school,,,Theodor-Storm-Grundschule,,,,,,,,+49 30 60690180,,sekretariat@theodor-storm.schule.berlin.de,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,8907860456,,POINT (13.4023268 52.5846554),,,,,,,school,,,Naturschule am Brosepark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9215908289,,POINT (13.5378599 52.4186282),,,,,,,school,,,Grundschule am Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9502964060,,POINT (13.3099724 52.4953754),,,,,,,school,,,Berliner Schule für Zen Shiatsu,,,https://www.zen-shiatsu-schule.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9674270517,,POINT (13.5365868 52.5427625),,,4 / Haus 10,12681,Georg-Knorr-Straße,,school,,,SENECA INTENSIV Studios,,,https://seneca-intensiv.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9737166477,,POINT (13.3013341 52.5143176),,,,,,,school,,,Backschule Charlotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9953624692,,POINT (13.2474075 52.6127734),Berlin,,211,13503,Ruppiner Chaussee,,school,,,Demokratische Schule X,,,https://www.demokratische-schule-x.de/,,,,,,,,,1-10,,,Demokratische Bildung Berlin e.V.,,,,,private_non_profit,,,,,,,,,,,,,,Gemeinschaftsschule in freier Trägerschaft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10273324300,,POINT (13.5508288 52.546377),,,,,,,school,,,Peter-Pan-Grundschule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10671322645,,POINT (13.323479 52.4593632),,,,,,,school,,,fjs - freie journalisten schule,,,,,Q1453968,,,+49 30 8459 1720,www.freie-journalistenschule.de,tutor@freiejs.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10719032094,,POINT (13.4293941 52.5011469),Berlin,,26,10997,Pücklerstraße,,school,,,Wir-Raum GFK,,,,,,,,+49 30 54482123‬,https://wir-raum.net/,,,,,,Filip Malinowski,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10788214205,,POINT (13.453285 52.5329551),,,,10407,,,school,,,Ironhack Berlin,,,https://www.ironhack.com/de/en,,,,,,,,,,,,,,,,,,,,,Mo-Fr 09:00-18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,4675785,,"POLYGON ((13.3464313 52.5343426, 13.3464484 52.5342891, 13.3464585 52.5342593, 13.3464588 52.5341663, 13.3464589 52.5341125, 13.3464597 52.5340527, 13.3464587 52.5340012, 13.3464585 52.5339941, 13.3464587 52.5339501, 13.3463619 52.5339499, 13.3463363 52.5339492, 13.3462804 52.5339223, 13.3463506 52.5338682, 13.3466927 52.5336041, 13.3463126 52.5334192, 13.3461498 52.5335431, 13.3459676 52.5336817, 13.3458703 52.5337558, 13.3456823 52.5336629, 13.3453667 52.5338257, 13.3452968 52.5338618, 13.3451994 52.5339118, 13.3451054 52.5339604, 13.3450165 52.5342574, 13.3451404 52.5342717, 13.3454668 52.5343092, 13.3454513 52.5343666, 13.3455012 52.5343718, 13.3454966 52.5343854, 13.345661 52.5344037, 13.3457157 52.5344108, 13.3456835 52.5345243, 13.3459002 52.5345494, 13.3459582 52.5343635, 13.3464096 52.5344145, 13.3464313 52.5343426))",Berlin,DE,27,10559,Stephanstraße,Moabit,school,hedwig-dohm-os@web.de,,Hedwig-Dohm-Schule,+49 30 38377131,,http://www.hedwig-dohm-os.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[29695435, 1391257218, 5658075559, 1391257035, 1391257292, 1391257314, 5658092697, 5658092692, 3277582936, 5658092694, 29695436, 688443618, 1391257315, 688443610, 688443612, 1391257053, 5658072623, 3277582935, 1391257036, 1391257123, 1391257147, 5658858018, 29695438, 1496492604, 5658857997, 3277582939, 5658092691, 5658092705, 5658092704, 5658092698, 1391257197, 1391257198, 1391257241, 1391257312, 3277582940, 29695435]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,4675905,,"POLYGON ((13.3573445 52.5227536, 13.3573245 52.5226963, 13.3573091 52.5226982, 13.3572931 52.5226505, 13.3571193 52.5226725, 13.3570947 52.5225938, 13.35701 52.5226044, 13.3569519 52.5226117, 13.3568291 52.5226271, 13.3567648 52.5224362, 13.3566525 52.5224491, 13.3564954 52.5219903, 13.3565631 52.5219811, 13.3565207 52.5218549, 13.3564479 52.5216415, 13.3570759 52.5215593, 13.3571871 52.5215449, 13.3571416 52.521411, 13.3574634 52.5213693, 13.3574978 52.5214786, 13.3575141 52.5215307, 13.3577868 52.5214987, 13.3579991 52.5214812, 13.3580375 52.521478, 13.3582682 52.521459, 13.3583575 52.5218641, 13.3583615 52.5218836, 13.3579193 52.5219328, 13.3579286 52.5219608, 13.3579335 52.5219727, 13.3579424 52.5220014, 13.3580014 52.5221925, 13.3581232 52.5225843, 13.3581831 52.5227844, 13.3577082 52.5228287, 13.3576725 52.52271, 13.3575348 52.5227283, 13.3573445 52.5227536))",Berlin,DE,28,10557,Paulstraße,Moabit,school,,,Moabiter Grundschule,,,https://www.moabiter-grundschule.de/,,,,,,,,,,,,Bezirksamt Mitte von Berlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2604199513, 4883695787, 4883695785, 4883695786, 2604199514, 4883695776, 4883695777, 4883695778, 4235397496, 4883695780, 4883695779, 29696454, 4883695783, 4235397375, 4874795685, 1233586664, 4235397358, 4235397329, 1232807964, 2778470410, 4235397353, 4235397342, 4235397338, 2778470408, 2778470405, 3315059167, 6673367688, 6673367687, 6673367686, 6673367690, 6669483441, 29696462, 4235397471, 4235397488, 4235397497, 4235397480, 2604199512, 2604199513]",10557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
