element_type,osmid,amenity,denomination,name,religion,wheelchair,geometry,website,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,opening_hours,source,entrance,tourism,contact:website,level,old_name,service_times,office,operator,wikidata,wikipedia,denomination:de,short_name,toilets:wheelchair,check_date,access,addr:suburb,club,note,description,start_date,network,url,alt_name,contact:phone,name:source,official_name,official_name:source,fee,historic,nodes,building,building:material,height,roof:material,roof:orientation,roof:shape,email,fax,phone,architect,building:architecture,image,roof:colour,building:levels,ref,roof:direction,source:roof:shape,architect:1811-1944,architect:1955-,former:location,name:-1808,name:1811-,wikimedia_commons,building:start_date,roof:levels,name:signed,contact:email,denomination:wikipedia,name:en,building:colour,consecrationname,roof:height,source:addr,name:de,wheelchair:description,ele,year_of_construction,place_of_worship,architect:wikidata,name:ro,source:geometry,building:name,deanery,diocese,name:etymology:wikidata,air_conditioning,internet_access,loc_name,note:height,FIXME,inside,ways,payment:cards,payment:credit_cards,payment:debit_cards,type
way,24475575,place_of_worship,lutheran,Johanneskirche,christian,,"POLYGON ((9.1643354 48.7734878, 9.1643794 48.7735018, 9.1643778 48.7735039, 9.1643803 48.7735047, 9.1643741 48.7735127, 9.1643706 48.7735134, 9.1643719 48.7735165, 9.164376 48.7735159, 9.164385 48.7735191, 9.1643858 48.7735215, 9.1643907 48.773521, 9.16439 48.773519, 9.1643923 48.7735163, 9.1644511 48.773536, 9.1644494 48.7735381, 9.1644469 48.7735392, 9.1644511 48.7735422, 9.1644548 48.7735403, 9.1644636 48.7735431, 9.1644634 48.7735459, 9.1644706 48.7735462, 9.1644703 48.7735446, 9.1644773 48.7735354, 9.1644803 48.7735363, 9.1644818 48.7735343, 9.1645224 48.7735472, 9.1645157 48.7735561, 9.1645276 48.7735599, 9.164534 48.7735509, 9.1645483 48.7735555, 9.1645544 48.7735479, 9.1645653 48.7735511, 9.1645677 48.7735552, 9.1645729 48.773551, 9.1645936 48.7735468, 9.1646002 48.7735482, 9.1645998 48.7735428, 9.1646091 48.7735297, 9.1646157 48.7735286, 9.16461 48.7735244, 9.1646015 48.7735109, 9.1646032 48.7735057, 9.1645957 48.7735071, 9.1645864 48.7735042, 9.1645889 48.7735008, 9.1645929 48.7734994, 9.1645897 48.7734945, 9.1645843 48.7734962, 9.1645759 48.7734935, 9.1645952 48.7734672, 9.1646071 48.7734709, 9.1646129 48.7734628, 9.1646011 48.7734591, 9.1646196 48.7734339, 9.1646332 48.7734382, 9.164639 48.7734301, 9.1646254 48.7734259, 9.1646442 48.7734001, 9.1646845 48.7734129, 9.1646777 48.7734225, 9.1646878 48.7734254, 9.1646944 48.7734161, 9.164708 48.7734201, 9.1647137 48.7734121, 9.1647005 48.7734079, 9.1647197 48.7733816, 9.1647357 48.7733866, 9.164742 48.7733778, 9.1647262 48.7733727, 9.164734 48.773362, 9.1647384 48.7733634, 9.1647407 48.7733679, 9.1647475 48.7733663, 9.1647454 48.7733621, 9.1647642 48.7733353, 9.1647713 48.7733337, 9.1647697 48.7733293, 9.1647649 48.7733305, 9.1647587 48.7733282, 9.1647654 48.773319, 9.1647791 48.7733235, 9.1647859 48.7733142, 9.1647721 48.7733099, 9.1647905 48.7732847, 9.164804 48.7732889, 9.1648105 48.7732799, 9.1647971 48.7732757, 9.1648033 48.773267, 9.1647908 48.7732631, 9.1647846 48.7732716, 9.1647469 48.7732597, 9.164764 48.7732363, 9.16477 48.7732383, 9.1647707 48.7732429, 9.1647754 48.7732424, 9.1647747 48.7732374, 9.1647763 48.7732355, 9.1647831 48.7732378, 9.1647837 48.77324, 9.1647877 48.7732392, 9.1647961 48.7732289, 9.164796 48.7732263, 9.1647921 48.773227, 9.1647845 48.7732237, 9.1647863 48.7732216, 9.1647928 48.7732207, 9.1647913 48.7732178, 9.1647851 48.7732188, 9.1647812 48.7732162, 9.1647764 48.773195, 9.1647917 48.7731959, 9.1647939 48.7731864, 9.1647788 48.7731851, 9.1647843 48.7731634, 9.1647986 48.7731588, 9.1647935 48.7731519, 9.1647817 48.7731556, 9.1647538 48.7731413, 9.1647667 48.7731338, 9.164758 48.7731281, 9.1647477 48.7731345, 9.1647242 48.773116, 9.164732 48.7731087, 9.164721 48.7731046, 9.1647138 48.7731128, 9.1646827 48.7731136, 9.1646821 48.7731031, 9.16467 48.7731037, 9.1646698 48.7731134, 9.164636 48.7731092, 9.1646288 48.773101, 9.1646162 48.7731053, 9.1646228 48.7731125, 9.1645999 48.7731286, 9.1645892 48.7731215, 9.1645779 48.7731284, 9.1645886 48.7731363, 9.1645649 48.7731492, 9.1645596 48.7731482, 9.1645589 48.7731424, 9.1645536 48.773143, 9.1645539 48.7731483, 9.1645466 48.7731505, 9.1645449 48.7731495, 9.164545 48.7731469, 9.1645399 48.7731477, 9.1645301 48.7731568, 9.1645313 48.7731598, 9.1645352 48.77316, 9.1645424 48.7731639, 9.1645341 48.7731658, 9.1645356 48.7731692, 9.1645444 48.7731678, 9.1645496 48.7731706, 9.1645339 48.7731921, 9.1644966 48.7731803, 9.1645023 48.7731724, 9.1644898 48.7731684, 9.1644834 48.773176, 9.1644706 48.7731722, 9.1644646 48.7731805, 9.1644772 48.7731845, 9.164457 48.773212, 9.1644452 48.7732083, 9.1644399 48.7732156, 9.1644517 48.7732194, 9.1644433 48.7732308, 9.164438 48.7732289, 9.1644377 48.7732243, 9.1644302 48.7732248, 9.1644309 48.7732317, 9.1644135 48.7732561, 9.1644051 48.7732577, 9.1644074 48.7732628, 9.1644132 48.7732618, 9.1644194 48.7732635, 9.1644125 48.773273, 9.1644008 48.7732692, 9.1643948 48.7732774, 9.1644065 48.7732811, 9.1643868 48.7733081, 9.1643737 48.7733039, 9.1643677 48.7733124, 9.1643807 48.7733164, 9.1643739 48.7733254, 9.1643866 48.7733293, 9.1643932 48.7733205, 9.1644312 48.7733325, 9.1644135 48.7733567, 9.1644023 48.7733534, 9.1643956 48.7733628, 9.1644066 48.7733661, 9.1643884 48.773391, 9.1643779 48.7733879, 9.1643719 48.7733962, 9.1643822 48.7733995, 9.1643633 48.7734254, 9.1643555 48.7734231, 9.164355 48.7734199, 9.1643482 48.7734205, 9.1643492 48.7734244, 9.1643464 48.7734279, 9.1643356 48.7734242, 9.1643312 48.7734193, 9.1643264 48.7734247, 9.164308 48.773428, 9.1643001 48.7734268, 9.1643012 48.773433, 9.1642912 48.7734458, 9.1642849 48.7734491, 9.1642918 48.7734519, 9.1642985 48.7734647, 9.164296 48.77347, 9.1643043 48.7734681, 9.1643144 48.7734716, 9.1643088 48.7734786, 9.164321 48.7734832, 9.1643142 48.7734934, 9.1643282 48.7734978, 9.1643354 48.7734878))",https://www.stuttgart-west-evangelisch.de/ueber-uns/geschichte/johanneskirche/,Stuttgart,DE,11,70176,Gutenbergstraße,,,,,,,,,,,Q6217188,de:Stuttgart-West#Johanneskirche am Feuersee,,,,,,,,,,1876,,,Johanneskirche im Feuersee,,,,,,,"[266097299, 6479084217, 4769847182, 6479084216, 6479085668, 4769847184, 6479084767, 6479084769, 6479084768, 6479084766, 6051682181, 6479085667, 6051682180, 6051682179, 6051682991, 6479084763, 6479084762, 6479084765, 6479084764, 6479084761, 6479084760, 4769847186, 6479084215, 4769847185, 6479084214, 266097300, 4769847193, 4769847195, 1257304651, 1257304851, 6051682990, 1257304692, 6479084775, 1257304682, 6051682987, 6479084774, 6479084778, 6479084777, 6479084773, 6051682986, 6051682988, 6479084772, 6479084776, 6051682989, 6479084231, 1257304771, 6479084230, 6479084232, 1257304788, 4769847175, 4769847176, 4769846980, 4769846977, 4769846972, 4769846974, 4769846970, 4769846969, 392261690, 266097301, 4769846968, 6051682985, 4769846966, 4769846963, 6051682983, 6051682984, 4769846956, 4769846957, 4769846954, 4769846953, 4769846945, 6051682178, 6479085676, 6479085675, 6479084221, 6479084220, 6479084218, 6479084219, 6051682177, 6051682982, 4769847038, 4769847039, 4769847033, 4769846940, 266097302, 4769846938, 6051682174, 6051682175, 6051682176, 4769847170, 4769846932, 266097304, 1257304804, 4769847163, 6479086152, 6479086151, 6479086153, 6051682173, 6051682171, 6479084225, 6479084211, 6479084210, 6479084224, 6051682170, 6051682172, 4769846803, 6479086150, 6479084227, 6479084226, 1257304700, 4769847158, 4769847159, 4769847154, 4769847153, 4769846795, 4769846794, 4769846791, 1257304744, 4769847148, 4769847146, 4769847142, 4769847145, 4769846789, 4769846784, 4769846783, 1257304668, 4769846787, 4769846780, 4769846781, 4769846786, 4769846785, 4769844642, 4769846782, 1257304676, 4769847143, 4769846788, 4769847141, 4769847147, 4218146128, 6051683087, 6479086154, 6479086155, 6479086156, 6051683088, 4769847149, 6479084222, 6479084212, 6479084213, 6479084223, 4769846792, 6051682993, 6479086157, 6051682992, 6479086158, 266097305, 266097306, 4769846799, 6051682994, 4769846797, 6051682995, 6051682996, 266097307, 4769847155, 4769846801, 4769846800, 6051682997, 4769846804, 4769846806, 6479085671, 6479085670, 6051682998, 6479085672, 6479085673, 6479085669, 4769847165, 6479085674, 6051682999, 4769846931, 4769847168, 4769846935, 4769846937, 266097308, 4769847031, 4769847040, 6051683089, 6051683001, 6051683000, 4769847035, 266097309, 4769846947, 4769846946, 4769846949, 4769846950, 4769846959, 4769846958, 4769846960, 4769846961, 1257304831, 6479084228, 6479086159, 1257304685, 6479084229, 6051683086, 1257304775, 6479084233, 6051683085, 1257304727, 6479084234, 6479084237, 1257304834, 6479084235, 6479084770, 6051682182, 6479084236, 6479084771, 6051682183, 6051682184, 1257304716, 4769847179, 4769847181, 266097299]",church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,24808331,place_of_worship,protestant,Stadtkirche Bad Cannstatt,christian,,"POLYGON ((9.2139556 48.8052749, 9.214028 48.8052798, 9.2140306 48.8052632, 9.2140696 48.8052658, 9.2140667 48.8052848, 9.2141318 48.8052892, 9.2141346 48.805271, 9.2141498 48.805272, 9.2141467 48.8052917, 9.2142178 48.8052965, 9.2142203 48.8052805, 9.2142385 48.8052817, 9.2142359 48.8052987, 9.2143042 48.8053033, 9.2143067 48.8052871, 9.2143244 48.8052883, 9.2143218 48.8053053, 9.2143953 48.8053102, 9.2143962 48.8053045, 9.2144476 48.8053079, 9.2144415 48.8053473, 9.2144525 48.8053481, 9.2144503 48.8053625, 9.2144811 48.8053645, 9.214483 48.8053521, 9.2144982 48.8053532, 9.2144962 48.8053655, 9.2145316 48.8053679, 9.214536 48.8053572, 9.2145495 48.8053598, 9.2145432 48.805371, 9.2145637 48.8053897, 9.2145779 48.8053843, 9.2145834 48.8053917, 9.2145698 48.8053968, 9.2145653 48.8054223, 9.2145801 48.8054277, 9.2145739 48.8054349, 9.2145595 48.8054299, 9.21453 48.8054446, 9.2145403 48.8054541, 9.2145295 48.8054595, 9.214519 48.8054491, 9.2144783 48.8054464, 9.2144719 48.8054878, 9.2144811 48.8054953, 9.2144697 48.8055001, 9.2144608 48.8054931, 9.2144232 48.8054906, 9.2144217 48.8055001, 9.2144088 48.8054992, 9.2144102 48.8054902, 9.2143887 48.8054887, 9.2143871 48.8054992, 9.214379 48.8055051, 9.2143619 48.8055045, 9.2143553 48.8055004, 9.2143561 48.8054971, 9.2143058 48.8054942, 9.2143023 48.8055019, 9.2142944 48.805507, 9.214278 48.8055086, 9.2142649 48.8055057, 9.2142535 48.8054986, 9.2142488 48.8054911, 9.2142516 48.805477, 9.2142429 48.8054764, 9.2142066 48.805474, 9.2142041 48.8054898, 9.2141885 48.8054887, 9.2141911 48.8054717, 9.2141175 48.8054667, 9.214115 48.8054827, 9.2140999 48.8054817, 9.2141026 48.805464, 9.2140313 48.8054592, 9.2140286 48.805477, 9.2140153 48.8054761, 9.214016 48.8054721, 9.2139972 48.8054708, 9.2139996 48.8054553, 9.2139832 48.8054542, 9.2139315 48.8054507, 9.2139117 48.8054594, 9.2139019 48.8054509, 9.2139228 48.8054433, 9.2139291 48.8054028, 9.2139049 48.8054011, 9.2139064 48.8053912, 9.213931 48.8053929, 9.2139363 48.805359, 9.2139406 48.8053315, 9.2139145 48.8053297, 9.213916 48.8053198, 9.21394 48.8053215, 9.2139465 48.8052799, 9.2139311 48.8052723, 9.21394 48.8052657, 9.2139556 48.8052749))",,Stuttgart,DE,1,70372,Marktplatz,,,,,,,,,,,Q96210355,,,,,,,,,,Von Aberlin Jörg erbaut anstelle einer älteren Kirche. Ursprünglich St. Cosmas und Damian gewidmet.,1460-1471,,,,,,,,,church,"[269528535, 4769977356, 4769977350, 4769977352, 4769977360, 4769977361, 4769977353, 4769977354, 4769977363, 4769977365, 4769977358, 4769977359, 4769977366, 4769977367, 4769977362, 4769977364, 4769977369, 942747328, 4769977368, 4769977370, 942747303, 4769977375, 4769977380, 4769977381, 4769977376, 4769977377, 4769977382, 269528536, 4769977378, 4769977379, 4769977383, 4769977385, 4769977384, 1395874214, 4769977388, 4769974025, 4769974026, 4769974028, 4769974027, 4769974029, 4769974033, 4769972918, 1395874255, 1395874257, 6051681576, 269528537, 4769974606, 4769976979, 4769976977, 4769974605, 4769974604, 4769976976, 4769976973, 6058718876, 6481607239, 4769974610, 4769974608, 4769974602, 4769976980, 4769974607, 6481607238, 4769974611, 4769974609, 4769974603, 4769976978, 4769977427, 3201866832, 4769977425, 4769976975, 4769976974, 4769977423, 4769977422, 4769976972, 4769976971, 4769977421, 4769972919, 4769977426, 6058718877, 6058718878, 4769977424, 4769974032, 3886001024, 4769974031, 4769972920, 269528539, 4769974030, 4769974024, 4769977389, 4769977386, 4769977387, 3201851451, 4769977374, 4769977373, 4769977371, 4769977372, 4769977357, 4769977355, 4769977351, 269528535]",church,,,,,,,,,Aberlin Jörg,gothic,Bad Cannstatt Stadtkirche 02.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,25820143,place_of_worship,catholic,Hl. Bruder Klaus von der Flüe,christian,,"POLYGON ((9.2028461 48.7711511, 9.2028677 48.7711451, 9.2028613 48.7711273, 9.2029803 48.7711283, 9.2029894 48.7711381, 9.2030011 48.7711456, 9.2030199 48.7711504, 9.2030367 48.7711511, 9.2030548 48.7711491, 9.2030708 48.7711434, 9.2030829 48.771135, 9.2030886 48.7711248, 9.2030921 48.7711025, 9.2031315 48.7711038, 9.2031657 48.7711023, 9.2031954 48.7710975, 9.2032224 48.7710899, 9.2032443 48.771081, 9.203263 48.7710693, 9.203278 48.7710547, 9.2032851 48.7710428, 9.2032886 48.7710341, 9.2032923 48.7710225, 9.2032935 48.7710127, 9.2032687 48.7709998, 9.2032727 48.770997, 9.2032735 48.7709952, 9.2032739 48.7709929, 9.2032742 48.7709906, 9.203273 48.7709874, 9.203268 48.7709808, 9.2032633 48.7709872, 9.2032586 48.7709904, 9.2032541 48.7709927, 9.2032499 48.7709935, 9.20322 48.7709851, 9.2032094 48.7709762, 9.2032033 48.7709797, 9.2031422 48.7708968, 9.2031691 48.7708821, 9.2031846 48.7708724, 9.2031931 48.7708643, 9.2031965 48.7708541, 9.2031965 48.7708465, 9.2031892 48.77084, 9.2031775 48.7708348, 9.2031672 48.7708316, 9.2031481 48.7708306, 9.2031305 48.7708314, 9.203102 48.7708347, 9.2030791 48.7708382, 9.2030286 48.770849, 9.2029947 48.770857, 9.2029614 48.7708675, 9.2029369 48.7708764, 9.2029163 48.770885, 9.2028983 48.7708938, 9.2028867 48.7709008, 9.2028688 48.7709129, 9.2028573 48.7709228, 9.2028476 48.7709334, 9.2028408 48.7709427, 9.2028358 48.7709555, 9.2028341 48.7709646, 9.2028326 48.7709867, 9.2028461 48.7711511))",http://www.katholisch-stuttgart-ost.de/,Stuttgart,DE,20,70186,Albert-Schäffle-Straße,,,,,,,,,,,Q107501897,,,,,,,,,,,,,,,,,,,,,"[281628210, 8888856425, 281628211, 8888856424, 8888856394, 8888856393, 8888856392, 8888856391, 8888856390, 8888856389, 8888856388, 8888856395, 281628212, 8888856402, 8888856401, 281628213, 8888856400, 281628214, 8888856399, 8888856398, 8888856397, 8888856396, 281628215, 281628216, 8888856414, 8888856410, 8888856405, 8888856409, 8888856404, 8888856406, 8888856407, 8888856408, 8888856411, 8888856403, 8888856412, 8888856413, 281628217, 281628218, 281628219, 281628220, 281628221, 8888856418, 281628222, 281628223, 8888856417, 8888856416, 281628224, 8888856415, 281628225, 8890637462, 8888856421, 8888856419, 8888856420, 281628226, 8890637463, 8888856422, 8890637464, 281628227, 8890637465, 8888856423, 8890637467, 281628228, 8890637466, 281628229, 281628230, 281628210]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,25871783,place_of_worship,catholic,St. Georg,christian,,"POLYGON ((9.1820221 48.7971164, 9.1820186 48.7970865, 9.1820484 48.797085, 9.1820478 48.7970794, 9.1820441 48.7970496, 9.1820398 48.7970155, 9.1819885 48.7970183, 9.1819858 48.7969841, 9.1819596 48.796785, 9.1819554 48.7967353, 9.1822225 48.796721, 9.1822105 48.7966233, 9.1818949 48.7966401, 9.1818993 48.7966752, 9.1817369 48.7966849, 9.1817324 48.7966507, 9.1816488 48.7966555, 9.181665 48.7967778, 9.1816371 48.7967794, 9.1816189 48.7967923, 9.1816098 48.7968066, 9.1816078 48.7968208, 9.181615 48.7968359, 9.1816289 48.7968441, 9.1816462 48.7968503, 9.181714 48.7968466, 9.1817412 48.7970354, 9.1817251 48.7970357, 9.181728 48.797074, 9.1817325 48.7971035, 9.1817515 48.797102, 9.1817979 48.7970996, 9.1818009 48.7971318, 9.1820221 48.7971164))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1244830144, 3407483889, 9291476047, 3409701194, 3407332255, 1244829909, 1244829732, 2287342542, 2287342539, 282208258, 282208259, 282208261, 1244830119, 3409701193, 282208262, 1244830155, 1244829836, 1244829749, 1244829922, 9291476041, 9291476042, 9291476043, 1244829983, 1244830096, 1244829620, 1244829665, 6148064086, 6148064085, 3407332249, 6148063584, 1244829997, 1244829877, 282208255, 1244830144]",church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,25877839,place_of_worship,lutheran,Christuskirche,christian,limited,"POLYGON ((9.1951114 48.7751946, 9.1950982 48.7751918, 9.1950953 48.7751978, 9.1951586 48.7752114, 9.1951414 48.7752464, 9.1952813 48.7752763, 9.1953069 48.7752244, 9.1953719 48.7752383, 9.1953749 48.775232, 9.195355 48.7752278, 9.1954775 48.7749791, 9.1955128 48.7749871, 9.1955433 48.7749269, 9.1955083 48.7749199, 9.1954021 48.7748979, 9.1953286 48.774881, 9.1953002 48.7749386, 9.1952435 48.7749265, 9.1951114 48.7751946))",https://www.christuskirche-stuttgart.de/,Stuttgart,DE,29A,70184,Gänsheidestraße,,,,,,,,,,,,,,,,,,,,,,1956,,,,,,,,,,"[282275321, 6479086690, 6479086689, 2679618736, 2679618738, 282275323, 282275325, 282275327, 6479086691, 6479086692, 2679618731, 2679618732, 282275329, 1358206916, 8385029353, 282275332, 282275333, 282275335, 282275321]",church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,25884668,place_of_worship,catholic,St. Konrad,christian,,"POLYGON ((9.1907226 48.7735349, 9.1910111 48.7735539, 9.1910084 48.773527, 9.1910917 48.7735101, 9.1910738 48.7733957, 9.1910221 48.7733925, 9.190952 48.7733876, 9.1907892 48.7733761, 9.1907918 48.7734007, 9.1907208 48.7734166, 9.1907174 48.7734117, 9.1907053 48.7734123, 9.1907011 48.7734423, 9.1907088 48.7734415, 9.1907158 48.773489, 9.1907226 48.7735349))",http://www.stkonrad.org/,Stuttgart,DE,50,70184,Stafflenbergstraße,,,,,,,,,,,Q107501895,,,,,,,,,,,1967,,,,,,,,,,"[282355893, 282355895, 282355897, 282355899, 282355901, 3122454678, 3122454677, 282355903, 282355905, 8895590420, 8895590421, 8895590432, 3122454686, 8895590433, 2816799470, 282355893]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,25886725,place_of_worship,protestant,Neue Gartenstadtkirche,christian,yes,"POLYGON ((9.2584316 48.7904561, 9.2585157 48.7905819, 9.2584134 48.7906109, 9.2583956 48.7906004, 9.2583698 48.790601, 9.2583515 48.7906131, 9.2583519 48.790629, 9.2583845 48.7906777, 9.2585251 48.7906374, 9.2585558 48.790684, 9.258789 48.7906154, 9.2587532 48.7905575, 9.2587948 48.7905442, 9.2588255 48.7904592, 9.2586407 48.7903775, 9.2585075 48.7904184, 9.2585155 48.7904308, 9.2584316 48.7904561))",,Stuttgart,,54,70327,Barbarossastraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[282377960, 1153245594, 1153245649, 1153245684, 1153245693, 1153245601, 1153245689, 1153245660, 1153245658, 1153245651, 282377959, 282377961, 282377962, 282377963, 282377964, 282377965, 282377966, 282377960]",church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,26083910,place_of_worship,protestant,Thomaskirche,christian,,"POLYGON ((9.1294132 48.7405077, 9.1294854 48.7404984, 9.1293974 48.740201, 9.1289887 48.7402536, 9.129013 48.7403356, 9.1291076 48.7403234, 9.1291523 48.7403177, 9.1292152 48.7405303, 9.1292293 48.7405779, 9.1294265 48.7405525, 9.1294132 48.7405077))",https://www.thomasgemeinde-stuttgart.de/,Stuttgart,DE,7,70569,Schwarzwaldstraße,,,,,,,,,,,Q107501949,,,,,,,,,,,,,,,,,,,,,"[285400615, 1148169517, 285400630, 285400645, 285400648, 8812116040, 285400642, 8812116041, 285400636, 285400623, 285400615]",church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,27045929,place_of_worship,greek_orthodox,Himmelfahrt Christi,christian,no,"POLYGON ((9.1508835 48.7704983, 9.1508957 48.7705028, 9.150905 48.7705033, 9.1509179 48.7705018, 9.1509283 48.7704989, 9.1509359 48.7704937, 9.1509398 48.7704899, 9.150942 48.7704854, 9.1509426 48.7704791, 9.1509406 48.7704717, 9.1509355 48.770466, 9.1509197 48.7704581, 9.1509521 48.7704239, 9.1509482 48.7704217, 9.1510395 48.7703222, 9.150974 48.7702932, 9.1508826 48.7703965, 9.1505769 48.7702753, 9.1505259 48.7703303, 9.1504779 48.7703838, 9.1507843 48.7705028, 9.1507575 48.7705324, 9.1508215 48.7705568, 9.1508491 48.7705277, 9.1508549 48.77053, 9.1508835 48.7704983))",,Stuttgart,DE,30,70197,Rotenwaldstraße,,,,,,,,,,,,,,,,,,,,,,,,,Paulus Notkirche,,,,,,,"[296490974, 2944403618, 8902377300, 2944403617, 8902377298, 8902377297, 8902377296, 2944403616, 8902377299, 2944403615, 2944403614, 296485340, 296491003, 8902377301, 2944403613, 296491007, 296490988, 296485337, 296491021, 296490971, 296490983, 296490995, 296490997, 8902377303, 8902377302, 296490974]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,27045996,place_of_worship,lutheran,Pauluskirche,christian,yes,"POLYGON ((9.1530625 48.7727415, 9.1530546 48.7727525, 9.153082 48.7727611, 9.153085 48.772757, 9.1531023 48.7727624, 9.1530886 48.7727814, 9.1532775 48.7728407, 9.1532911 48.7728218, 9.153334 48.7728352, 9.1535482 48.7725382, 9.1532717 48.7724516, 9.1532651 48.7724607, 9.1531503 48.7726199, 9.1530625 48.7727415))",,Stuttgart,DE,1,70197,Paulusstraße,,,,,,,,,,,,,,,,,,,,,,1961,,https://www.stuttgart-west-evangelisch.de/ueber-uns/geschichte/pauluskirche/,,,,,,,,"[296486554, 671598204, 8901562405, 8901562404, 671598206, 2925321603, 671598213, 671598210, 296486556, 296486558, 8901562401, 8901562397, 296486559, 296486554]",church,,,,,,,,,,,,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,27261199,place_of_worship,lutheran,Markuskirche,christian,limited,"POLYGON ((9.1738733 48.764799, 9.1738777 48.7648089, 9.1738836 48.7648132, 9.1738913 48.7648164, 9.1739002 48.7648178, 9.1739093 48.7648173, 9.1739176 48.7648148, 9.1739243 48.7648107, 9.1739285 48.7648054, 9.1739303 48.7647989, 9.1739256 48.764788, 9.1739854 48.7647767, 9.1739875 48.7647815, 9.1739986 48.7647794, 9.173997 48.7647758, 9.1740502 48.7647657, 9.1740525 48.7647711, 9.1740626 48.7647692, 9.1740608 48.764765, 9.1741143 48.7647548, 9.1741165 48.76476, 9.1741276 48.7647579, 9.1741258 48.7647538, 9.1741468 48.7647498, 9.1741613 48.764783, 9.1742008 48.7647755, 9.1742023 48.764779, 9.1743054 48.7647595, 9.1742977 48.7647419, 9.1743389 48.7647341, 9.1743181 48.7646863, 9.1743802 48.7646746, 9.1743249 48.7645476, 9.1742524 48.7645614, 9.1742446 48.7645435, 9.1742319 48.7645354, 9.1741904 48.7645423, 9.174184 48.7645293, 9.1741771 48.7645306, 9.1741764 48.764529, 9.1741495 48.7645341, 9.1741307 48.7645377, 9.1741124 48.7645412, 9.174114 48.7645449, 9.1741041 48.7645468, 9.1741057 48.7645504, 9.1740509 48.7645608, 9.1740495 48.7645577, 9.1740424 48.7645591, 9.1740389 48.7645509, 9.174024 48.7645537, 9.1740269 48.7645604, 9.1740126 48.7645631, 9.1739982 48.7645658, 9.1739953 48.764559, 9.173984 48.7645612, 9.1739874 48.764569, 9.1739762 48.7645711, 9.1739772 48.7645735, 9.173922 48.764584, 9.1739193 48.7645777, 9.1739069 48.7645801, 9.1739094 48.7645857, 9.1738523 48.7645966, 9.1738497 48.7645906, 9.1738363 48.7645932, 9.1738383 48.7645978, 9.1738208 48.7646011, 9.1738172 48.7645928, 9.1737469 48.7646061, 9.1737674 48.7646531, 9.1737382 48.7646586, 9.1737022 48.7647007, 9.1737187 48.764743, 9.1737842 48.7647643, 9.1738062 48.7647601, 9.173827 48.7648078, 9.1738733 48.764799))",,Stuttgart,DE,22,70180,Filderstraße,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,Q1901925,de:Markuskirche (Stuttgart),,,,,,,,,,1906-1908,,,,,,,,,,"[2491726092, 2491726094, 2491726096, 2491726098, 2491726100, 2491726099, 2491726097, 2491726095, 2491726093, 2491726091, 2491726090, 6051682951, 6481601070, 6481601069, 6051682950, 6051682949, 6481601072, 6481601071, 6051682948, 6481601076, 6481601074, 6481601073, 6481601075, 2491726085, 2491726089, 6051682952, 6051682953, 2491726086, 2491726083, 2491726082, 2491726080, 299222573, 1379379761, 2491726076, 6481601077, 2491726072, 2491726074, 6051682156, 6051682157, 2491726071, 4392774859, 4392774860, 2491726073, 6051682943, 6051682944, 2491726075, 6051682957, 6051682958, 6051682154, 6051682152, 6051682153, 6051682155, 4392774858, 6051682959, 6051682947, 6051682946, 6051682945, 6481601079, 6481601078, 6051682956, 6051682954, 6051682955, 6051682960, 6051682961, 6051682149, 6051682150, 6051682151, 20291180, 2491726077, 2019342889, 2491726078, 2491726079, 2491726081, 2491726084, 2491726088, 2491726087, 299222546, 2491726092]",church,,,,,,,,,Heinrich Dolmetsch,art_nouveau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
