element_type,osmid,man_made,geometry,amenity,automated,name,self_service,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,addr:suburb,check_date,note,old_name,opening_hours,operator,start_date,tourism,wheelchair,access,cuisine,phone,website,email,fax,office,description,layer,source,smoking,brand,brand:wikidata,building,shop,fixme,alt_name,addr:unit,wikidata,wikipedia,nodes,building:levels,outdoor_seating,roof:shape,roof:colour,roof:levels,brand:wikipedia,check_date:opening_hours,loc_name,payment:account_cards,toilets:wheelchair,height,roof:material,craft,building:colour,contact:website,ref,atm,disused:shop,source:geometry,short_name,parking_space,wheelchair:description:de,official_name,building:material,building:name,wheelchair:description,building:levels:underground,owner,phone:mobile,contact:email,contact:fax,contact:phone,leisure,nohousenumber,rental,frequency,location,power,voltage,architect,heritage,url,building:min_level,fuel:diesel,fuel:e10,fuel:octane_95,fuel:octane_98,payment:credit_cards,building:part,construction:start_date,branch,noaddress,name:official,image,ways,type,opening_date,fee,wikimedia_commons,second_hand
way,35193037,,"POLYGON ((9.1634432 48.8318849, 9.1641284 48.8314237, 9.1641809 48.8314555, 9.1642897 48.83138, 9.1644707 48.8314972, 9.1643611 48.8315706, 9.1645255 48.8316743, 9.1638352 48.8321459, 9.1637357 48.8320784, 9.1634432 48.8318849))",,,,,Stuttgart,DE,1,70435,Zahn-Nopper-Straße,Zuffenhausen,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[412682355, 412682356, 412682357, 412682358, 412682359, 412682360, 412682361, 412682362, 412682363, 412682355]",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,37190108,,"POLYGON ((9.1381383 48.8530979, 9.1385952 48.8531684, 9.1384173 48.8536673, 9.1379604 48.8535968, 9.1381383 48.8530979))",,,PowerPaint Stuttgart,,Stuttgart,DE,75,70439,Emerholzweg,Stammheim,,,,,,,theme_park,,,,,https://www.powerpaint.info/,,,,,,,,,,commercial,,,,,,,"[432809509, 432809510, 432809511, 432809512, 432809509]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,38665027,,"POLYGON ((9.1083865 48.7245226, 9.1083251 48.7244937, 9.1081554 48.7246514, 9.1082199 48.724906, 9.1085853 48.7248615, 9.1085576 48.7247389, 9.1084055 48.7247575, 9.1083859 48.7246858, 9.1084555 48.7246084, 9.1085266 48.7246415, 9.1085924 48.7245808, 9.1085136 48.7245511, 9.1084967 48.7245697, 9.1083865 48.7245226))",,,,,Stuttgart,DE,17,70563,Waldburgstraße,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[457940190, 549773510, 457940193, 457940168, 457940170, 549773515, 549773520, 549773523, 549773529, 457940172, 6602223878, 6602223876, 6602223877, 457940190]",3,,flat,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,41433419,,"POLYGON ((9.0950314 48.7309097, 9.0950299 48.7310221, 9.095169 48.7310229, 9.0951687 48.7310493, 9.095222 48.7310496, 9.0952224 48.7310232, 9.0952756 48.7310235, 9.0952766 48.7309464, 9.0952771 48.7309111, 9.0950314 48.7309097))",,,,,Stuttgart,DE,156,70563,Hauptstraße,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[506780948, 506780952, 8733181178, 8733181185, 8733181184, 8733181179, 506780951, 8733181181, 506780949, 506780948]",1,,flat,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,42277516,,"POLYGON ((9.1938853 48.8200557, 9.1948155 48.8204658, 9.194996 48.8202883, 9.1952367 48.8203945, 9.195599 48.8200383, 9.1944281 48.819522, 9.1938853 48.8200557))",,,,,,,205,,Auerbachstraße,,,,,,,,,,private,,,,,,,,,,,,,commercial,,,,,,,"[527349250, 527349252, 527349253, 527349254, 527349255, 527349251, 527349250]",,,,,,,,,,,,,,,,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,42758616,,"POLYGON ((9.0922268 48.7324509, 9.0924223 48.73236, 9.0924714 48.7324051, 9.0925289 48.7323771, 9.0924795 48.7323327, 9.0924848 48.7323302, 9.0924857 48.7323259, 9.0923858 48.7322325, 9.0924054 48.7321816, 9.0924392 48.7321384, 9.0924805 48.7321094, 9.0925268 48.7320889, 9.0925737 48.7320755, 9.0924987 48.7319078, 9.0925353 48.7318994, 9.0925785 48.7318894, 9.0926112 48.7319511, 9.0927278 48.7319348, 9.0928206 48.7319374, 9.0928778 48.731929, 9.0929371 48.7319133, 9.0929285 48.7318784, 9.0927337 48.7318399, 9.0927657 48.7317719, 9.0927425 48.7317667, 9.0927531 48.7317402, 9.0927305 48.7317344, 9.0927643 48.7316626, 9.0927058 48.7316496, 9.0927474 48.7315575, 9.0927125 48.7315507, 9.0927396 48.7314904, 9.0927721 48.7314955, 9.092814 48.7314017, 9.0928907 48.7314159, 9.0928973 48.731402, 9.0927967 48.7313849, 9.0927696 48.7314531, 9.0926611 48.7314516, 9.0925637 48.7314604, 9.0924674 48.7314729, 9.0923711 48.7314912, 9.0924419 48.7316219, 9.0923178 48.7316513, 9.0922837 48.7315939, 9.0921582 48.7316299, 9.0920505 48.7316748, 9.0920356 48.7316572, 9.0918864 48.7317258, 9.0918966 48.7317401, 9.0917987 48.7317819, 9.0917814 48.7317683, 9.0917246 48.7317942, 9.0916625 48.7317349, 9.0914759 48.7318238, 9.0917509 48.7320858, 9.091722 48.7320999, 9.0917888 48.7321593, 9.0918179 48.7321446, 9.0918478 48.7321718, 9.0918962 48.7321482, 9.0922268 48.7324509))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[534673511, 9977498581, 9977498582, 9977498585, 9977498584, 9977498583, 534673514, 9977498579, 9977498580, 534673522, 534673521, 534673516, 534673515, 9977498578, 9977670276, 9977498577, 9977498576, 9977498575, 534673547, 9977498551, 9977498550, 9977498552, 534673546, 534673545, 534673543, 534673541, 534673540, 534673539, 534673538, 9977498553, 9977498554, 9977498555, 9977498556, 9977498557, 9977498558, 9977498573, 9977498574, 9977498569, 9977498572, 9977498570, 9977498571, 9977498568, 9977498567, 9977498566, 9977498564, 9977498565, 9977498563, 534673513, 9977498562, 9977498561, 9977498560, 9977498559, 534673519, 2399190959, 534673512, 2399190964, 2399190966, 2399190968, 2399190970, 2399190961, 534673518, 534673511]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,42758617,,"POLYGON ((9.0932073 48.732139, 9.0931348 48.7318892, 9.0931566 48.7318864, 9.0931118 48.7317378, 9.0932419 48.7314342, 9.0929106 48.7313741, 9.0928973 48.731402, 9.0928907 48.7314159, 9.092814 48.7314017, 9.0927721 48.7314955, 9.0927396 48.7314904, 9.0927125 48.7315507, 9.0927474 48.7315575, 9.0927058 48.7316496, 9.0927643 48.7316626, 9.0927305 48.7317344, 9.0927531 48.7317402, 9.0927425 48.7317667, 9.0927657 48.7317719, 9.0927337 48.7318399, 9.0929285 48.7318784, 9.0929371 48.7319133, 9.0928778 48.731929, 9.0928206 48.7319374, 9.0928926 48.7321841, 9.0932073 48.732139))",,,,,Stuttgart,DE,166,70563,Hauptstraße,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[534673530, 534673534, 534673535, 534673537, 534673531, 534673532, 9977498573, 9977498558, 9977498557, 9977498556, 9977498555, 9977498554, 9977498553, 534673538, 534673539, 534673540, 534673541, 534673543, 534673545, 534673546, 9977498552, 9977498550, 9977498551, 534673547, 534673533, 534673530]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,43156516,,"POLYGON ((9.1380379 48.8527272, 9.138189 48.8527504, 9.1383474 48.8523031, 9.1381963 48.8522799, 9.1380379 48.8527272))",restaurant,,Waldeck,,Stuttgart,DE,2,70439,Emerholz,Stammheim,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[540626388, 540626393, 540626396, 540626397, 540626388]",,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,43854222,,"POLYGON ((9.1106786 48.7305195, 9.1109273 48.7305181, 9.1109259 48.7304048, 9.1107716 48.7304048, 9.1106772 48.7304053, 9.1106778 48.7304581, 9.1106782 48.7304904, 9.1106786 48.7305195))",,,,,Stuttgart,DE,24,70563,Vaihinger Markt,Vaihingen,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[556660674, 556660640, 546491469, 546491490, 546491488, 1243819077, 1243819081, 556660674]",3,,gabled,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,44038095,,"POLYGON ((9.1394887 48.8420751, 9.1391658 48.8422497, 9.1389268 48.8420583, 9.138943 48.8420496, 9.1388568 48.8419805, 9.1391636 48.8418147, 9.1394887 48.8420751))",,,,,Stuttgart,DE,220,70435,Schwieberdinger Straße,Stammheim,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[7400525263, 559891220, 1153290414, 936712641, 936712633, 7400525262, 7400525263]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,44157744,,"POLYGON ((9.1112236 48.7303788, 9.1112176 48.7304578, 9.1113203 48.7304611, 9.1113859 48.7304633, 9.1113919 48.7303843, 9.1112236 48.7303788))",,,,,Stuttgart,DE,29,70563,Vaihinger Markt,Vaihingen,,,,,,,,,,,,,,,,,,Yahoo,,,,commercial,,,,,,,"[560979505, 560979508, 565482440, 560979507, 560979506, 560979505]",3,,gabled,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,44507225,,"POLYGON ((9.1112002 48.7304572, 9.1111943 48.7305354, 9.1113144 48.7305394, 9.1113203 48.7304611, 9.1112176 48.7304578, 9.1112002 48.7304572))",,,,,Stuttgart,DE,27,70563,Vaihinger Markt,Vaihingen,,,,,,,,,,,,,,,,,,Yahoo,,,,commercial,,,,,,,"[565482439, 565482441, 565482442, 565482440, 560979508, 565482439]",2,,gabled,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,44507226,,"POLYGON ((9.1111943 48.7305354, 9.111188 48.7306183, 9.1113081 48.7306222, 9.1113144 48.7305394, 9.1111943 48.7305354))",,,,,Stuttgart,DE,25,70563,Vaihinger Markt,Vaihingen,,,,,,,,,,,,,,,,,,Yahoo,,,,commercial,,,,,,,"[565482441, 565482443, 565482444, 565482442, 565482441]",2,,gabled,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,45215372,,"POLYGON ((9.0994413 48.8261278, 9.1007811 48.8264414, 9.1012079 48.825651, 9.1006086 48.8255171, 9.1005492 48.8255038, 9.1005909 48.8254352, 9.1004666 48.8254029, 9.1004256 48.8254725, 9.1003603 48.8254568, 9.100384 48.8254542, 9.1004152 48.825444, 9.1004415 48.8254245, 9.1004536 48.8254018, 9.1004466 48.8253664, 9.1004328 48.8253514, 9.1004059 48.8253362, 9.1003767 48.8253289, 9.1003373 48.8253287, 9.1003025 48.8253381, 9.1002761 48.825355, 9.1002601 48.8253796, 9.1002608 48.8254069, 9.1002799 48.8254327, 9.0998681 48.8253375, 9.0994413 48.8261278))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[573972055, 573972053, 573972056, 9504397741, 2571656699, 2571656690, 2571656682, 2571656697, 2571656695, 2571656693, 2571656692, 2571656686, 2571656680, 2571656676, 2571656672, 2571656668, 2571656665, 2571656663, 2571656670, 2571656674, 2571656678, 2571656684, 2571656688, 573972051, 573972055]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,45768861,,"POLYGON ((9.1760652 48.8189856, 9.1762683 48.8190685, 9.1765651 48.8191812, 9.1765668 48.8193984, 9.1763926 48.819397, 9.1763911 48.8195971, 9.1762145 48.8195923, 9.1762102 48.819645, 9.1760267 48.8196394, 9.1760311 48.8195779, 9.1758837 48.8195516, 9.1759531 48.8190655, 9.1760578 48.819068, 9.1760652 48.8189856))",,,Bosch - Fe048 & Fe048a,,Stuttgart,DE,360,70469,Heilbronner Straße,Feuerbach,,,,,,,,yes,,,,,,,,,,,,,,commercial,,,,,,,"[582861235, 582861236, 582861237, 582861238, 582861239, 582861240, 582861241, 582861242, 582861243, 1595478951, 1595478940, 1595478849, 1595478850, 582861235]",,,,,,,,,,,,,,,,,,car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,45776611,,"POLYGON ((9.1843807 48.8036168, 9.1843587 48.8036468, 9.1843928 48.8036602, 9.1844159 48.8036778, 9.1844378 48.8036972, 9.1844528 48.8037165, 9.1844626 48.8037409, 9.184465 48.8037627, 9.184462 48.8037845, 9.1844532 48.803802, 9.1844601 48.8038051, 9.1844559 48.8038292, 9.1844407 48.8038582, 9.1844256 48.8038798, 9.1844082 48.8039009, 9.184394 48.8039103, 9.1843328 48.8038783, 9.1843329 48.8038664, 9.1843077 48.8038663, 9.1843103 48.8038904, 9.1843264 48.8040383, 9.1843303 48.8040739, 9.1841471 48.8041173, 9.1841421 48.8040804, 9.1841321 48.8040071, 9.1841458 48.8040079, 9.184127 48.8038559, 9.1841051 48.8038388, 9.1840823 48.8038138, 9.1840717 48.8037832, 9.1840714 48.8037488, 9.184017 48.8037523, 9.1840188 48.8037802, 9.1839372 48.8037821, 9.183922 48.8036777, 9.1839352 48.8035687, 9.1839673 48.8034444, 9.1841601 48.8034678, 9.1841658 48.803529, 9.1841772 48.8036533, 9.1842503 48.8036482, 9.1842503 48.8036295, 9.1842951 48.8036314, 9.1843012 48.803607, 9.1843177 48.8035413, 9.1843454 48.8035424, 9.1843603 48.8034927, 9.1847104 48.8035345, 9.1848156 48.803547, 9.184835 48.803673, 9.1847254 48.8036595, 9.1843807 48.8036168))",,,Bülow Tower,,Stuttgart,DE,190,70191,Heilbronner Straße,,,,,,,,,,,,,,,,,,,Bing,,,,commercial,,,Bülow-Turm,,,,"[1304823106, 1304823054, 582937243, 2555349939, 2555349944, 1304823021, 2555349949, 2555349953, 2555349955, 2555349956, 582937244, 582937245, 1304822978, 1304823091, 2555349970, 1304823051, 2555349965, 582937246, 2555349963, 2555349967, 2555349972, 1304823138, 582937247, 2555349973, 2555349971, 1304823056, 2555349962, 2555349961, 582937250, 1304823070, 2555349950, 2555349951, 582937251, 582937252, 1304823002, 1304822909, 582937239, 582937240, 2555349927, 582937241, 2555349935, 2555349933, 1304823075, 2555349930, 1304822881, 1304823092, 582937258, 2555349928, 582937259, 582937260, 2555349937, 1304823106]",15,,flat,,,,,,,,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,45776625,,"POLYGON ((9.1838923 48.8013915, 9.1838319 48.801395, 9.1838266 48.8013554, 9.1837445 48.8013602, 9.1837483 48.8013879, 9.1835685 48.8013985, 9.1836213 48.8017886, 9.1836602 48.8017863, 9.1836707 48.8018636, 9.1836358 48.8018657, 9.1836705 48.8021219, 9.1838322 48.802112, 9.1838461 48.8022117, 9.1839974 48.8022014, 9.1839974 48.8021441, 9.1841052 48.8021349, 9.1840809 48.8019162, 9.1839661 48.8019231, 9.1839483 48.8018061, 9.1838923 48.8013915))",,,Landesinstitut für Schulentwicklung,,Stuttgart,DE,172,70191,Heilbronner Straße,,,,,,,,,,,,,https://www.ls-bw.de/,,,,,,,,,,commercial,,,,,,,"[582937414, 1352741761, 1352741758, 1352741760, 1352741763, 582937420, 3664851174, 3664851173, 3664851177, 3664851178, 582937426, 3664851184, 3664851187, 3664851186, 3664851185, 582937432, 3664851180, 3664851181, 1352741800, 582937414]",,,,,,,,,,,,,,,,,,,,LS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,45776669,,"POLYGON ((9.185133 48.8024377, 9.1853007 48.802428, 9.1853227 48.8025927, 9.1856526 48.8025736, 9.1856671 48.8026819, 9.1854644 48.8026936, 9.1854854 48.8028517, 9.1855848 48.8028459, 9.1855994 48.8029559, 9.1852839 48.8029741, 9.1853048 48.803131, 9.1854064 48.8031251, 9.1854218 48.8032407, 9.1849303 48.8032691, 9.1849177 48.8031564, 9.1848924 48.8029916, 9.1848792 48.8028856, 9.1851048 48.8028725, 9.1850985 48.8028249, 9.1852314 48.8028172, 9.1852377 48.8028647, 9.1853228 48.8028598, 9.1853019 48.8027032, 9.1849724 48.8027222, 9.1849582 48.8026157, 9.1851552 48.8026043, 9.185133 48.8024377))",,,,,Stuttgart,DE,186,70191,Heilbronner Straße,,,,Kreiswehrersatzamt,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[582938341, 582938343, 582938346, 1304823012, 582938352, 582938353, 582938355, 582938357, 582938360, 582938362, 582938368, 582938371, 582938373, 582938376, 3664851234, 582938385, 582938387, 3664851217, 3664851214, 3664851212, 3664851216, 582938390, 582938392, 582938395, 582938397, 582938403, 582938341]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,45776992,,"POLYGON ((9.1777998 48.8160216, 9.1780771 48.8161225, 9.1780295 48.8161803, 9.1780468 48.8161883, 9.1780469 48.8162031, 9.1780327 48.8162185, 9.1780144 48.8162192, 9.1779971 48.8162172, 9.1779729 48.8162455, 9.1780486 48.8163566, 9.1782459 48.8164337, 9.1782904 48.8163732, 9.1784744 48.8164421, 9.1785215 48.8164589, 9.1785887 48.8164829, 9.1786069 48.8164788, 9.1788399 48.8165569, 9.1790505 48.8168848, 9.1789396 48.8170146, 9.1788005 48.8169628, 9.1787994 48.816946, 9.1786386 48.8168851, 9.1786892 48.8168327, 9.1786688 48.8168207, 9.1786718 48.8168052, 9.178687 48.8167944, 9.1787094 48.8167917, 9.1787216 48.8167917, 9.1787492 48.8167645, 9.1786766 48.8166525, 9.1784751 48.8165796, 9.1784302 48.8166352, 9.1779024 48.8164429, 9.1777026 48.8161425, 9.1777998 48.8160216))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[582941450, 582941451, 4616634379, 4616634380, 4616634381, 4616634382, 4616634383, 4616634384, 582941454, 582941456, 582941459, 582941462, 2007200202, 1350404836, 2007200199, 4616634385, 582941463, 582941465, 582941466, 4616634386, 4616634387, 582941468, 4616634388, 4616634389, 4616634390, 4616634391, 4616634392, 4616634393, 1285257473, 582941473, 582941474, 582941476, 582941479, 582941480, 582941450]",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,47216778,,"POLYGON ((9.1387637 48.7783965, 9.1388366 48.7784845, 9.1391863 48.7783587, 9.1391784 48.7783492, 9.1392021 48.7783406, 9.1391883 48.778324, 9.139199 48.7783202, 9.1391512 48.7782625, 9.1391152 48.7782755, 9.1391117 48.7782713, 9.1387637 48.7783965))",,,,,Stuttgart,DE,271A,70193,Am Kräherwald,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[601603641, 601603644, 601603646, 9282882702, 9282882701, 9282882700, 9282882699, 9282882698, 9282882703, 601603647, 601603641]",3,,double_saltbox,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,47396197,,"POLYGON ((9.1544987 48.8321984, 9.1546118 48.8323168, 9.1546628 48.8322957, 9.1547548 48.8323922, 9.1550879 48.8322545, 9.1549891 48.8321509, 9.1547743 48.8322397, 9.1546687 48.832129, 9.1545407 48.8321829, 9.1544987 48.8321984))",,,,,Stuttgart,DE,7,70435,Lorenzstraße,,,,,,,,,,,,,,,,,,,Maps4BW,,,,commercial,,,,,,,"[603322905, 603322901, 603322904, 603322902, 603322903, 603322890, 603322906, 603322899, 10207650900, 603322905]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,48475024,,"POLYGON ((9.1592895 48.7625762, 9.1593432 48.7625629, 9.1593934 48.7624888, 9.1594029 48.7624916, 9.1594189 48.762468, 9.1594067 48.7624643, 9.1592874 48.7624292, 9.1592763 48.7624259, 9.1592464 48.7624699, 9.159263 48.7624748, 9.1592445 48.7625021, 9.1592895 48.7625762))",,,,,Stuttgart,DE,2,70199,Schreiberstraße,,,,,,,,,no,,,,,,,,,,,,,,commercial,,,,,,,"[615956580, 2988489655, 8929280303, 8929280302, 8929280301, 615956565, 615956567, 8929280299, 8929280298, 8929280300, 615956568, 615956580]",4,,hipped,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,51190437,,"POLYGON ((9.1057178 48.8277862, 9.1062409 48.8278347, 9.1063401 48.8273714, 9.1063811 48.8273752, 9.1064039 48.8272688, 9.1058398 48.8272164, 9.1057178 48.8277862))",,,,,Stuttgart,DE,24,70499,Motorstraße,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[653117105, 653117104, 653117102, 653117100, 653117103, 653117101, 653117105]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,55098884,,"POLYGON ((9.0917894 48.8252566, 9.0914844 48.8252506, 9.0914822 48.8253694, 9.0915161 48.825369, 9.0915104 48.825509, 9.0916648 48.8255121, 9.0916627 48.8255442, 9.0917729 48.8255489, 9.0917894 48.8252566))",,,Isoloc Schwingungstechnik GmbH,,Stuttgart,DE,64,70499,Motorstraße,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[693064161, 693064174, 693064169, 693064180, 693064188, 693064184, 693064144, 693064155, 693064161]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,55098892,,"POLYGON ((9.0910233 48.8258136, 9.0917444 48.8259191, 9.091751 48.8257812, 9.0910669 48.8256871, 9.0910233 48.8258136))",,,,,Stuttgart,DE,66,70499,Motorstraße,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[693064182, 693064176, 693064198, 693064186, 693064182]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,55127552,,"POLYGON ((9.0983053 48.8203645, 9.0983713 48.8203729, 9.0984259 48.8203479, 9.0984379 48.8203077, 9.0984017 48.8202666, 9.0983424 48.8202598, 9.0982817 48.8202865, 9.0982705 48.8203293, 9.0983053 48.8203645))",,,,,,,,,,,,,,,,,,,,,,,,,,,,yahoo,,,,commercial,,,,,,,"[693244672, 693244859, 693244762, 693244825, 693244849, 693244777, 693244732, 693244853, 693244672]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,55127557,,"POLYGON ((9.100015 48.8197592, 9.0999849 48.8198627, 9.1001677 48.8198858, 9.100161 48.8199088, 9.1002443 48.8199193, 9.1002811 48.8197929, 9.100015 48.8197592))",,,Rank Oskar & Sohn Gerüstbau,,Stuttgart,DE,34,70499,Flachter Straße,,,,,,,,,,,,+49 711 8874789,,,,company,,,Bing,,,,commercial,,,,,,,"[693244823, 693244710, 693244857, 693244847, 693244713, 693244797, 693244823]",,,,,,,,,,,,,scaffolder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,56752129,,"POLYGON ((9.1308849 48.7796317, 9.1306724 48.7796116, 9.1306995 48.7794873, 9.130858 48.7795023, 9.1308531 48.7795245, 9.1309071 48.7795296, 9.1308849 48.7796317))",,,,,Stuttgart,DE,47,70195,Regerstraße,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[710343479, 568390905, 568390908, 8815609853, 710343485, 8815609852, 710343479]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,60705098,,"POLYGON ((9.0832067 48.7302117, 9.08352 48.729749, 9.0837204 48.7297614, 9.0835718 48.7299911, 9.0836142 48.7300032, 9.0834851 48.730276, 9.0833507 48.730236, 9.0833422 48.7302484, 9.0832067 48.7302117))",,,Drees & Sommer SE,,Stuttgart,DE,37,70569,Untere Waldplätze,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[759958998, 759959091, 759958901, 759959025, 759959150, 759958955, 759959064, 759959004, 759958998]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,60705102,,"POLYGON ((9.0843336 48.730479, 9.084753 48.7305724, 9.0847632 48.7305142, 9.0847172 48.7305021, 9.0847299 48.7304699, 9.08477 48.7304756, 9.0847807 48.7304143, 9.0844068 48.7303359, 9.0843336 48.730479))",,,Drees & Sommer SE,,Stuttgart,DE,31,70569,Untere Waldplätze,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[759959209, 759958988, 759958916, 759959164, 759958970, 759959033, 759959013, 759959106, 759959209]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,60705103,,"POLYGON ((9.0831784 48.7300312, 9.0832411 48.7299394, 9.0831799 48.7299212, 9.0832785 48.7297768, 9.0829039 48.7296654, 9.0827426 48.7299016, 9.0831784 48.7300312))",,,Drees & Sommer SE,,Stuttgart,DE,22,70569,Obere Waldplätze,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[759959021, 759958896, 759959085, 759958971, 759959165, 759959077, 759959021]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,60705115,,"POLYGON ((9.0878566 48.730971, 9.0879185 48.7308352, 9.0877978 48.7308054, 9.087336 48.730711, 9.0872713 48.7308489, 9.0870725 48.7308082, 9.0871749 48.7305902, 9.0867193 48.7304972, 9.0866192 48.7307104, 9.0865483 48.7306959, 9.086694 48.7303855, 9.0862235 48.7302894, 9.0860352 48.7306903, 9.0865032 48.7307859, 9.0865091 48.7307732, 9.0865849 48.7307887, 9.0865451 48.7308733, 9.0870031 48.7309669, 9.0870437 48.7308804, 9.0872414 48.7309208, 9.0871888 48.7310328, 9.0876566 48.7311322, 9.0876928 48.7310577, 9.0877375 48.7309453, 9.0878566 48.730971))",,,BMW-Niederlassung Stuttgart,,Stuttgart,DE,3,70569,Untere Waldplätze,,,,,,,,,,,,,,,,,,,,,BMW,Q26678,commercial,car,,,,,,"[759959118, 759958923, 759959206, 759958913, 759959112, 759959068, 759959136, 759959160, 759959195, 759959090, 759959019, 759959115, 759959144, 759958990, 759958997, 759959172, 759958944, 759959031, 759959047, 759959015, 759959073, 759959102, 759959147, 6471688087, 759959118]",,,,,,en:BMW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
