element_type,osmid,access,amenity,capacity,fee,name,opening_hours,phone,website,wheelchair,geometry,level,brand,brand:wikidata,brand:wikipedia,check_date:opening_hours,shop,operator,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,source,addr:suburb,building:levels,check_date,disused:name,disused:shop,contact:email,contact:phone,contact:website,opening_hours:covid19,toilets:wheelchair,office,url,craft,cuisine,diet:vegetarian,indoor_seating,outdoor_seating,email,payment:coins,payment:girocard,payment:mastercard,payment:notes,payment:visa,second_hand,opening_hours:signed,note,supervised,internet_access,name:de,name:en,branch,description,ref,clothes,alt_name,payment:american_express,wheelchair:description:de,inscription,wikidata,wikipedia,nodes,building,roof:levels,start_date,old_name,roof:colour,roof:shape,toilets,loc_name,opening_hours:lastcheck,nohousenumber,fax,fixme,phone:check_date,roof:material,architect,source:date,building:levels:underground,smoking,abandoned:amenity,drink:club-mate,payment:cash,payment:credit_cards,source:roof:shape,building:colour,religion,compressed_air,contact:facebook,delivery:covid19,takeaway:covid19,zero_waste,shop:1996-04--2015-05-13,diet:gluten_free,architect:wikidata,official_name,payment:diners_club,payment:jcb,payment:others,roof:orientation,building:reg_name,addr:housename,disused:amenity,short_name,addr:district,addr:province,addr:subdistrict,image,roof:note,payment:debit_cards,contact:fax,height,smoking:outside,ref:vatin,bicycle_parking,covered,noaddress,service:bicycle:rental,service:bicycle:repair,drive_through,takeaway,source:name,layer,last_checked,architect:website,construction:start_date,owner,building:material,organic,tenant,healthcare,healthcare:speciality,temporary,ways,type,dog
way,91264275,,,,,,,,,,"POLYGON ((9.1789861 48.7754666, 9.178929 48.7755347, 9.1789247 48.7755329, 9.1789134 48.7755426, 9.1789339 48.7755515, 9.1790228 48.7755886, 9.1790309 48.7755922, 9.1791056 48.7755175, 9.1789861 48.7754666))",,,,,,,,Stuttgart,DE,3,70173,Münzstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1059526455, 8899402427, 1059524804, 1059525834, 3337361232, 1059526389, 8899402428, 1059526299, 1059526455]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,91264286,,,,,Osiander,Mo-Sa 09:00-20:00; Su off,,,yes,"POLYGON ((9.177935 48.7755433, 9.1778087 48.775465, 9.1776788 48.7755524, 9.1776517 48.7755706, 9.1777656 48.7756454, 9.1778707 48.7755819, 9.177935 48.7755433))",,Osiander,Q1800686,de:Osiandersche Buchhandlung,,books,Osiandersche Buchhandlung GmbH,Stuttgart,DE,5,70173,Marktplatz,,,5,,,,,,https://www.osiander.de/buchhandlungen/stuttgart_marktplatz.cfm,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,"[1059526419, 1059524758, 4942619122, 1059526544, 1059526988, 1059526825, 1059526419]",retail,,,Haufler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Haufler-Haus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,91264315,,,,,,,,,,"POLYGON ((9.1776323 48.7762221, 9.1776047 48.7761987, 9.1776804 48.7761643, 9.1778273 48.7760914, 9.1778353 48.776088, 9.1778676 48.7761136, 9.1779399 48.7761739, 9.1776902 48.7762953, 9.1776314 48.7762455, 9.1776502 48.7762382, 9.1776323 48.7762221))",,,,,,,,Stuttgart,DE,1,70173,Stiftstraße,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1059525333, 1059525764, 1059527243, 1059526810, 8905686277, 1059526394, 1059525965, 1059526982, 8905686278, 8905686279, 1059525333]",retail,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,91264331,,,,,,,,,,"POLYGON ((9.177271 48.7758905, 9.1771775 48.7757964, 9.1770886 48.7758353, 9.1771656 48.7759276, 9.177271 48.7758905))",,,,,,,,Stuttgart,DE,10,70173,Schulstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1059524822, 1059525870, 1059526891, 1059524726, 1059524822]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,91552314,,,,,,,,,,"POLYGON ((9.1067549 48.7396726, 9.1067035 48.7397499, 9.1069916 48.7398332, 9.107043 48.7397558, 9.1067549 48.7396726))",,,,,,,,Stuttgart,DE,5,70563,Im Johannesgraben,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1063565410, 1063565426, 1063565417, 1063565412, 1063565410]",retail,,,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,93029252,,,,,,,,,,"POLYGON ((9.1124124 48.7295064, 9.1124381 48.7293184, 9.1120891 48.729319, 9.1120884 48.7294605, 9.1120469 48.7294856, 9.1120475 48.7295038, 9.1121118 48.7295036, 9.1122273 48.7295047, 9.1124124 48.7295064))",,,,,,,,Stuttgart,DE,4,70563,Herrenberger Straße,,Vaihingen,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1078393632, 1078393782, 1078393742, 1078393669, 3441463272, 1078393645, 3441463273, 3441463274, 1078393632]",retail,1,,,,quadruple_saltbox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,93029262,,,,,,,,,,"POLYGON ((9.1108981 48.7297581, 9.1108953 48.7296334, 9.1107769 48.7296346, 9.1107778 48.7296745, 9.1107797 48.7297592, 9.1108981 48.7297581))",,,,,,,,Stuttgart,DE,15,70563,Hauptstraße,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1078393804, 1078393735, 1078393719, 1078393795, 1078393777, 1078393804]",retail,1,,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,93029277,,,,,,,,,,"POLYGON ((9.1092064 48.7296931, 9.1092989 48.7296912, 9.1093011 48.7297427, 9.1094358 48.7297421, 9.1094602 48.7297282, 9.1094598 48.729638, 9.109398 48.7296371, 9.1093962 48.7295455, 9.1095231 48.7295432, 9.1095682 48.7295154, 9.109557 48.7290656, 9.1093657 48.7290661, 9.1093687 48.7292946, 9.1093702 48.7294136, 9.109319 48.729414, 9.1092478 48.7294146, 9.1091964 48.729415, 9.1091972 48.7294364, 9.1092064 48.7296931))",,,,,,,,Stuttgart,DE,2,70563,Robert-Koch-Straße,,Vaihingen,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1078393664, 1078393648, 1078393663, 7681109981, 1078393639, 1078393791, 1078393676, 1078393803, 7681109980, 1078393718, 1078393652, 1078393637, 7681109970, 1078393786, 7681109978, 7681109975, 1078393753, 8791482482, 1078393664]",retail,0,,,,quadruple_saltbox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,93088016,,,,,,,,,,"POLYGON ((9.1549283 48.8043932, 9.15487 48.804406, 9.1548161 48.8044178, 9.1547752 48.804336, 9.1547335 48.8042543, 9.1548454 48.8042297, 9.1549283 48.8043932))",,,,,,,,Stuttgart,DE,64,70469,Feuerbacher-Tal-Straße,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1079003061, 9306558119, 1079003149, 9306555115, 1079002970, 1079003152, 1079003061]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,93090144,,,,,,,,,,"POLYGON ((9.1541291 48.8019856, 9.1541597 48.8019783, 9.1541585 48.8019761, 9.154267 48.8019501, 9.1541837 48.8017992, 9.1541017 48.8018193, 9.1540692 48.801827, 9.1541243 48.8019269, 9.1540999 48.8019327, 9.1541291 48.8019856))",,,,,,,,Stuttgart,DE,85,70469,Feuerbacher-Tal-Straße,Bing,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1079029949, 1079030061, 2345300012, 1079029771, 2345300006, 2345300014, 1079029848, 1079029935, 1079029723, 1079029949]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,93792096,,,,,,,,,,"POLYGON ((9.2171744 48.7417192, 9.2173208 48.7416404, 9.2172209 48.7415597, 9.2170745 48.7416386, 9.2171744 48.7417192))",,,,,,,,Stuttgart,DE,4,70619,Mendelssohnstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3394288228, 1089280697, 1089281746, 3394288224, 3394288228]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,95740046,,,,,Orange Ink Tattoo,"Tu-Fr 14:00-19:00, Sa 13:00+",,http://orangeink-tattoo.de/,limited,"POLYGON ((9.1654653 48.7446514, 9.1655626 48.7446477, 9.1655582 48.7445976, 9.1654609 48.7446013, 9.1654653 48.7446514))",,,,,,tattoo,,Stuttgart,DE,49A,70597,Albstraße,,,1,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,"[1109728906, 1109729007, 1109728017, 1109728002, 1109728906]",retail,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,96216687,,,,,,,,,,"POLYGON ((9.1698859 48.7487022, 9.1699222 48.7486075, 9.1700643 48.7486324, 9.1700323 48.7487274, 9.1698859 48.7487022))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1105620535, 1105620081, 1105619973, 1105621071, 1105620535]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,96372288,,,,,,,,,,"POLYGON ((9.1530749 48.7404804, 9.1530181 48.7405079, 9.1531004 48.7405818, 9.1531572 48.7405543, 9.1530749 48.7404804))",,,,,,,,Stuttgart,DE,184,70597,Rembrandtstraße,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1116847263, 1116846204, 1116846312, 1116847078, 1116847263]",retail,1,,,,hipped,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,97222874,,,,,,,,,,"POLYGON ((9.1473651 48.7498969, 9.1474095 48.7497988, 9.1475497 48.7498265, 9.1474978 48.7499411, 9.1473576 48.7499134, 9.1473651 48.7498969))",,,,,,,,Stuttgart,DE,2,70597,Bruderrain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1126219129, 1126219048, 1126219598, 1126218850, 1126219110, 1126219129]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,97301667,,,,,ALDI Süd,Mo-Sa 08:00-22:00,,,yes,"POLYGON ((9.1408756 48.7549426, 9.1408844 48.7549357, 9.1407674 48.7548716, 9.1408324 48.75482, 9.1406899 48.7547419, 9.1406276 48.7547913, 9.1404094 48.7546717, 9.1402199 48.7548221, 9.1401917 48.7548444, 9.1406694 48.7551062, 9.1407195 48.7550664, 9.1408756 48.7549426))",,ALDI Süd,Q41171672,en:Aldi,2023-06-05,supermarket,ALDI GmbH & Co. KG,Stuttgart,DE,253,70199,Böblinger Straße,,Heslach,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1126995155, 2965098055, 1126994736, 1126995670, 1126994803, 1126993814, 1126992948, 7929166813, 1126993329, 1126994438, 1126994224, 1126995155]",retail,,,,,round,,Aldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,99941202,,,,,Kraftsportverein Stuttgart 1895 e. V.,,,https://kv95.de/,,"POLYGON ((9.1285489 48.7504213, 9.1284458 48.7504056, 9.1284539 48.7503824, 9.1283235 48.7503626, 9.1282958 48.7504415, 9.1282575 48.7504357, 9.128186 48.7506395, 9.1284578 48.7506809, 9.1285489 48.7504213))",,,,,,,,Stuttgart,DE,1,70569,Teufelswiesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1155314947, 4900399577, 4900399576, 1155313966, 6693455986, 6693455985, 1155314320, 4900399575, 1155314947]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,100006305,,,,,Schlüter Baumaschinen,,,,,"POLYGON ((9.1482492 48.837185, 9.1486105 48.8369976, 9.1491225 48.8374254, 9.1487612 48.8376127, 9.1482492 48.837185))",,,,,,,,Stuttgart,DE,146,70435,Schwieberdinger Straße,Yahoo,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1156262100, 1156262105, 1156262114, 1156262081, 1156262100]",retail,1,,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,100006336,,,,,,,,,,"POLYGON ((9.14906 48.8370696, 9.1492036 48.8369957, 9.1496009 48.83733, 9.1494572 48.837404, 9.14906 48.8370696))",,,,,,,,Stuttgart,DE,144a,70435,Schwieberdinger Straße,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1156262827, 1156262821, 1156262813, 1156262829, 1156262827]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,100476582,,,,,,,,,,"POLYGON ((9.2143545 48.8347687, 9.2144546 48.8347552, 9.2144712 48.8347614, 9.2145431 48.8347882, 9.2145691 48.8348594, 9.214519 48.8349147, 9.2144215 48.8349294, 9.2143357 48.8348976, 9.2143284 48.8348836, 9.2143035 48.8348358, 9.2143545 48.8347687))",,,,,,,,,,271,,Mühlhäuser Straße,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1161518298, 1161518183, 2285237766, 1161518323, 1161518199, 1161518265, 1161518194, 1161518314, 2285237779, 1161518156, 1161518298]",retail,0,,,,pyramidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Biergarten am Max-Eyth-See,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,100479348,,,,,,,,,,"POLYGON ((9.207335 48.8318109, 9.2072003 48.8318087, 9.2071956 48.8319271, 9.2073303 48.8319294, 9.207335 48.8318109))",,,,,,,,Stuttgart,DE,370a,70376,Austraße,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2612175830, 2612175829, 1161536255, 1161536253, 2612175830]",retail,1,,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,100587495,,,,,,,,,,"POLYGON ((9.207463 48.7833847, 9.2075464 48.7833858, 9.2077036 48.7833877, 9.2077185 48.7828669, 9.2076627 48.7828663, 9.2075679 48.7828388, 9.2075155 48.7828382, 9.2074414 48.7828373, 9.2074097 48.7828369, 9.2074068 48.782941, 9.2074009 48.7831399, 9.20747 48.7831408, 9.207463 48.7833847))",,,,,,,,Stuttgart,DE,90,70188,Ostendstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1162975096, 1377720300, 1162975113, 1162975153, 8883820286, 8883820283, 1377720201, 1162975182, 8883820279, 8883820284, 8883820278, 1377720240, 1162975096]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,100671441,,,,,,,,,,"POLYGON ((9.1965518 48.7895456, 9.1966515 48.7894724, 9.1967353 48.7894865, 9.1968191 48.7895006, 9.1967798 48.7896056, 9.1967052 48.7895916, 9.1966694 48.7896167, 9.196615 48.7895816, 9.1965518 48.7895456))",,,,,,,,Stuttgart,DE,1,70190,Hackstraße,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1163829708, 9826627037, 9826627038, 1163829871, 1163829370, 1163829714, 1163829771, 1163829766, 1163829708]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,103058819,,,,,,,,,no,"POLYGON ((9.1272766 48.8142935, 9.1275124 48.81429, 9.1275088 48.8141851, 9.1273187 48.8141879, 9.1272729 48.8141886, 9.1272766 48.8142935))",,,,,,,,Stuttgart,DE,223,70499,Pforzheimer Straße,,,,,Don Giovanni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1189918158, 1189920107, 1189919219, 3869735724, 1189916712, 1189918158]",retail,,,Schützenhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,104380542,,restaurant,,,Waldheim Wangen,"PH,Fr-Su 11:00-20:00",+49 176 34997486,,,"POLYGON ((9.2409345 48.7669716, 9.2410115 48.7669291, 9.2409358 48.766878, 9.241196 48.7667141, 9.2412154 48.7667019, 9.2411149 48.7666244, 9.2407598 48.7668583, 9.2409345 48.7669716))",,,,,,,,Stuttgart,DE,1,70327,Gewann Rot,,,2,,,,,,,,,,,,,,,yes,schembergers@web.de,,,,,,,,,,,,,,,,,,,,,,,"[1204258666, 1204258714, 1204258649, 6777002971, 1204258758, 1204258710, 1204258683, 1204258666]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/waldheim.wangen/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,104868719,,,,,,,,,,"POLYGON ((9.1480848 48.7669314, 9.1482957 48.7669963, 9.1483557 48.7670147, 9.1484744 48.7667719, 9.1482143 48.7667428, 9.1480824 48.7669306, 9.1480848 48.7669314))",,,,,,,,Stuttgart,DE,150,70197,Rotenwaldstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1209367869, 1209368179, 1209367903, 1721983277, 1209368145, 1209367851, 1209367869]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,106785650,,,,,Motor Presse Stuttgart,,,https://www.motorpresse.de/,,"POLYGON ((9.1716076 48.7789418, 9.1712251 48.7788623, 9.1712357 48.7788472, 9.17123 48.7788437, 9.1712149 48.7788141, 9.1712157 48.7788074, 9.1711875 48.7787935, 9.1712716 48.7787192, 9.171394 48.7786522, 9.1713938 48.7786395, 9.1714161 48.7786396, 9.1714989 48.7785959, 9.1714997 48.7785807, 9.171523 48.778582, 9.1716981 48.7784874, 9.1716991 48.7784736, 9.1717242 48.7784745, 9.1717295 48.778472, 9.1718115 48.7785473, 9.1718131 48.7785488, 9.1717869 48.7785619, 9.1718042 48.7785729, 9.1715143 48.7787304, 9.1715349 48.7787477, 9.1715376 48.7787462, 9.1715642 48.778754, 9.1715743 48.7787704, 9.1715411 48.7787883, 9.1715962 48.7788303, 9.171648 48.7788402, 9.1716076 48.7789418))",,,,,,,Motor Presse Stuttgart GmbH & Co. KG,Stuttgart,DE,37,70174,Schloßstraße,,,6,,,,,,,,,publisher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1228066517, 1228066549, 1228066595, 8907852118, 8907852117, 1228066629, 1228066559, 1228066590, 8907852065, 8907852058, 8907852064, 8907852066, 8907852059, 8907852063, 8907852062, 8907852060, 8907852061, 1228066624, 3337888810, 8907852116, 3337888811, 3337888812, 1228066520, 8907852115, 8907852114, 3337888822, 3337888823, 3337888824, 3337888826, 2480138513, 1228066517]",retail,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,106785653,,,,,,,,,,"POLYGON ((9.1721532 48.7782737, 9.172234 48.7783494, 9.1722471 48.7783614, 9.1719226 48.7785128, 9.1718503 48.7785461, 9.1718375 48.7785348, 9.1718115 48.7785473, 9.1717295 48.778472, 9.1720397 48.7783265, 9.172036 48.778323, 9.1721492 48.7782701, 9.1721532 48.7782737))",,,,,,,,Stuttgart,DE,36,70174,Büchsenstraße,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1228066589, 1255342021, 1228066506, 1255341987, 3337888809, 3337888808, 3337888810, 1228066624, 8907852073, 8907852071, 8907852072, 1228066589]",retail,0,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,106952056,,,,,,,,,,"POLYGON ((9.1019581 48.7436908, 9.1019628 48.7437373, 9.1019652 48.7437611, 9.1019488 48.7437618, 9.1019537 48.7438101, 9.102026 48.7438069, 9.1020249 48.7437953, 9.1023079 48.7437829, 9.1023025 48.7437297, 9.1022982 48.743687, 9.1021204 48.7436949, 9.1021193 48.7436837, 9.1019581 48.7436908))",,,,,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1229756225, 5246066227, 4942202115, 4602180535, 1229756952, 4942202112, 4942202111, 1229755859, 5246066228, 1229756906, 4942202113, 4942202114, 1229756225]",retail,,,,,pyramidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,107013002,,,,,,,,,,"POLYGON ((9.1726327 48.7729467, 9.1724474 48.7731051, 9.1724775 48.7731182, 9.1724524 48.7731459, 9.1725169 48.773171, 9.1725339 48.7731775, 9.1726182 48.7731087, 9.1726273 48.7731013, 9.1726048 48.7730835, 9.1727215 48.7730187, 9.1727246 48.7730173, 9.1726327 48.7729467))",,,,,,,,Stuttgart,DE,24,70178,Marienstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1230365447, 2926609461, 1230365570, 7892318190, 2926609472, 1230365451, 2926609468, 1230365632, 1230365511, 1230365433, 7892318191, 1230365447]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,107073679,,,,,,,,,,"POLYGON ((9.2180499 48.7721422, 9.2180437 48.7720604, 9.2180599 48.7720599, 9.2180393 48.7717901, 9.2179138 48.7717942, 9.2179342 48.7720611, 9.2179152 48.7720617, 9.2179216 48.7721465, 9.2179343 48.7721461, 9.2180499 48.7721422))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1231058581, 6265880105, 6265880106, 1231058583, 1231058587, 6265880109, 6265880108, 6265880107, 6265880103, 1231058581]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,107735173,,,,,,,,,,"POLYGON ((9.1584629 48.7827162, 9.1585962 48.7829978, 9.1586264 48.7829817, 9.1586885 48.7829468, 9.1588392 48.7828692, 9.158871 48.782852, 9.1589117 48.7828328, 9.1588101 48.7827481, 9.1587948 48.7827559, 9.1586749 48.7828182, 9.1586527 48.7827731, 9.1586328 48.7827368, 9.1586279 48.7827228, 9.1586813 48.7826749, 9.1586414 48.7826539, 9.1586293 48.7826478, 9.1586145 48.7826398, 9.1585813 48.7826218, 9.1585603 48.7826343, 9.1584675 48.7827123, 9.1584629 48.7827162))",,,,,,,,Stuttgart,DE,44,70176,Kornbergstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9239125278, 1237660455, 2481234224, 439808520, 439808518, 439808671, 1237659917, 1237660115, 2481234214, 2481234216, 10678011067, 10678011068, 1237659607, 1237660348, 9812080573, 6307890998, 9812080574, 1237659708, 1237659866, 1237660020, 9239125278]",retail,,,,gray,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,107947206,,,,,istikbal,Mo-Sa 10:00-20:00,+49 711 50529630,http://www.istikbal-mobilya.de/,,"POLYGON ((9.2330539 48.778706, 9.2327735 48.7788669, 9.2332533 48.77923, 9.2335337 48.7790691, 9.2330539 48.778706))",,,,,,furniture,,Stuttgart,DE,209,70327,Ulmer Straße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1239539665, 1239539650, 1239539672, 1239539643, 1239539665]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,107960327,,,,,,,,,,"POLYGON ((9.2187318 48.8033465, 9.2189842 48.8033826, 9.2190633 48.8032093, 9.2190731 48.8031878, 9.2189511 48.8031723, 9.2189418 48.8031947, 9.2189348 48.8032115, 9.2189226 48.8032099, 9.2187977 48.8031935, 9.2187376 48.8033356, 9.2187318 48.8033465))",,,,,,,,Stuttgart,DE,14-18,70372,Waiblinger Straße,,Bad Cannstatt,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8873362855, 8873362854, 9290654064, 1239682668, 3832631688, 3832631693, 1239682640, 9290654063, 1239682717, 1239682681, 8873362855]",retail,0,,Burger King,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
