element_type,osmid,amenity,geometry,wheelchair,access,wheelchair:description,operator,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,level,email,fax,name,opening_hours,phone,shop,website,brand,nodes,brand:wikidata,brand:wikipedia,building,internet_access,short_name,toilets:wheelchair,alt_name,building:levels,roof:levels,check_date:opening_hours,cuisine,roof:shape,contact:phone,contact:website,old_name,toilets,takeaway,diet:vegan,diet:vegetarian,description,craft,disused:shop,name:ko,wikidata,changing_table,drink:club-mate,building:colour,building:levels:underground,building:material,height,roof:colour,roof:material,source,source:height,access:covid19,drive_through:covid19,opening_hours:covid19,heritage,heritage:operator,start_date,contact:facebook,contact:instagram,contact:mobile,clothes,motorcycle:clothes,motorcycle:parts,addr:suburb,building:min_level,layer,roof:height,architect,wikimedia_commons,wikipedia,noaddress,branch,contact:email,diet:halal,diet:kosher,contact:fax,healthcare,opening_hours:signed,nohousenumber,not:brand:wikidata,trade,check_date,disused:kiosk,disused:name,disused:opening_hours,outdoor_seating,reservation,smoking,note:building:levels,air_conditioning,currency:EUR,diet:gluten_free,diet:healthy,diet:lactose_free,diet:local,diet:meat,diet:mediterranean,diet:non-vegetarian,image,membership,payment:cash,payment:coins,payment:credit_cards,payment:debit_cards,payment:girocard,payment:maestro,payment:mastercard,payment:visa,ref:vatin,second_hand,stroller,cash_withdrawal,internet_access:fee,loc_name,name:de,opening_hours:url,self_checkout,breakfast,drive_through,ice_cream,indoor_seating,leisure,note,addr:housename,noname,ways,type
way,106414136,,"POLYGON ((8.4921553 50.0955626, 8.4920664 50.0954918, 8.4919932 50.0955296, 8.4920822 50.0956004, 8.4921553 50.0955626))",,,,,,,,,,,,,,,,,,,"[1224438214, 1224438587, 1224438365, 1224438905, 1224438214]",,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,106414207,,"POLYGON ((8.4924446 50.0952095, 8.492548 50.0951539, 8.4924963 50.095121, 8.4923981 50.0951738, 8.4924446 50.0952095))",,,,,Frankfurt am Main,,23,65931,Alt-Zeilsheim,,,,,,,,,,"[1224438946, 2305468852, 2305468836, 1224438322, 1224438946]",,,retail,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,106414285,,"POLYGON ((8.4945492 50.0943598, 8.4947298 50.0943087, 8.4947005 50.0942661, 8.4946855 50.0942443, 8.4945049 50.0942955, 8.4945492 50.0943598))",,,,,,,5,,Alt-Zeilsheim,,,,,,,,,,"[1224438296, 1224438810, 2305468684, 1224439201, 1224438224, 1224438296]",,,retail,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,106563803,,"POLYGON ((8.654503 50.1967567, 8.6536914 50.1969923, 8.6541034 50.1971541, 8.654664 50.1970053, 8.654503 50.1967567))",,,,,,,,,,,,,Hornbach Baustoffe,,,trade,,HORNBACH,"[1225855211, 1225855165, 1225855258, 1225855186, 1225855211]",,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baustoffe,,,,,,,,Q685926,construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,106789868,,"POLYGON ((8.5136844 50.0869306, 8.5137733 50.0869465, 8.5138614 50.0867971, 8.5138833 50.0866932, 8.5137944 50.0866773, 8.5137707 50.0867823, 8.5136844 50.0869306))",,,,,Frankfurt am Main,,5,65931,Auf die Bach,,,,,,,,,,"[1228102071, 1228102765, 2338345281, 1228101964, 1228102796, 2338345279, 1228102071]",,,retail,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,106790085,,"POLYGON ((8.5073056 50.0873443, 8.5074076 50.0873678, 8.5074345 50.0873217, 8.5077053 50.0873414, 8.5077448 50.0872623, 8.507373 50.0871811, 8.5073056 50.0873443))",,,,,Frankfurt am Main,,14,65931,Hugo-Kallenbach-Straße,,,,,,,,,,"[2337512654, 1228103272, 1228102015, 1228103420, 1228101408, 1228102647, 2337512654]",,,retail,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,106939781,,"POLYGON ((8.753037 50.1285152, 8.753238 50.1285863, 8.7535964 50.1281716, 8.7533953 50.1280993, 8.753037 50.1285152))",,,,,,,,,,,,,,,,,,,"[436997736, 1229586800, 1229586798, 1229586794, 436997736]",,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,107215835,,"POLYGON ((8.5142821 50.0846521, 8.5143779 50.0845071, 8.5143713 50.0844832, 8.5142778 50.0844578, 8.5142319 50.0844806, 8.5141436 50.0846145, 8.5142821 50.0846521))",,,,,,,,,,,,,,,,,,,"[1232688769, 1232688194, 2339428888, 2339428885, 2339428887, 1232689033, 1232688769]",,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109282201,,"POLYGON ((8.6436699 50.1873844, 8.6435474 50.1872608, 8.6434098 50.1873167, 8.6435322 50.1874403, 8.6436699 50.1873844))",,,,,,,,,,,,,,,,,,,"[1251506647, 1251509677, 1251509785, 1251508589, 1251506647]",,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109282500,,"POLYGON ((8.6376606 50.188668, 8.6376976 50.1887239, 8.6377288 50.1887744, 8.6378867 50.1887328, 8.6378656 50.1886992, 8.6378386 50.1886545, 8.6378318 50.1886318, 8.6376606 50.188668))",,,,,Frankfurt am Main,,9b,60437,Talstraße,,,,,,,,,,"[3216271804, 1455056351, 1251507872, 1251506857, 1251509239, 3216271799, 1455056343, 3216271804]",,,retail,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109767859,,"POLYGON ((8.6617982 50.1830939, 8.6617202 50.1830199, 8.6618722 50.1829541, 8.6619503 50.1830281, 8.6617982 50.1830939))",,,,,,,,,,,,,,,,,,,"[1255673087, 1255671884, 1255672970, 1255672930, 1255673087]",,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109767883,,"POLYGON ((8.665429 50.1831945, 8.6654558 50.1831757, 8.6655085 50.1831111, 8.665405 50.1830621, 8.6653147 50.1831405, 8.665429 50.1831945))",,,,,Frankfurt am Main,,2,60437,Harheimer Weg,,,,,,,,,,"[1255672201, 1255672458, 1460381774, 1255671974, 1255672785, 1255672201]",,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109767938,,"POLYGON ((8.6596974 50.1833079, 8.659845 50.1832837, 8.6599246 50.1832706, 8.6598908 50.1831861, 8.6595159 50.1832475, 8.6595497 50.1833321, 8.6596974 50.1833079))",,,,,Frankfurt am Main,,35,60437,Oberer Kalbacher Weg,,,,,,,,,,"[1255672004, 1255673744, 1255671856, 1255672469, 1255673159, 1255673057, 1255672004]",,,retail,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,110391064,,"POLYGON ((8.6558655 50.1941166, 8.6559107 50.1941407, 8.6559479 50.1941122, 8.6561292 50.1942089, 8.6562953 50.1940813, 8.6563418 50.194106, 8.6565914 50.1939143, 8.6563184 50.1937686, 8.6558655 50.1941166))",,,,,Frankfurt am Main,,44-48,60437,Berner Straße,,,,,,,,,,"[1260777164, 1260777065, 1260777037, 1260777205, 1260777075, 1260777245, 1260777305, 1260777230, 1260777164]",,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,110431849,,"POLYGON ((8.6651993 50.1915189, 8.6652033 50.1909999, 8.6649654 50.1909991, 8.6649651 50.191043, 8.6648118 50.1910425, 8.6648089 50.1914269, 8.6650526 50.1914277, 8.6650519 50.1915185, 8.6651993 50.1915189))",,,,,Frankfurt am Main,,11,60437,Arnoldstraße,,,,,,,,,,"[1261060876, 1261060962, 1261060693, 1261061143, 1261060221, 1261061126, 1261060676, 1261060304, 1261060876]",,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,110562189,,"POLYGON ((8.6649121 50.1855392, 8.665209 50.1855838, 8.6651906 50.185617, 8.6651546 50.1856823, 8.6648496 50.1856552, 8.6648691 50.1856202, 8.6649121 50.1855392))",,,,,Frankfurt am Main,,715,60437,Homburger Landstraße,,,,,,,,,,"[1262336833, 1262337687, 1262337045, 1262337518, 1262338612, 1262337379, 1262336833]",,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,110562264,,"POLYGON ((8.6651906 50.185617, 8.665384 50.185644, 8.6653565 50.1857065, 8.6651546 50.1856823, 8.6651906 50.185617))",,,,,Frankfurt am Main,,713,60437,Homburger Landstraße,,,,,,,,,,"[1262337045, 1262337411, 1262337730, 1262337518, 1262337045]",,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,110562315,,"POLYGON ((8.6644269 50.183552, 8.6646248 50.1836364, 8.6647182 50.1835466, 8.6644373 50.1834269, 8.664344 50.1835166, 8.6644269 50.183552))",,,,,Frankfurt am Main,,2,60437,Oberer Kalbacher Weg,,,,,,,,,,"[1262337251, 1262338476, 1262338960, 1262336764, 1262337373, 1262337251]",,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,110968334,,"POLYGON ((8.7022272 50.2044994, 8.7026819 50.2040971, 8.7024332 50.2039819, 8.702386 50.2040236, 8.7021474 50.2039131, 8.7018024 50.2042184, 8.70187 50.2042497, 8.7017376 50.2043669, 8.7020187 50.204497, 8.7020886 50.2044352, 8.7022272 50.2044994))",,,,,Frankfurt am Main,,3,60437,Kurmarkstraße,,,,,,,,,,"[1265272625, 1265271891, 1265269731, 1265272583, 1265270025, 1265271618, 2537128072, 2537128076, 2537128084, 2537128083, 1265272625]",,,retail,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,111749762,,"POLYGON ((8.7040512 50.1247464, 8.7039672 50.1248198, 8.7041772 50.1249231, 8.7041917 50.1249299, 8.7041969 50.1249254, 8.7042735 50.1249615, 8.7043843 50.125013, 8.7044512 50.1249545, 8.7043456 50.1249048, 8.7044999 50.1247694, 8.7045028 50.1247668, 8.7044787 50.1247556, 8.7045404 50.1247012, 8.704572 50.1247163, 8.7046497 50.1246507, 8.7043363 50.1245013, 8.7040512 50.1247464))",,,,,Frankfurt am Main,DE,147,60385,Berger Straße,,,,,,,,,,"[1272403982, 1272403795, 9819922053, 9819922069, 9819922070, 9819922056, 1272404043, 1272403813, 1272404252, 9819922068, 9819922071, 1272403692, 1272403638, 1272404175, 1272403625, 1272404426, 1272403982]",,,retail,,,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,111749792,,"POLYGON ((8.704771 50.124512, 8.7049385 50.1245921, 8.7050188 50.1245281, 8.704869 50.1244325, 8.7048528 50.1244457, 8.704771 50.124512))",,,,,Frankfurt am Main,DE,162,60385,Berger Straße,,,,,,,,,,"[1272404306, 1272404015, 1272404385, 1272403775, 1272404130, 1272404306]",,,retail,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,111749839,,"POLYGON ((8.7041529 50.1244042, 8.704186 50.1244195, 8.7041843 50.1244205, 8.7043416 50.1244966, 8.7043363 50.1245013, 8.7040512 50.1247464, 8.7039781 50.1247116, 8.7039681 50.1247133, 8.7039263 50.1246939, 8.703927 50.1246876, 8.70386 50.1246555, 8.7038661 50.1246507, 8.7038991 50.1246215, 8.7040314 50.1245086, 8.7041529 50.1244042))",,,,,Frankfurt am Main,DE,145,60385,Berger Straße,,,,,,,,,,"[1272404524, 9819922066, 9819922065, 9819922072, 1272404426, 1272403982, 9819922051, 9819922049, 9819922050, 9819922052, 1272403741, 9819922041, 9819922038, 1272404412, 1272404524]",,,retail,,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,112002092,,"POLYGON ((8.6300974 50.0847666, 8.6300464 50.0851074, 8.6301322 50.0851074, 8.6301751 50.0851642, 8.6302315 50.0851883, 8.6302905 50.0851934, 8.6303736 50.0851797, 8.6304273 50.0851625, 8.6304568 50.0851125, 8.6305346 50.0851143, 8.6305721 50.0847942, 8.6300974 50.0847666))",yes,,,,Frankfurt am Main,,134,60528,Goldsteinstraße,,,,,,,,,,"[1274346980, 1274346966, 1274346971, 1274346967, 1274346975, 1274346970, 1274346976, 1274346984, 1274346981, 1274346969, 1274346973, 1274346980]",,,retail,,,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,112336892,,"POLYGON ((8.6687273 50.0881717, 8.6688577 50.0880679, 8.6687309 50.0880023, 8.6686004 50.0881062, 8.6686277 50.0881203, 8.6686302 50.0881643, 8.6687078 50.0881617, 8.6687273 50.0881717))",,,,,Frankfurt am Main,,255,60598,Mörfelder Landstraße,,,,,,,,,,"[1277144149, 1277144034, 1277143577, 1277144273, 1277144216, 1277143708, 1277143980, 1277144149]",,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,112702550,,"POLYGON ((8.7114789 50.1287186, 8.7114417 50.1287863, 8.7115427 50.1288184, 8.7115825 50.1288312, 8.7116173 50.1287463, 8.7114789 50.1287186))",,,,,Frankfurt am Main,DE,2,60385,Alt-Bornheim,,,,,,,,,,"[1280482667, 1280482789, 1280482630, 1280482468, 1280482091, 1280482667]",,,retail,,,,,2,1,,,half-hipped,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,112702637,,"POLYGON ((8.711392 50.1288829, 8.7115014 50.1289031, 8.7115427 50.1288184, 8.7114417 50.1287863, 8.7114154 50.128826, 8.711392 50.1288829))",,,,,Frankfurt am Main,DE,4,60385,Alt-Bornheim,,,,,,,,,,"[1280482438, 1280482585, 1280482630, 1280482789, 1280482803, 1280482438]",,,retail,,,,,1,1,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,112869439,,"POLYGON ((8.7163011 50.131083, 8.7164579 50.1310925, 8.7164586 50.131088, 8.7165101 50.1310912, 8.7165164 50.1310502, 8.7164364 50.1310451, 8.716463 50.1308711, 8.7163334 50.1308634, 8.7163011 50.131083))",,,,,,,67,,Inheidener Straße,,,,,,,,,,"[1281883459, 1281883726, 1281883636, 1281883880, 1281883715, 1281883537, 1281883408, 1281883869, 1281883459]",,,retail,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,112869446,,"POLYGON ((8.7144312 50.1303119, 8.7146935 50.1302691, 8.7146672 50.1302007, 8.714581 50.1302141, 8.7145673 50.1302165, 8.7145681 50.1302185, 8.7145515 50.1302214, 8.714456 50.13024, 8.7144039 50.1302486, 8.7144312 50.1303119))",,,,,,,312,,Berger Straße,,,,,,,,,,"[1281883524, 1281883724, 1281883554, 10199868643, 10199868647, 10199868648, 10199868641, 10199868646, 1281883878, 1281883524]",,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,113272311,,"POLYGON ((8.7057287 50.1338614, 8.7057798 50.1338891, 8.705794 50.1338968, 8.7058729 50.1338369, 8.7058912 50.1338468, 8.7059123 50.1338308, 8.7059819 50.1337779, 8.7058983 50.1337326, 8.7058712 50.1337532, 8.7058078 50.1338013, 8.7057287 50.1338614))",,,,,Frankfurt am Main,DE,49,60389,Dortelweiler Straße,,,,,,,,,,"[1284967561, 1284967765, 10202330571, 1284965720, 10202330572, 1284965979, 1284965894, 1284966903, 10202330562, 10202330565, 1284967561]",,,retail,,,,,1,0,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,113272410,,"POLYGON ((8.7049597 50.134255, 8.704941 50.1342534, 8.7049093 50.1344048, 8.7051494 50.1344234, 8.7051515 50.1344142, 8.7052445 50.1343819, 8.7052558 50.1343196, 8.7051846 50.1342857, 8.7051786 50.134285, 8.7051808 50.1342744, 8.7049597 50.134255))",,,,,Frankfurt am Main,DE,53,60389,Dortelweiler Straße,,,,,,,,,,"[1284965885, 10202330510, 1284967672, 1284967905, 1284967464, 10202330509, 1284966516, 1284967085, 10202330511, 10202330512, 1284965885]",,,retail,,,,,3,1,,,hipped,,,,,,,,,,garden_centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,113840083,,"POLYGON ((8.7199618 50.1413161, 8.7198045 50.1414189, 8.7199023 50.1414803, 8.7198996 50.1414821, 8.7199172 50.1414932, 8.7200784 50.1413877, 8.7200493 50.1413694, 8.7199618 50.1413161))",,,,,Frankfurt am Main,DE,66,60389,Atzelbergstraße,,,,,,,,,,"[1290630105, 1290630156, 10204235468, 10204235469, 1290630359, 1290630482, 1290630534, 1290630105]",,,retail,,,,,3,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,113840103,,"POLYGON ((8.7200913 50.1411947, 8.7199314 50.1412972, 8.7199618 50.1413161, 8.7200493 50.1413694, 8.7202086 50.141266, 8.7201892 50.141254, 8.7200913 50.1411947))",,,,,Frankfurt am Main,DE,68,60389,Atzelbergstraße,,,,,,,,,,"[1290630179, 1290630273, 1290630105, 1290630534, 1290630635, 1290629669, 1290630179]",,,retail,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,113989911,,"POLYGON ((8.7237341 50.1414152, 8.7239013 50.1412729, 8.7238219 50.1412346, 8.7238129 50.1412423, 8.7238161 50.1412439, 8.723658 50.1413785, 8.7237199 50.1414084, 8.7237341 50.1414152))",yes,,,,Frankfurt am Main,DE,87,60389,Wilhelmshöher Straße,,,,,,,,,,"[1291826973, 1291827052, 1291828132, 10208120814, 10208120815, 1291827669, 10208120791, 1291826973]",,,retail,,,,,1,,,,,,,,,,,,,,beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,ADLI Getränkemarkt,Mo-Sa 09:00-21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,114320559,restaurant,"POLYGON ((8.589064 50.0580634, 8.589925 50.057903, 8.5898715 50.0577845, 8.5890105 50.057945, 8.589064 50.0580634))",,,,,Frankfurt am Main,,16,60549,Unterschweinstiege,,,,Restaurant Unterschweinstiege,Mo-Th 17:00-23:00,+49 69 69752500,,https://www.steigenberger.com/hotels/alle-hotels/deutschland/frankfurt/steigenberger-airport-hotel-frankfurt/restaurants-bars/restaurant-unterschweinstiege,,"[1295283059, 1295283061, 1295283026, 1295283139, 1295283059]",,,retail,,,,,1,,,regional,,,,,,no,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,outside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,114710962,,"POLYGON ((8.7283985 50.1453294, 8.728371 50.1453169, 8.7283661 50.1453216, 8.7283227 50.1453033, 8.728285 50.1453396, 8.7283529 50.1453763, 8.7283985 50.1453294))",,,,,,,,,,,,,,,,,,,"[1298682157, 1298683210, 1298681500, 1789774676, 1789774679, 1298680361, 1298682157]",,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,114711186,,"POLYGON ((8.7293693 50.1462351, 8.7294367 50.146188, 8.7293881 50.1461504, 8.7293185 50.146203, 8.7293693 50.1462351))",,,,,,,183,,Wilhelmshöher Straße,,,,,,,,,,"[1298682982, 1298681321, 1298682154, 1789774751, 1298682982]",,,retail,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,114711257,,"POLYGON ((8.7263001 50.1435136, 8.7263172 50.1435364, 8.7263052 50.1435401, 8.7263283 50.1435709, 8.7265007 50.1435178, 8.7264605 50.1434642, 8.7263001 50.1435136))",,,,,,,,,,,,,,,,,,,"[10210629129, 10210629128, 10210629127, 1298682214, 1298681131, 10210629130, 10210629129]",,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,114854975,,"POLYGON ((8.726801 50.1447384, 8.7268537 50.144717, 8.7268126 50.1446669, 8.7267835 50.1446765, 8.7267741 50.1446797, 8.726801 50.1447384))",,,,,,,1,,Hofhausstraße,,,,,,,,,,"[1299982966, 1299984124, 1299984574, 1787581632, 1299982728, 1299982966]",,,retail,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,114855169,,"POLYGON ((8.7263853 50.1446399, 8.7264623 50.1446147, 8.726495 50.1446548, 8.7265476 50.1446342, 8.7265269 50.1446134, 8.7264992 50.1445848, 8.7267235 50.1445049, 8.7266155 50.1443792, 8.7263297 50.1444799, 8.7263439 50.1444972, 8.7263102 50.1445089, 8.7263149 50.1445143, 8.7262868 50.1445242, 8.7263853 50.1446399))",,,,,Frankfurt am Main,DE,145,60389,Wilhelmshöher Straße,,,,,,,,,,"[1299983261, 1299983443, 10218597810, 10218597809, 1299983312, 10218597817, 1299982277, 1299982376, 10218597814, 10218597813, 10218597812, 10218597811, 1299984219, 1299983261]",,,retail,,,,,1,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,114855181,,"POLYGON ((8.7270912 50.14505, 8.7271027 50.1450626, 8.7272556 50.1450045, 8.7271827 50.1449275, 8.7270773 50.1449654, 8.7270306 50.1449822, 8.7270413 50.1449946, 8.7270669 50.1450243, 8.7270912 50.14505))",,,,,Frankfurt am Main,DE,151,60389,Wilhelmshöher Straße,,,,,,,,,,"[1299983119, 10218749272, 1299981779, 1299983698, 10218749265, 1299983050, 10218749266, 1788324063, 1299983119]",,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,114980193,,"POLYGON ((8.7384452 50.1332652, 8.7382635 50.1333066, 8.7382073 50.1332047, 8.7375776 50.1333466, 8.7376061 50.1333981, 8.7375386 50.1334129, 8.7375508 50.1334346, 8.7374647 50.133455, 8.7376073 50.1337165, 8.7385342 50.1335115, 8.7385736 50.1335028, 8.7384452 50.1332652))",,,,,Frankfurt am Main,DE,2-4,60388,Flinschstraße,,,,,,,,,,"[1300894558, 1796155485, 1300894835, 1300894388, 1300894772, 10309550744, 10309550743, 1300893685, 1300895060, 1300894034, 10309550745, 1300894558]",,,retail,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
