element_type,osmid,geometry,addr:city,addr:housenumber,addr:postcode,addr:street,wheelchair,addr:country,amenity,nodes,building,building:levels,roof:shape,roof:levels,old_name,wikipedia,source,building:colour,height,roof:colour,roof:height,note,building:material,roof:material,fixme,roof:orientation,description,email,name,operator,operator:type,phone,social_facility,social_facility:for,website,roof:direction,addr:housename,building:levels:underground,building:min_level,check_date
way,145331209,"POLYGON ((8.6443766 50.1018209, 8.644382 50.1017349, 8.6442478 50.1017314, 8.6442424 50.1018174, 8.6443766 50.1018209))",Frankfurt am Main,13,60326,Weilburger Straße,,DE,,"[1587488890, 1587488855, 1587488849, 1587488886, 1587488890]",residential,3,gabled,1,,,,white,,black,,,plaster,roof_tiles,,,,,,,,,,,,90,,,,
way,145331226,"POLYGON ((8.644261 50.1015847, 8.6442535 50.1016417, 8.6443877 50.1016452, 8.6443908 50.1016297, 8.644471 50.101593, 8.6443968 50.1015183, 8.644261 50.1015847))",Frankfurt am Main,15,60326,Weilburger Straße,,DE,,"[1587488743, 1587488778, 1587488784, 1587488774, 1587488750, 1587488730, 1587488743]",residential,4,gabled,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145331229,"POLYGON ((8.6442478 50.1017314, 8.644382 50.1017349, 8.6443877 50.1016452, 8.6442535 50.1016417, 8.6442478 50.1017314))",Frankfurt am Main,15a,60326,Weilburger Straße,,DE,,"[1587488849, 1587488855, 1587488784, 1587488778, 1587488849]",residential,3,gabled,1,,,,white,,black,,,plaster,roof_tiles,,,,,,,,,,,,,,,,
way,145784366,"POLYGON ((8.6490103 50.1082713, 8.6491147 50.1082753, 8.6491291 50.1081393, 8.6488918 50.1081285, 8.6488834 50.1082403, 8.6489577 50.1082685, 8.6490103 50.1082713))",Frankfurt am Main,1,60327,Warschauer Straße,,DE,,"[1001231636, 1591304862, 1591304845, 1591304838, 1008363215, 2552963705, 1001231636]",residential,7,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145784368,"POLYGON ((8.650077 50.1083308, 8.6500728 50.1083732, 8.6500598 50.1085026, 8.6502536 50.1085106, 8.6502709 50.1083389, 8.650077 50.1083308))",Frankfurt am Main,1,60327,Athener Straße,,DE,,"[1591304887, 1163663496, 1591304922, 3003400549, 1591304891, 1591304887]",residential,7,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145784371,"POLYGON ((8.6464309 50.1082027, 8.6464166 50.1083373, 8.6466297 50.1083466, 8.6466566 50.1080927, 8.6464436 50.1080834, 8.6464309 50.1082027))",Frankfurt am Main,1,60327,Dubliner Straße,,DE,,"[1001230993, 1591304889, 1001231548, 1001231259, 1001231305, 1001230993]",residential,7,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145784372,"POLYGON ((8.6476405 50.1082502, 8.6476258 50.1083941, 8.6478417 50.1084032, 8.6478666 50.1081597, 8.6476506 50.1081506, 8.6476405 50.1082502))",Frankfurt am Main,1,60327,Londoner Straße,,DE,,"[1001230944, 1591304905, 1001231339, 1001231380, 1001231154, 1001230944]",residential,7,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145784373,"POLYGON ((8.6493833 50.108137, 8.6493614 50.1083438, 8.6495453 50.1083514, 8.6495596 50.1082091, 8.6495988 50.1082108, 8.6496066 50.1081449, 8.6493833 50.108137))",Frankfurt am Main,2,60327,Warschauer Straße,,DE,,"[1591304824, 1591304894, 2552963715, 2552963699, 2552963700, 1591304842, 1591304824]",residential,7,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145784378,"POLYGON ((8.6471331 50.1082289, 8.6471435 50.1081276, 8.6469323 50.1081188, 8.6469072 50.108364, 8.6471185 50.1083729, 8.6471331 50.1082289))",Frankfurt am Main,2,60327,Dubliner Straße,,DE,,"[1001230923, 1001231316, 1001231054, 1001231468, 1591304895, 1001230923]",residential,7,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145784381,"POLYGON ((8.6482329 50.1082437, 8.6482681 50.108245, 8.6483365 50.1082258, 8.6483454 50.1081272, 8.6481396 50.1081197, 8.6481289 50.1082399, 8.6482329 50.1082437))",Frankfurt am Main,2,60327,Londoner Straße,,DE,,"[1001231232, 2552963704, 1591304858, 1591304822, 1591304820, 1591304857, 1001231232]",residential,7,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145784382,"POLYGON ((8.646148 50.1081903, 8.6461603 50.1080751, 8.6459444 50.1080657, 8.6459178 50.1083155, 8.6461337 50.1083249, 8.646148 50.1081903))",Frankfurt am Main,2,60327,Madrider Straße,,DE,,"[1001231134, 1001231606, 1001231011, 1001231504, 1591304886, 1001231134]",residential,7,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145784396,"POLYGON ((8.6500728 50.1083732, 8.6496972 50.1083577, 8.6496842 50.1084871, 8.649809 50.1084922, 8.6499845 50.1084995, 8.6500598 50.1085026, 8.6500728 50.1083732))",Frankfurt am Main,29,60327,Europa-Allee,,DE,,"[1163663496, 1591304896, 1591304921, 9587696242, 9587696241, 1591304922, 1163663496]",residential,7,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145784399,"POLYGON ((8.6500629 50.1081577, 8.6500456 50.1083295, 8.650077 50.1083308, 8.6502709 50.1083389, 8.6502808 50.1082407, 8.650256 50.1082396, 8.6502634 50.108166, 8.6500629 50.1081577))",Frankfurt am Main,3,60327,Athener Straße,,DE,,"[1591304849, 2552963710, 1591304887, 1591304891, 2552963703, 2552963702, 1591304852, 1591304849]",residential,7,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145784404,"POLYGON ((8.6491291 50.1081393, 8.6491445 50.1079991, 8.6489071 50.1079884, 8.6488918 50.1081285, 8.6491291 50.1081393))",Frankfurt am Main,3,60327,Warschauer Straße,,DE,,"[1591304845, 1591304814, 1591304808, 1591304838, 1591304845]",residential,7,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145784405,"POLYGON ((8.6496972 50.1083577, 8.6495453 50.1083514, 8.6493614 50.1083438, 8.6493213 50.1083422, 8.6493083 50.1084715, 8.6496842 50.1084871, 8.6496972 50.1083577))",Frankfurt am Main,31,60327,Europa-Allee,,DE,,"[1591304896, 2552963715, 1591304894, 2552963714, 1008947711, 1591304921, 1591304896]",residential,7,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145784411,"POLYGON ((8.6488721 50.108312, 8.6488599 50.108442, 8.6488839 50.1084429, 8.6490982 50.1084512, 8.6491147 50.1082753, 8.6490103 50.1082713, 8.649006 50.1083171, 8.6488721 50.108312))",Frankfurt am Main,33,60327,Europa-Allee,,DE,,"[1591304871, 1591304918, 9587696243, 9587696244, 1591304862, 1001231636, 1001231473, 1591304871]",residential,7,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145784422,"POLYGON ((8.6488721 50.108312, 8.6486178 50.1083027, 8.6486062 50.1084323, 8.6488599 50.108442, 8.6488721 50.108312))",Frankfurt am Main,35,60327,Europa-Allee,,DE,,"[1591304871, 1591304866, 1591304913, 1591304918, 1591304871]",residential,7,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145784427,"POLYGON ((8.6486178 50.1083027, 8.6483633 50.1082934, 8.6483518 50.108423, 8.6486062 50.1084323, 8.6486178 50.1083027))",Frankfurt am Main,37,60327,Europa-Allee,,DE,,"[1591304866, 1591304864, 1591304910, 1591304913, 1591304866]",residential,7,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145784437,"POLYGON ((8.6483633 50.1082934, 8.6483518 50.108423, 8.6482137 50.108418, 8.6481133 50.1084143, 8.6481289 50.1082399, 8.6482329 50.1082437, 8.6482289 50.1082885, 8.6483633 50.1082934))",Frankfurt am Main,39,60327,Europa-Allee,,DE,,"[1591304864, 1591304910, 9587696245, 1001231565, 1591304857, 1001231232, 1001231452, 1591304864]",residential,7,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145784440,"POLYGON ((8.6493681 50.1078755, 8.6493584 50.1079894, 8.6493958 50.1079907, 8.6493833 50.108137, 8.6496066 50.1081449, 8.6496198 50.1079905, 8.6495293 50.1079873, 8.6495383 50.1078815, 8.6493681 50.1078755))",Frankfurt am Main,4,60327,Warschauer Straße,,DE,,"[1008947563, 2552963693, 2552963695, 1591304824, 1591304842, 2552963694, 2552963692, 1001231015, 1008947563]",residential,7,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145784448,"POLYGON ((8.6483454 50.1081272, 8.648356 50.108007, 8.6481502 50.1079994, 8.6481396 50.1081197, 8.6483454 50.1081272))",Frankfurt am Main,4,60327,Londoner Straße,,DE,,"[1591304822, 1591304815, 1591304810, 1591304820, 1591304822]",residential,7,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145784458,"POLYGON ((8.6473722 50.1083835, 8.6476258 50.1083941, 8.6476405 50.1082502, 8.6473868 50.1082396, 8.6473722 50.1083835))",Frankfurt am Main,41,60327,Europa-Allee,,DE,,"[2874153196, 1591304905, 1001230944, 1591304855, 2874153196]",residential,7,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145784462,"POLYGON ((8.6471185 50.1083729, 8.6473722 50.1083835, 8.6473868 50.1082396, 8.6471331 50.1082289, 8.6471185 50.1083729))",Frankfurt am Main,43,60327,Europa-Allee,,DE,,"[1591304895, 2874153196, 1591304855, 1001230923, 1591304895]",residential,7,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145784465,"POLYGON ((8.6500821 50.1079662, 8.6500629 50.1081577, 8.6502634 50.108166, 8.6502826 50.1079745, 8.6500821 50.1079662))",Frankfurt am Main,5,60327,Athener Straße,,DE,,"[1163663276, 1591304849, 1591304852, 1163662554, 1163663276]",residential,7,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145784469,"POLYGON ((8.6491445 50.1079991, 8.6491585 50.1078713, 8.6489212 50.1078606, 8.6489071 50.1079884, 8.6491445 50.1079991))",Frankfurt am Main,5,60327,Warschauer Straße,,DE,,"[1591304814, 1001231224, 1001231079, 1591304808, 1591304814]",residential,7,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145784470,"POLYGON ((8.648356 50.108007, 8.6483667 50.1078868, 8.648161 50.1078792, 8.6481502 50.1079994, 8.648356 50.108007))",Frankfurt am Main,6,60327,Londoner Straße,,DE,,"[1591304815, 1001231001, 1001231026, 1591304810, 1591304815]",residential,7,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145784478,"POLYGON ((8.6446929 50.1071363, 8.6445918 50.1070993, 8.6444939 50.1072097, 8.644595 50.1072466, 8.6446133 50.107226, 8.6446929 50.1071363))",Frankfurt am Main,86,60327,Kölner Straße,,DE,,"[1001231614, 1591304773, 1591304776, 9801806796, 1001231487, 1001231614]",residential,6,gambrel,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145784481,"POLYGON ((8.6445918 50.1070993, 8.6444103 50.107031, 8.6443142 50.107141, 8.6444939 50.1072097, 8.6445918 50.1070993))",Frankfurt am Main,88,60327,Kölner Straße,,DE,,"[1591304773, 1001231146, 1001230937, 1591304776, 1591304773]",residential,4,gambrel,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,146062027,"POLYGON ((8.6403861 50.1048822, 8.6403544 50.1050177, 8.6405017 50.1050319, 8.6405334 50.1048964, 8.6403861 50.1048822))",Frankfurt am Main,104a,60326,Frankenallee,,DE,,"[1593527755, 1593527773, 1593527776, 1593527756, 1593527755]",residential,4,gabled,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,146062031,"POLYGON ((8.6404874 50.1050931, 8.6405017 50.1050319, 8.6403544 50.1050177, 8.6403479 50.1050457, 8.6402932 50.1050723, 8.6402581 50.1050691, 8.640236 50.1051669, 8.6403198 50.1051747, 8.6404874 50.1050931))",Frankfurt am Main,106,60326,Frankenallee,,DE,,"[1593527791, 1593527776, 1593527773, 1593527778, 1593527786, 1593527785, 1593527817, 1593527827, 1593527791]",residential,4,gabled,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,146062034,"POLYGON ((8.640236 50.1051669, 8.6402581 50.1050691, 8.6400933 50.1050538, 8.6400712 50.1051516, 8.6400961 50.1051539, 8.6400897 50.1051823, 8.6402017 50.1051927, 8.6402081 50.1051643, 8.640236 50.1051669))",Frankfurt am Main,106a,60326,Frankenallee,,DE,,"[1593527817, 1593527785, 1593527781, 1593527809, 1593527810, 1593527833, 1593527835, 1593527815, 1593527817]",residential,4,gabled,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,146062039,"POLYGON ((8.6399786 50.105143, 8.6400712 50.1051516, 8.6400933 50.1050538, 8.6400671 50.1050513, 8.6400317 50.105017, 8.6400338 50.1049867, 8.6398814 50.1049708, 8.6398726 50.1050398, 8.6399786 50.105143))",Frankfurt am Main,108,60326,Frankenallee,,DE,,"[1593527806, 1593527809, 1593527781, 1593527780, 1593527772, 1593527769, 1593527765, 1593527777, 1593527806]",residential,4,gabled,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,146062043,"POLYGON ((8.6399133 50.1048461, 8.6398814 50.1049708, 8.6400338 50.1049867, 8.6400656 50.1048621, 8.6399133 50.1048461))",Frankfurt am Main,108a,60326,Frankenallee,,DE,,"[1593527741, 1593527765, 1593527769, 1593527743, 1593527741]",residential,4,gabled,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,146062045,"POLYGON ((8.6399493 50.1047048, 8.6399243 50.104803, 8.6399133 50.1048461, 8.6400656 50.1048621, 8.6401016 50.1047208, 8.6399493 50.1047048))",Frankfurt am Main,110,60326,Frankenallee,,DE,,"[1593527697, 1593527738, 1593527741, 1593527743, 1593527700, 1593527697]",residential,4,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,146062053,"POLYGON ((8.6399243 50.104803, 8.6399493 50.1047048, 8.6397652 50.1046837, 8.6397392 50.1047824, 8.6399243 50.104803))",Frankfurt am Main,112,60326,Frankenallee,,DE,,"[1593527738, 1593527697, 1593527695, 1593527731, 1593527738]",residential,4,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,146062057,"POLYGON ((8.6395683 50.1047637, 8.6397392 50.1047824, 8.6397652 50.1046837, 8.6395944 50.104665, 8.6395683 50.1047637))",Frankfurt am Main,114,60326,Frankenallee,,DE,,"[1593527727, 1593527731, 1593527695, 1593527693, 1593527727]",residential,5,gabled,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,146062061,"POLYGON ((8.6393974 50.1047451, 8.6395683 50.1047637, 8.6395944 50.104665, 8.6394235 50.1046464, 8.6394034 50.1047224, 8.6393974 50.1047451))",Frankfurt am Main,116,60326,Frankenallee,,DE,,"[1593527723, 1593527727, 1593527693, 1593527691, 1593527717, 1593527723]",residential,5,gabled,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,146062065,"POLYGON ((8.6394034 50.1047224, 8.6394235 50.1046464, 8.6392414 50.1046266, 8.6392214 50.1047025, 8.6394034 50.1047224))",Frankfurt am Main,118,60326,Frankenallee,,DE,,"[1593527717, 1593527691, 1593527679, 1593527701, 1593527717]",residential,4,gabled,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,146395553,"POLYGON ((8.6393089 50.1048885, 8.6392453 50.1047789, 8.6391206 50.1048087, 8.6391842 50.1049183, 8.6393089 50.1048885))",Frankfurt am Main,52,60326,Kriegkstraße,,DE,,"[1596680345, 1596680304, 1596680319, 1596680354, 1596680345]",residential,4,gabled,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,146395556,"POLYGON ((8.639233 50.1050025, 8.6393863 50.1049659, 8.6393375 50.1048817, 8.6393089 50.1048885, 8.6391842 50.1049183, 8.639233 50.1050025))",Frankfurt am Main,54,60326,Kriegkstraße,,DE,,"[1596680369, 1596680366, 1596680343, 1596680345, 1596680354, 1596680369]",residential,5,gabled,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,146395558,"POLYGON ((8.6392868 50.1050952, 8.6394401 50.1050586, 8.6393863 50.1049659, 8.639233 50.1050025, 8.6392868 50.1050952))",Frankfurt am Main,56,60326,Kriegkstraße,,DE,,"[1596680403, 1596680388, 1596680366, 1596680369, 1596680403]",residential,4,gabled,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,146395559,"POLYGON ((8.6393322 50.1051735, 8.6394855 50.1051369, 8.6394401 50.1050586, 8.6392868 50.1050952, 8.6393322 50.1051735))",Frankfurt am Main,58,60326,Kriegkstraße,,DE,,"[1596680436, 1596680418, 1596680388, 1596680403, 1596680436]",residential,4,gabled,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,146395564,"POLYGON ((8.639395 50.1052818, 8.6395483 50.1052452, 8.6394855 50.1051369, 8.6393322 50.1051735, 8.639395 50.1052818))",Frankfurt am Main,60,60326,Kriegkstraße,,DE,,"[1596680470, 1596680461, 1596680418, 1596680436, 1596680470]",residential,4,gabled,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,146395570,"POLYGON ((8.6394573 50.1053896, 8.6395352 50.1055235, 8.6396885 50.1054869, 8.639609 50.1053552, 8.6394573 50.1053896))",Frankfurt am Main,64,60326,Kriegkstraße,,DE,,"[1596680483, 1596680521, 1596680508, 1596680481, 1596680483]",residential,4,gabled,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,146395575,"POLYGON ((8.6395352 50.1055235, 8.6396359 50.1056971, 8.6397892 50.1056605, 8.6396885 50.1054869, 8.6395352 50.1055235))",Frankfurt am Main,66,60326,Kriegkstraße,,DE,,"[1596680521, 1596680545, 1596680538, 1596680508, 1596680521]",residential,4,gabled,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,146395577,"POLYGON ((8.6396359 50.1056971, 8.6397367 50.1058707, 8.6398899 50.1058342, 8.6398636 50.1057888, 8.6397892 50.1056605, 8.6396359 50.1056971))",Frankfurt am Main,68,60326,Kriegkstraße,,DE,,"[1596680545, 1596680643, 1596680612, 1596680576, 1596680538, 1596680545]",residential,4,pyramidal,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,148931267,"POLYGON ((8.6991179 50.1238584, 8.699246 50.1239196, 8.6993243 50.1238523, 8.6992222 50.1238032, 8.6992025 50.12382, 8.699177 50.1238077, 8.6991179 50.1238584))",Frankfurt am Main,29,60316,Leibnizstraße,,DE,,"[1619915897, 1619915906, 1619915898, 1619915887, 9803762870, 1619915880, 1619915897]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,148931269,"POLYGON ((8.6990218 50.1239411, 8.6991499 50.1240023, 8.699246 50.1239196, 8.6991179 50.1238584, 8.6990218 50.1239411))",Frankfurt am Main,31,60316,Leibnizstraße,,DE,,"[1619915918, 1619915922, 1619915906, 1619915897, 1619915918]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,148931270,"POLYGON ((8.6996504 50.1239516, 8.6994907 50.1240881, 8.6995473 50.1241153, 8.6996234 50.1241519, 8.6996565 50.1241236, 8.6996498 50.1241204, 8.6997032 50.1240748, 8.6997105 50.1240783, 8.6997418 50.1240516, 8.6997837 50.1240158, 8.6996504 50.1239516))",Frankfurt am Main,26,60316,Leibnizstraße,,DE,,"[1619915917, 1619915931, 1619915938, 1619915940, 9803897675, 9803897672, 9803897673, 9803897674, 1485837938, 312724196, 1619915917]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,150667823,"POLYGON ((8.7048597 50.1197179, 8.7048235 50.1197476, 8.7048301 50.1197509, 8.7048318 50.1197585, 8.7048126 50.1197743, 8.7048007 50.119775, 8.7047932 50.1197712, 8.7047825 50.11978, 8.7047396 50.1197586, 8.7047368 50.1197609, 8.7046796 50.1197322, 8.7046823 50.11973, 8.7046144 50.119696, 8.7046534 50.119664, 8.7046578 50.1196663, 8.7046953 50.1196355, 8.7047067 50.1196412, 8.7048597 50.1197179))",Frankfurt am Main,44,60385,Habsburgerallee,,,,"[1635578256, 10178986756, 10178986753, 10178986744, 10178986745, 10178986754, 10178986755, 986891984, 10178986748, 10178986746, 10178986747, 10178986749, 986893959, 10178986750, 10178986751, 10178986752, 1635578216, 1635578256]",residential,2,hipped,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,150667827,"POLYGON ((8.7049197 50.1196734, 8.7048597 50.1197179, 8.7047067 50.1196412, 8.7047629 50.1195949, 8.7049197 50.1196734))",Frankfurt am Main,46,60385,Habsburgerallee,,,,"[1635578220, 1635578256, 1635578216, 1635578197, 1635578220]",residential,2,gabled,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,150667834,"POLYGON ((8.7049955 50.1196111, 8.7049197 50.1196734, 8.7047629 50.1195949, 8.7047528 50.1195899, 8.7048288 50.1195275, 8.704896 50.1195612, 8.7049089 50.1195506, 8.7049594 50.119576, 8.7049465 50.1195866, 8.7049955 50.1196111))",Frankfurt am Main,48,60385,Habsburgerallee,,,,"[986893330, 1635578220, 1635578197, 10178986739, 986892710, 10178986743, 10178986741, 10178986740, 10178986742, 986893330]",residential,2,hipped,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,150667851,"POLYGON ((8.7050308 50.1193953, 8.7049761 50.119441, 8.7051142 50.1195091, 8.705169 50.1194634, 8.7050308 50.1193953))",Frankfurt am Main,50,60385,Habsburgerallee,,,,"[1635578174, 986893432, 986893295, 1635578186, 1635578174]",residential,2,gabled,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,150667853,"POLYGON ((8.705086 50.1193489, 8.7050308 50.1193953, 8.705169 50.1194634, 8.7052245 50.1194168, 8.705086 50.1193489))",Frankfurt am Main,52,60385,Habsburgerallee,,,,"[1635578144, 1635578174, 1635578186, 1635578180, 1635578144]",residential,2,gabled,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,150667859,"POLYGON ((8.7051413 50.1193027, 8.705086 50.1193489, 8.7052245 50.1194168, 8.7052798 50.1193707, 8.7051413 50.1193027))",Frankfurt am Main,54,60385,Habsburgerallee,,,,"[1635578125, 1635578144, 1635578180, 1635578149, 1635578125]",residential,2,gabled,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,150667863,"POLYGON ((8.7052312 50.1192565, 8.7052087 50.1192753, 8.7051867 50.1192645, 8.7051413 50.1193027, 8.7052798 50.1193707, 8.7053478 50.1193137, 8.7052312 50.1192565))",Frankfurt am Main,56,60385,Habsburgerallee,,,,"[986892452, 10178986509, 10178986510, 1635578125, 1635578149, 986893807, 986892452]",residential,2,gabled,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,150667872,"POLYGON ((8.7053613 50.1191699, 8.7053504 50.1191789, 8.7053294 50.1191686, 8.7053144 50.119181, 8.7052938 50.1191708, 8.7052584 50.1192003, 8.7053 50.1192208, 8.705301 50.11922, 8.7054012 50.1192695, 8.7054615 50.1192194, 8.7053613 50.1191699))",Frankfurt am Main,58,60385,Habsburgerallee,,,,"[1635578116, 10178986516, 10178986515, 10178986514, 10178986511, 10178986512, 10178986513, 986892158, 986893727, 1635578123, 1635578116]",residential,3,hipped,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,150667878,"POLYGON ((8.7054162 50.1191069, 8.7054001 50.1191204, 8.7053906 50.1191158, 8.7053597 50.1191417, 8.7053819 50.1191525, 8.7053613 50.1191699, 8.7054615 50.1192194, 8.7055298 50.1191622, 8.7054162 50.1191069))",Frankfurt am Main,60,60385,Habsburgerallee,,,,"[1635578113, 10178986520, 10178986517, 10178986518, 10178986519, 1635578116, 1635578123, 1635578118, 1635578113]",residential,3,gabled,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,150667884,"POLYGON ((8.7054821 50.1190591, 8.7054566 50.1190807, 8.7054365 50.1190709, 8.705402 50.1191, 8.7054162 50.1191069, 8.7055298 50.1191622, 8.7055391 50.1191667, 8.7055758 50.1191357, 8.7055669 50.1191313, 8.7055901 50.1191117, 8.7054821 50.1190591))",Frankfurt am Main,62,60385,Habsburgerallee,,,,"[986893055, 10178986523, 10178986521, 10178986522, 1635578113, 1635578118, 10178986526, 10178986524, 10178986525, 986892265, 986893055]",residential,3,hipped,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,153186124,"POLYGON ((8.7718114 50.1173469, 8.7719653 50.1173508, 8.7719769 50.1172016, 8.7718223 50.1171973, 8.7718114 50.1173469))",Frankfurt am Main,10,60386,Bürgeler Straße,,DE,,"[1659010525, 1659010535, 603129260, 603129261, 1659010525]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,153186125,"POLYGON ((8.77207 50.1180987, 8.7721975 50.1181007, 8.7722206 50.1181007, 8.7722279 50.1178977, 8.7720771 50.1178954, 8.7720754 50.117945, 8.7720841 50.1179452, 8.772081 50.1180089, 8.7720732 50.1180089, 8.77207 50.1180987))",Frankfurt am Main,11,60386,Bürgeler Straße,,DE,,"[1659010604, 1659010606, 1659010609, 1659010574, 1659010572, 10226031559, 10226031556, 10226031557, 10226031558, 1659010604]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,153186126,"POLYGON ((8.7721975 50.1181007, 8.77207 50.1180987, 8.7720504 50.1180981, 8.772042 50.1181404, 8.7720475 50.1181408, 8.7720319 50.1182343, 8.7720256 50.1182338, 8.7720177 50.1182773, 8.7721666 50.1182878, 8.7721975 50.1181007))",Frankfurt am Main,13,60386,Bürgeler Straße,,DE,,"[1659010606, 1659010604, 1659010602, 10226031563, 10226031560, 10226031561, 10226031562, 1659010646, 1659010649, 1659010606]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
