element_type,osmid,addr:housenumber,addr:postcode,addr:street,geometry,addr:city,amenity,operator,nodes,building,name,tourism,website,addr:country,building:levels,social_facility,internet_access,rooms,wheelchair,email,internet_access:fee,old_name,opening_hours,phone,roof:levels,roof:shape,addr:place,addr:source,addr:suburb,ways,type
way,285219310,12,67657,Feiningerstraße,"POLYGON ((7.8015348 49.4520905, 7.8017049 49.4520574, 7.8016475 49.4519253, 7.8017535 49.4519038, 7.8018485 49.4521235, 7.8015746 49.4521752, 7.8015348 49.4520905))",Kaiserslautern,,,"[2889043009, 2889043010, 2889043011, 2889043012, 2889043013, 2889043014, 2889043009]",residential,,,,,,,,,,,,,,,,,,,,,
way,330354041,10-12,67663,Lina-Staab-Straße,"POLYGON ((7.780802 49.4372514, 7.7809632 49.4372961, 7.7808944 49.4374009, 7.7807332 49.4373562, 7.780802 49.4372514))",Kaiserslautern,,,"[3373173616, 3373173620, 3373173630, 3373173625, 3373173616]",residential,,,,DE,,,,,,,,,,,,,,,,,
way,330354057,34 / 36,67663,Carola-Dauber-Straße,"POLYGON ((7.7801396 49.437376, 7.7803008 49.4374208, 7.780232 49.4375256, 7.7800708 49.4374809, 7.7801396 49.437376))",Kaiserslautern,,,"[3373173629, 3373173632, 3373173638, 3373173636, 3373173629]",residential,,,,DE,,,,,,,,,,,,,,,,,
way,330354062,38 / 40,67663,Carola-Dauber-Straße,"POLYGON ((7.7800448 49.4375284, 7.780206 49.4375731, 7.7801373 49.4376779, 7.779976 49.4376332, 7.7800448 49.4375284))",Kaiserslautern,,,"[3373173639, 3373173641, 3373173643, 3373173642, 3373173639]",residential,,,,DE,,,,,,,,,,,,,,,,,
way,416478765,350,67657,Mannheimer Straße,"POLYGON ((7.8282327 49.4421911, 7.8284373 49.4422011, 7.8284471 49.4421166, 7.8282426 49.4421065, 7.8282327 49.4421911))",Kaiserslautern,,,"[4172213204, 4172213205, 4172213196, 4172213195, 4172213204]",residential,,,,,,,,,,,,,,,,,,,,,
way,416478766,352,67657,Mannheimer Straße,"POLYGON ((7.8285733 49.4422572, 7.8288246 49.4422729, 7.828837 49.4421885, 7.8285858 49.4421729, 7.8285733 49.4422572))",Kaiserslautern,,,"[4172213210, 4172213211, 4172213203, 4172213202, 4172213210]",residential,,,,,,,,,,,,,,,,,,,,,
way,416478767,354,67657,Mannheimer Straße,"POLYGON ((7.8289494 49.4422923, 7.8291775 49.4423146, 7.8291969 49.4422308, 7.8289688 49.4422085, 7.8289494 49.4422923))",Kaiserslautern,,,"[4172213212, 4172213213, 4172213209, 4172213206, 4172213212]",residential,,,,,,,,,,,,,,,,,,,,,
way,416478768,348,67657,Mannheimer Straße,"POLYGON ((7.8279268 49.4421176, 7.8279224 49.4421572, 7.8277891 49.4421509, 7.8277821 49.4422133, 7.8280194 49.4422245, 7.8280308 49.4421225, 7.8279268 49.4421176))",Kaiserslautern,,,"[4172213197, 4172213200, 4172213199, 4172213207, 4172213208, 4172213198, 4172213197]",residential,,,,,,,,,,,,,,,,,,,,,
way,466914469,,,,"POLYGON ((7.7205889 49.4317702, 7.7207132 49.4318359, 7.7205892 49.4319352, 7.720543 49.4319108, 7.7205832 49.4318786, 7.720505 49.4318373, 7.7205889 49.4317702))",,,,"[4616157101, 4616157106, 4616157105, 4616157100, 4616157099, 4616157098, 4616157101]",residential,,,,,,,,,,,,,,,,,,,,,
way,466914470,,,,"POLYGON ((7.7208345 49.4319, 7.7207132 49.4318359, 7.7205892 49.4319352, 7.7206313 49.4319574, 7.7206711 49.4319256, 7.7207503 49.4319674, 7.7208345 49.4319))",,,,"[4616157107, 4616157106, 4616157105, 4616157104, 4616157103, 4616157102, 4616157107]",residential,,,,,,,,,,,,,,,,,,,,,
way,466914471,,,,"POLYGON ((7.7170068 49.4339235, 7.717109 49.4339949, 7.7169814 49.4340717, 7.716944 49.4340454, 7.7169739 49.4340275, 7.7169092 49.4339823, 7.7170068 49.4339235))",,,,"[4616157111, 4616157116, 4616157115, 4616157110, 4616157109, 4616157108, 4616157111]",residential,,,,,,,,,,,,,,,,,,,,,
way,466914472,,,,"POLYGON ((7.7172214 49.434074, 7.717109 49.4339949, 7.7169814 49.4340717, 7.7170223 49.4341005, 7.717052 49.4340826, 7.7171235 49.4341329, 7.7172214 49.434074))",,,,"[4616157117, 4616157116, 4616157115, 4616157114, 4616157113, 4616157112, 4616157117]",residential,,,,,,,,,,,,,,,,,,,,,
way,466914473,,,,"POLYGON ((7.7170068 49.4339235, 7.7168931 49.4338437, 7.7167652 49.4339207, 7.716802 49.4339465, 7.7168322 49.4339282, 7.7169092 49.4339823, 7.7170068 49.4339235))",,,,"[4616157111, 4616157120, 4616157124, 4616157119, 4616157118, 4616157108, 4616157111]",residential,,,,,,,,,,,,,,,,,,,,,
way,466914474,,,,"POLYGON ((7.7167847 49.4337675, 7.7168931 49.4338437, 7.7167652 49.4339207, 7.7167251 49.4338925, 7.7167591 49.433872, 7.7166908 49.433824, 7.7167847 49.4337675))",,,,"[4616157125, 4616157120, 4616157124, 4616157123, 4616157122, 4616157121, 4616157125]",residential,,,,,,,,,,,,,,,,,,,,,
way,466914475,,,,"POLYGON ((7.7165572 49.4341152, 7.7164238 49.4341818, 7.7163433 49.4341135, 7.7163185 49.4340925, 7.7163605 49.4340715, 7.7163846 49.4340919, 7.7164759 49.4340464, 7.7165572 49.4341152))",,,,"[4616157130, 4616157131, 4616157132, 4616157129, 4616157128, 4616157127, 4616157126, 4616157130]",residential,,,,,,,,,,,,,,,,,,,,,
way,466914476,,,,"POLYGON ((7.7162889 49.4342491, 7.716209 49.4341814, 7.7161842 49.4341604, 7.7162248 49.4341401, 7.7162489 49.4341606, 7.7163433 49.4341135, 7.7164238 49.4341818, 7.7162889 49.4342491))",,,,"[4616157137, 4616157136, 4616157135, 4616157134, 4616157133, 4616157132, 4616157131, 4616157137]",residential,,,,,,,,,,,,,,,,,,,,,
way,466914477,,,,"POLYGON ((7.716219 49.4342801, 7.7160831 49.4343444, 7.7160053 49.4342748, 7.7159813 49.4342533, 7.7160242 49.4342331, 7.7160474 49.4342539, 7.7161405 49.4342099, 7.716219 49.4342801))",,,,"[4616157143, 4616157142, 4616157144, 4616157141, 4616157140, 4616157139, 4616157138, 4616157143]",residential,,,,,,,,,,,,,,,,,,,,,
way,466914478,,,,"POLYGON ((7.7159456 49.4344094, 7.7158685 49.4343405, 7.7158445 49.434319, 7.7158858 49.4342995, 7.7159091 49.4343203, 7.7160053 49.4342748, 7.7160831 49.4343444, 7.7159456 49.4344094))",,,,"[4616157149, 4616157148, 4616157147, 4616157146, 4616157145, 4616157144, 4616157142, 4616157149]",residential,,,,,,,,,,,,,,,,,,,,,
way,466914479,,,,"POLYGON ((7.7166747 49.4329497, 7.7165393 49.4328677, 7.7160188 49.433231, 7.7161541 49.433313, 7.7166747 49.4329497))",,,,"[4616157153, 4616157152, 4616157151, 4616157150, 4616157153]",residential,,,,,,,,,,,,,,,,,,,,,
way,466914480,,,,"POLYGON ((7.715851 49.4335, 7.7157391 49.4334042, 7.7151311 49.4337046, 7.715243 49.4338004, 7.715851 49.4335))",,,,"[4616157157, 4616157156, 4616157155, 4616157154, 4616157157]",residential,,,,,,,,,,,,,,,,,,,,,
way,466914481,,,,"POLYGON ((7.718965 49.4328328, 7.7191062 49.4329176, 7.7191952 49.432855, 7.7192227 49.4328356, 7.7191851 49.4328131, 7.7191574 49.4328325, 7.7190538 49.4327703, 7.718965 49.4328328))",,,,"[4616157168, 4616157162, 4616157161, 4616157160, 4616157159, 4616157158, 4616157167, 4616157168]",residential,,,,,,,,,,,,,,,,,,,,,
way,466914482,,,,"POLYGON ((7.7188245 49.4327483, 7.718965 49.4328328, 7.7190538 49.4327703, 7.7190816 49.4327507, 7.7190443 49.4327283, 7.7190166 49.4327477, 7.7189134 49.4326857, 7.7188245 49.4327483))",,,,"[4616157169, 4616157168, 4616157167, 4616157166, 4616157165, 4616157164, 4616157163, 4616157169]",residential,,,,,,,,,,,,,,,,,,,,,
way,466914483,,,,"POLYGON ((7.7186311 49.4326323, 7.7187723 49.4327171, 7.7188612 49.4326545, 7.7188887 49.4326351, 7.7188511 49.4326125, 7.7188235 49.432632, 7.7187199 49.4325697, 7.7186311 49.4326323))",,,,"[4616157180, 4616157174, 4616157173, 4616157172, 4616157171, 4616157170, 4616157179, 4616157180]",residential,,,,,,,,,,,,,,,,,,,,,
way,466914484,,,,"POLYGON ((7.7184905 49.4325478, 7.7186311 49.4326323, 7.7187199 49.4325697, 7.7187477 49.4325502, 7.7187103 49.4325278, 7.7186827 49.4325472, 7.7185795 49.4324852, 7.7184905 49.4325478))",,,,"[4616157181, 4616157180, 4616157179, 4616157178, 4616157177, 4616157176, 4616157175, 4616157181]",residential,,,,,,,,,,,,,,,,,,,,,
way,466914485,,,,"POLYGON ((7.7185801 49.4328782, 7.7184385 49.4327936, 7.7183498 49.4328564, 7.7183224 49.4328758, 7.7183601 49.4328983, 7.7183876 49.4328788, 7.7184915 49.4329409, 7.7185801 49.4328782))",,,,"[4616157296, 4616157290, 4616157185, 4616157184, 4616157183, 4616157182, 4616157295, 4616157296]",residential,,,,,,,,,,,,,,,,,,,,,
way,466914486,,,,"POLYGON ((7.7184385 49.4327936, 7.718298 49.4327097, 7.7181817 49.432792, 7.7182182 49.4328138, 7.7182458 49.4327943, 7.7183498 49.4328564, 7.7184385 49.4327936))",,,,"[4616157290, 4616157289, 4616157188, 4616157187, 4616157186, 4616157185, 4616157290]",residential,,,,,,,,,,,,,,,,,,,,,
way,466914487,,,,"POLYGON ((7.718721 49.4329624, 7.7185801 49.4328782, 7.7184915 49.4329409, 7.7184639 49.4329605, 7.7185013 49.4329828, 7.7185289 49.4329633, 7.7186324 49.4330251, 7.718721 49.4329624))",,,,"[4616157297, 4616157296, 4616157295, 4616157294, 4616157293, 4616157292, 4616157291, 4616157297]",residential,,,,,,,,,,,,,,,,,,,,,
way,466914488,,,,"POLYGON ((7.7180551 49.4325779, 7.7181846 49.4324855, 7.7180876 49.432428, 7.7180577 49.4324103, 7.7180232 49.4324349, 7.7180533 49.4324527, 7.7179584 49.4325205, 7.7180551 49.4325779))",,,,"[4616157312, 4616157306, 4616157301, 4616157300, 4616157299, 4616157298, 4616157311, 4616157312]",residential,,,,,,,,,,,,,,,,,,,,,
way,466914489,,,,"POLYGON ((7.7181846 49.4324855, 7.7183131 49.4323937, 7.718186 49.4323185, 7.7181526 49.4323423, 7.7181827 49.4323601, 7.7180876 49.432428, 7.7181846 49.4324855))",,,,"[4616157306, 4616157305, 4616157304, 4616157303, 4616157302, 4616157301, 4616157306]",residential,,,,,,,,,,,,,,,,,,,,,
way,466914490,,,,"POLYGON ((7.7179262 49.4326699, 7.7180551 49.4325779, 7.7179584 49.4325205, 7.7179281 49.4325026, 7.7178939 49.4325271, 7.717924 49.4325449, 7.7178293 49.4326125, 7.7179262 49.4326699))",,,,"[4616157313, 4616157312, 4616157311, 4616157310, 4616157309, 4616157308, 4616157307, 4616157313]",residential,,,,,,,,,,,,,,,,,,,,,
way,466914491,,,,"POLYGON ((7.7176269 49.4328867, 7.7177579 49.4327952, 7.717662 49.4327371, 7.7176323 49.4327191, 7.7175974 49.4327435, 7.7176272 49.4327615, 7.7175311 49.4328286, 7.7176269 49.4328867))",,,,"[4616157328, 4616157322, 4616157317, 4616157316, 4616157315, 4616157314, 4616157327, 4616157328]",residential,,,,,,,,,,,,,,,,,,,,,
way,466914492,,,,"POLYGON ((7.7177579 49.4327952, 7.717888 49.4327044, 7.7177622 49.4326282, 7.7177284 49.4326518, 7.7177582 49.4326699, 7.717662 49.4327371, 7.7177579 49.4327952))",,,,"[4616157322, 4616157321, 4616157320, 4616157319, 4616157318, 4616157317, 4616157322]",residential,,,,,,,,,,,,,,,,,,,,,
way,466914493,,,,"POLYGON ((7.7174964 49.4329777, 7.7176269 49.4328867, 7.7175311 49.4328286, 7.7175012 49.4328105, 7.7174665 49.4328347, 7.7174963 49.4328527, 7.7174005 49.4329196, 7.7174964 49.4329777))",,,,"[4616157329, 4616157328, 4616157327, 4616157326, 4616157325, 4616157324, 4616157323, 4616157329]",residential,,,,,,,,,,,,,,,,,,,,,
way,466914494,,,,"POLYGON ((7.7171945 49.4331974, 7.7173256 49.4331059, 7.7172296 49.4330478, 7.7172 49.4330298, 7.7171651 49.4330542, 7.7171949 49.4330722, 7.7170988 49.4331393, 7.7171945 49.4331974))",,,,"[4616157344, 4616157338, 4616157333, 4616157332, 4616157331, 4616157330, 4616157343, 4616157344]",residential,,,,,,,,,,,,,,,,,,,,,
way,466914495,,,,"POLYGON ((7.7173256 49.4331059, 7.7174556 49.4330151, 7.7173299 49.4329389, 7.7172961 49.4329625, 7.7173259 49.4329806, 7.7172296 49.4330478, 7.7173256 49.4331059))",,,,"[4616157338, 4616157337, 4616157336, 4616157335, 4616157334, 4616157333, 4616157338]",residential,,,,,,,,,,,,,,,,,,,,,
way,466914496,,,,"POLYGON ((7.7170641 49.4332884, 7.7171945 49.4331974, 7.7170988 49.4331393, 7.7170688 49.4331212, 7.7170342 49.4331454, 7.717064 49.4331634, 7.7169682 49.4332303, 7.7170641 49.4332884))",,,,"[4616157345, 4616157344, 4616157343, 4616157342, 4616157341, 4616157340, 4616157339, 4616157345]",residential,,,,,,,,,,,,,,,,,,,,,
way,466914497,,,,"POLYGON ((7.7167503 49.4335104, 7.7168804 49.4334184, 7.7167839 49.4333607, 7.7167541 49.4333429, 7.7167195 49.4333674, 7.7167495 49.4333853, 7.716654 49.4334528, 7.7167503 49.4335104))",,,,"[4616157360, 4616157354, 4616157349, 4616157348, 4616157347, 4616157346, 4616157359, 4616157360]",residential,,,,,,,,,,,,,,,,,,,,,
way,466914498,,,,"POLYGON ((7.7168804 49.4334184, 7.7170096 49.4333271, 7.7168831 49.4332514, 7.7168496 49.4332752, 7.7168795 49.4332931, 7.7167839 49.4333607, 7.7168804 49.4334184))",,,,"[4616157354, 4616157353, 4616157352, 4616157351, 4616157350, 4616157349, 4616157354]",residential,,,,,,,,,,,,,,,,,,,,,
way,466914499,,,,"POLYGON ((7.7166208 49.433602, 7.7167503 49.4335104, 7.716654 49.4334528, 7.7166239 49.4334348, 7.7165894 49.4334591, 7.7166194 49.433477, 7.7165243 49.4335443, 7.7166208 49.433602))",,,,"[4616157361, 4616157360, 4616157359, 4616157358, 4616157357, 4616157356, 4616157355, 4616157361]",residential,,,,,,,,,,,,,,,,,,,,,
way,466914500,,,,"POLYGON ((7.7164053 49.4337257, 7.7165492 49.4336425, 7.7164352 49.4335591, 7.7163984 49.4335804, 7.7164251 49.4335999, 7.716318 49.4336619, 7.7164053 49.4337257))",,,,"[4616157367, 4616157366, 4616157365, 4616157364, 4616157363, 4616157362, 4616157367]",residential,,,,,,,,,,,,,,,,,,,,,
way,466914501,,,,"POLYGON ((7.7161167 49.4338928, 7.7162602 49.4338097, 7.7161732 49.4337461, 7.7161462 49.4337264, 7.7161081 49.4337485, 7.7161351 49.4337682, 7.7160297 49.4338292, 7.7161167 49.4338928))",,,,"[4616157381, 4616157375, 4616157371, 4616157370, 4616157369, 4616157368, 4616157380, 4616157381]",residential,,,,,,,,,,,,,,,,,,,,,
way,466914502,,,,"POLYGON ((7.7162602 49.4338097, 7.7164053 49.4337257, 7.716318 49.4336619, 7.7162912 49.4336424, 7.7162517 49.4336652, 7.7162787 49.433685, 7.7161732 49.4337461, 7.7162602 49.4338097))",,,,"[4616157375, 4616157367, 4616157362, 4616157374, 4616157373, 4616157372, 4616157371, 4616157375]",residential,,,,,,,,,,,,,,,,,,,,,
way,466914503,,,,"POLYGON ((7.7159737 49.4339755, 7.7161167 49.4338928, 7.7160297 49.4338292, 7.7160025 49.4338093, 7.7159645 49.4338313, 7.7159915 49.433851, 7.7158865 49.4339118, 7.7159737 49.4339755))",,,,"[4616157382, 4616157381, 4616157380, 4616157379, 4616157378, 4616157377, 4616157376, 4616157382]",residential,,,,,,,,,,,,,,,,,,,,,
way,466914504,,,,"POLYGON ((7.7157313 49.4340887, 7.7158853 49.4340153, 7.7157837 49.4339252, 7.7157437 49.4339442, 7.7157678 49.4339656, 7.7156539 49.4340199, 7.7157313 49.4340887))",,,,"[4616157388, 4616157387, 4616157386, 4616157385, 4616157384, 4616157383, 4616157388]",residential,,,,,,,,,,,,,,,,,,,,,
way,466914505,,,,"POLYGON ((7.7155763 49.4341625, 7.7157313 49.4340887, 7.7156539 49.4340199, 7.7156299 49.4339986, 7.7155886 49.4340183, 7.7156127 49.4340396, 7.7154989 49.4340938, 7.7155763 49.4341625))",,,,"[4616157593, 4616157388, 4616157383, 4616157592, 4616157591, 4616157590, 4616157589, 4616157593]",residential,,,,,,,,,,,,,,,,,,,,,
way,466914506,,,,"POLYGON ((7.7154219 49.434236, 7.7155763 49.4341625, 7.7154989 49.4340938, 7.7154747 49.4340724, 7.7154337 49.4340919, 7.7154578 49.4341133, 7.7153444 49.4341673, 7.7154219 49.434236))",,,,"[4616157598, 4616157593, 4616157589, 4616157597, 4616157594, 4616157595, 4616157596, 4616157598]",residential,,,,,,,,,,,,,,,,,,,,,
way,466941954,,,,"POLYGON ((7.7115533 49.4361053, 7.7113885 49.4360947, 7.7114022 49.4360039, 7.7115109 49.4360108, 7.7115148 49.4359853, 7.7115709 49.4359889, 7.7115533 49.4361053))",,,,"[4616399434, 4616399430, 4616399429, 4616399428, 4616399427, 4616399433, 4616399434]",residential,,,,,,,,,,,,,,,,,,,,,
way,466941955,,,,"POLYGON ((7.7117176 49.4361158, 7.7115533 49.4361053, 7.7115709 49.4359889, 7.7116297 49.4359926, 7.7116254 49.4360209, 7.711731 49.4360276, 7.7117176 49.4361158))",,,,"[4616399441, 4616399434, 4616399433, 4616399432, 4616399431, 4616399435, 4616399441]",residential,,,,,,,,,,,,,,,,,,,,,
way,466941956,,,,"POLYGON ((7.7117176 49.4361158, 7.7118831 49.4361264, 7.7118961 49.4360405, 7.7117888 49.4360337, 7.7117929 49.4360065, 7.7117347 49.4360027, 7.711731 49.4360276, 7.7117176 49.4361158))",,,,"[4616399441, 4616399440, 4616399439, 4616399438, 4616399437, 4616399436, 4616399435, 4616399441]",residential,,,,,,,,,,,,,,,,,,,,,
way,466941957,,,,"POLYGON ((7.7118729 49.4357535, 7.7119755 49.4357603, 7.7119716 49.4357857, 7.7120321 49.4357897, 7.7120499 49.4356752, 7.7118867 49.4356645, 7.7118729 49.4357535))",,,,"[4616399446, 4616399445, 4616399444, 4616399443, 4616399442, 4616399465, 4616399446]",residential,,,,,,,,,,,,,,,,,,,,,
way,466941958,,,,"POLYGON ((7.7109876 49.4357145, 7.7110028 49.4356092, 7.7111381 49.4356175, 7.711128 49.4356872, 7.7111728 49.4356899, 7.7111676 49.4357256, 7.7109876 49.4357145))",,,,"[4616399454, 4616399450, 4616399449, 4616399448, 4616399447, 4616399451, 4616399454]",residential,,,,,,,,,,,,,,,,,,,,,
way,466941959,,,,"POLYGON ((7.7109876 49.4357145, 7.7109722 49.4358206, 7.7111102 49.4358291, 7.7111197 49.4357638, 7.7111617 49.4357664, 7.7111676 49.4357256, 7.7109876 49.4357145))",,,,"[4616399454, 4616399461, 4616399455, 4616399453, 4616399452, 4616399451, 4616399454]",residential,,,,,,,,,,,,,,,,,,,,,
way,466941960,,,,"POLYGON ((7.7109722 49.4358206, 7.7109566 49.4359283, 7.7110908 49.4359365, 7.7111009 49.4358667, 7.7111428 49.4358693, 7.7111483 49.4358314, 7.7111102 49.4358291, 7.7109722 49.4358206))",,,,"[4616399461, 4616399460, 4616399459, 4616399458, 4616399457, 4616399456, 4616399455, 4616399461]",residential,,,,,,,,,,,,,,,,,,,,,
way,466941961,,,,"POLYGON ((7.7118867 49.4356645, 7.7118729 49.4357535, 7.711868 49.4357803, 7.7118108 49.4357762, 7.7118154 49.4357487, 7.7117118 49.4357414, 7.7117266 49.4356522, 7.7118867 49.4356645))",,,,"[4616399465, 4616399446, 4616399464, 4616399463, 4616399462, 4616399466, 4616399470, 4616399465]",residential,,,,,,,,,,,,,,,,,,,,,
way,466941962,,,,"POLYGON ((7.7117266 49.4356522, 7.7115638 49.4356407, 7.711549 49.4357297, 7.7116496 49.4357368, 7.7116451 49.4357642, 7.7117073 49.4357685, 7.7117118 49.4357414, 7.7117266 49.4356522))",,,,"[4616399470, 4616399477, 4616399471, 4616399469, 4616399468, 4616399467, 4616399466, 4616399470]",residential,,,,,,,,,,,,,,,,,,,,,
way,466941963,,,,"POLYGON ((7.7115638 49.4356407, 7.7113982 49.4356291, 7.7113837 49.4357164, 7.7114915 49.435724, 7.7114871 49.4357508, 7.7115449 49.4357548, 7.711549 49.4357297, 7.7115638 49.4356407))",,,,"[4616399477, 4616399476, 4616399475, 4616399474, 4616399473, 4616399472, 4616399471, 4616399477]",residential,,,,,,,,,,,,,,,,,,,,,
way,466941965,,,,"POLYGON ((7.7114642 49.4363431, 7.711424 49.4363406, 7.7114302 49.4362988, 7.7114668 49.436301, 7.7114763 49.4362359, 7.7116149 49.4362445, 7.7115991 49.4363515, 7.7114642 49.4363431))",,,,"[4616399496, 4616399482, 4616399481, 4616399480, 4616399479, 4616399478, 4616399497, 4616399496]",residential,,,,,,,,,,,,,,,,,,,,,
way,466941966,,,,"POLYGON ((7.711545 49.4366703, 7.7113654 49.4366575, 7.7113717 49.4366203, 7.7114141 49.4366234, 7.7114254 49.436556, 7.7115626 49.4365657, 7.711545 49.4366703))",,,,"[4616399486, 4616399485, 4616399484, 4616399483, 4616399487, 4616399491, 4616399486]",residential,,,,,,,,,,,,,,,,,,,,,
way,466941967,,,,"POLYGON ((7.7115626 49.4365657, 7.7115804 49.4364599, 7.7114436 49.4364502, 7.7114326 49.4365156, 7.7113905 49.4365126, 7.7113837 49.436553, 7.7114254 49.436556, 7.7115626 49.4365657))",,,,"[4616399491, 4616399498, 4616399492, 4616399490, 4616399489, 4616399488, 4616399487, 4616399491]",residential,,,,,,,,,,,,,,,,,,,,,
way,466941968,,,,"POLYGON ((7.7115804 49.4364599, 7.7115991 49.4363515, 7.7114642 49.4363431, 7.7114525 49.4364128, 7.7114113 49.4364099, 7.711405 49.4364474, 7.7114436 49.4364502, 7.7115804 49.4364599))",,,,"[4616399498, 4616399497, 4616399496, 4616399495, 4616399494, 4616399493, 4616399492, 4616399498]",residential,,,,,,,,,,,,,,,,,,,,,
way,466941969,,,,"POLYGON ((7.710941 49.4359765, 7.711121 49.4359867, 7.711116 49.436024, 7.7110735 49.4360216, 7.7110644 49.4360891, 7.710927 49.4360813, 7.710941 49.4359765))",,,,"[4616399502, 4616399501, 4616399500, 4616399499, 4616399503, 4616399507, 4616399502]",residential,,,,,,,,,,,,,,,,,,,,,
way,466941970,,,,"POLYGON ((7.710927 49.4360813, 7.7109127 49.4361873, 7.7110498 49.4361951, 7.7110586 49.4361296, 7.7111008 49.4361319, 7.7111062 49.4360914, 7.7110644 49.4360891, 7.710927 49.4360813))",,,,"[4616399507, 4616399514, 4616399508, 4616399506, 4616399505, 4616399504, 4616399503, 4616399507]",residential,,,,,,,,,,,,,,,,,,,,,
way,466941971,,,,"POLYGON ((7.7109127 49.4361873, 7.7108983 49.4362952, 7.7110328 49.4363029, 7.7110422 49.4362326, 7.7110834 49.4362349, 7.7110885 49.4361973, 7.7110498 49.4361951, 7.7109127 49.4361873))",,,,"[4616399514, 4616399513, 4616399512, 4616399511, 4616399510, 4616399509, 4616399508, 4616399514]",residential,,,,,,,,,,,,,,,,,,,,,
way,466941972,,,,"POLYGON ((7.7108784 49.4363463, 7.7110584 49.4363565, 7.7110534 49.4363937, 7.7110109 49.4363913, 7.7110019 49.4364588, 7.7108644 49.436451, 7.7108784 49.4363463))",,,,"[4616399518, 4616399517, 4616399516, 4616399515, 4616399519, 4616399523, 4616399518]",residential,,,,,,,,,,,,,,,,,,,,,
way,466941973,,,,"POLYGON ((7.7108644 49.436451, 7.7108502 49.4365571, 7.7109872 49.4365649, 7.710996 49.4364993, 7.7110382 49.4365017, 7.7110437 49.4364612, 7.7110019 49.4364588, 7.7108644 49.436451))",,,,"[4616399523, 4616399530, 4616399524, 4616399522, 4616399521, 4616399520, 4616399519, 4616399523]",residential,,,,,,,,,,,,,,,,,,,,,
way,466941974,,,,"POLYGON ((7.7108502 49.4365571, 7.7108357 49.436665, 7.7109702 49.4366726, 7.7109796 49.4366024, 7.7110209 49.4366047, 7.7110259 49.4365671, 7.7109872 49.4365649, 7.7108502 49.4365571))",,,,"[4616399530, 4616399529, 4616399528, 4616399527, 4616399526, 4616399525, 4616399524, 4616399530]",residential,,,,,,,,,,,,,,,,,,,,,
way,466941975,,,,"POLYGON ((7.7113989 49.4369603, 7.7115646 49.4369711, 7.7115781 49.4368837, 7.7114701 49.4368767, 7.7114743 49.4368499, 7.7114165 49.4368461, 7.7114126 49.4368712, 7.7113989 49.4369603))",,,,"[4616399540, 4616399535, 4616399534, 4616399533, 4616399532, 4616399531, 4616399539, 4616399540]",residential,,,,,,,,,,,,,,,,,,,,,
