element_type,osmid,amenity,taxi,geometry,access,barrier,traffic_sign,parking,wheelchair,highway,lit,hgv,description,fee,access:conditional,foot,foot:conditional,note,note:access,surveillance,name,bicycle,motorcar,capacity,surface,emergency,maxheight,start_date,website,motor_vehicle,motorcycle,trailer,vehicle,wheelchair:description,opening_hours,level,layer,operator,maxwidth,private,park_ride,supervised,ref,bus,addr:city,addr:housenumber,addr:postcode,addr:street,contact:website,indoor,fixme,addr:country,brand,covered,kiss_ride,maxstay,operator:type,operator:wikidata,capacity:disabled,disabled,markings,nodes,paving_stones:material,orientation,building,brand:wikidata,name:fr,maxweight,smoothness,max_level,min_level,maxstay:conditional,parking:authentication:disc:conditional,access:note,zone,maxstay:monitoring,parking:authentication:disc,source,parking_disc,wikimedia_commons,fee:conditional,building:levels,roof:levels,roof:shape,capacity:parent,capacity:women,parking:orientation,alt_name,contact:phone,charge,old_name,building:use,authentication:disc,denomination,religion,ruins,charge:conditional,location,building:colour,payment:cash,area,building:part,landuse,service,park,parking:restriction:conditional,parking:zone,toilets:wheelchair,phone,restriction:conditional,capacity:tourist_bus,tourist_bus,authentication:disc:conditional,charge:note,building:min_level,wikidata,parking:condition,parking:condition:residents,restriction,skateboard,restriction:taxi,parking:condition:conditional,motorhome,disabled:conditional,capacity:charging,car_sharing,parking:restriction,ways,type
way,743462346,parking,,"POLYGON ((6.9886592 49.235513, 6.9886344 49.2355288, 6.988576 49.2355598, 6.9886773 49.2357197, 6.9887363 49.2356858, 6.9887627 49.2356675, 6.9886592 49.235513))",private,,,street_side,,,,,,,,,,,,,,,,7,sett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6958961407, 6967319978, 6958961406, 6958961405, 6967347186, 6958961404, 6958961407]",,diagonal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,744146524,parking,,"POLYGON ((7.0734331 49.2204307, 7.0735322 49.2204845, 7.0736231 49.2204097, 7.0735409 49.2203646, 7.0736094 49.2202923, 7.073667 49.2203246, 7.0737337 49.2202675, 7.0737831 49.2202004, 7.073466 49.2200461, 7.0734284 49.2201024, 7.0735372 49.2201587, 7.0733563 49.2203347, 7.0734686 49.2203914, 7.0734331 49.2204307))",permissive,,,surface,,,,,,,,,,,,,Caritas SeniorenHaus Bischmisheim Besucherparkplatz,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6964546876, 6964546865, 6964546850, 6964546877, 6964546878, 6964546879, 3476696844, 6964546880, 6964546881, 6964546882, 6964546883, 6964546884, 6964546874, 6964546876]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,744437706,parking,,"POLYGON ((6.9884892 49.2352191, 6.9884194 49.2352736, 6.9884867 49.2353899, 6.9885467 49.2353348, 6.9884892 49.2352191))",private,,,street_side,,,,,,,,,,,,,,,,4,sett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6967347189, 6967347193, 6967319980, 6967347192, 6967347189]",,diagonal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,746102479,parking,,"POLYGON ((6.964292 49.237019, 6.9638856 49.2369847, 6.9635373 49.2369554, 6.9635234 49.2370239, 6.9635171 49.2370584, 6.9635005 49.2371487, 6.9639871 49.2371868, 6.9641477 49.2371991, 6.964292 49.237019))",private,,,surface,,,,,,,,,,,,,,,,20,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6982333680, 7530029149, 7530029150, 6982333677, 7530037291, 6982333676, 6982333675, 7530029151, 6982333680]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,746525608,parking,,"POLYGON ((6.9862794 49.2331754, 6.9862747 49.2331497, 6.9862698 49.2331225, 6.9862609 49.2330736, 6.9860023 49.2330924, 6.9859697 49.2330944, 6.9859499 49.2329742, 6.9859035 49.2329781, 6.985863 49.2329817, 6.9858677 49.2330284, 6.9857778 49.2330333, 6.985804 49.2332074, 6.9860161 49.2331931, 6.9862794 49.2331754))",private,,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[814691381, 8519245747, 814689231, 6986137406, 1039755753, 6986137405, 8829921316, 7016804718, 8829921302, 8829921313, 6986137404, 814691378, 8829921314, 814691381]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,746525611,parking,,"POLYGON ((6.9871927 49.2329975, 6.987197 49.2330243, 6.9872014 49.2330513, 6.9870418 49.2330634, 6.9870354 49.2330237, 6.9870331 49.2330095, 6.9871927 49.2329975))",private,,,surface,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1039754885, 6986137409, 6986137413, 6986137412, 10699987936, 6986137411, 1039754885]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,746706239,parking,,"POLYGON ((6.9906417 49.243313, 6.9905946 49.2433179, 6.9905211 49.2433256, 6.9902765 49.2433467, 6.9900855 49.2433637, 6.990098 49.2434248, 6.9901436 49.2434335, 6.9901865 49.2434475, 6.9902294 49.2434703, 6.990286 49.2435211, 6.9903071 49.2435445, 6.990463 49.243539, 6.9905967 49.243532, 6.9906782 49.2435235, 6.9906516 49.2433616, 6.9906474 49.2433363, 6.9906417 49.243313))",private,,,surface,,,yes,,,,,,,,Laut Schild „Parken nur für Mieter des KuBa“,,,,,,compacted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6987690188, 6987690195, 829843158, 10270337103, 6987690197, 2134756757, 2134756730, 2134756797, 2134756715, 2134756773, 2134756769, 4312148480, 1676285001, 6987690198, 8583468420, 6988646166, 6987690188]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,746727528,parking,,"POLYGON ((6.9893679 49.2322257, 6.9893551 49.2321274, 6.9895106 49.2321132, 6.989517 49.2321487, 6.9895504 49.2323304, 6.9894623 49.232337, 6.9893872 49.2323427, 6.9893679 49.2322257))",private,,,surface,,,no,,,,,,,,,,,,,,fine_gravel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,"[1061272743, 6987863152, 1167675192, 1167675171, 2288467882, 2292566450, 1061272773, 1061272743]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,747025419,parking,,"POLYGON ((7.0570056 49.2420501, 7.0571183 49.2424404, 7.0571547 49.2424365, 7.057494 49.2424076, 7.0576895 49.2423168, 7.0576677 49.2422508, 7.0576614 49.2422317, 7.0576587 49.2422235, 7.0576002 49.2422325, 7.0575931 49.2422107, 7.0576518 49.2422021, 7.0575772 49.2419567, 7.0570056 49.2420501))",,,,surface,,,yes,,,,,,,,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,"[6990103040, 10586569332, 6990103038, 6990103037, 6990103041, 10602905209, 10602905206, 10303344439, 10303344267, 10303344318, 10303344389, 6990103042, 6990103040]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,747025422,parking,,"POLYGON ((7.0582578 49.2427524, 7.0582602 49.2427839, 7.0580103 49.2427884, 7.0579648 49.2425386, 7.0579606 49.2425161, 7.0579335 49.2423665, 7.057921 49.2422932, 7.0583329 49.2422591, 7.0583424 49.2423356, 7.0583719 49.242636, 7.0582503 49.24264, 7.058251 49.2426503, 7.0582133 49.2426514, 7.0581872 49.2426522, 7.0581916 49.2427184, 7.0582554 49.2427166, 7.0582578 49.2427524))",customers,,,surface,,,,,,no,,,,,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1029454171, 10303344518, 6990103047, 10611920223, 10611920222, 6990103048, 10303344344, 10303344182, 6990103049, 1029454222, 1029454265, 10602901382, 10611913275, 10602901383, 10602901384, 10602901385, 1029454171]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,747903295,parking,,"POLYGON ((7.0433634 49.2579041, 7.042253 49.2578113, 7.042261 49.2577588, 7.0433714 49.2578481, 7.0433634 49.2579041))",private,,,street_side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6997266893, 6997266894, 6997266895, 6997266896, 6997266893]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,748940361,parking,,"POLYGON ((7.0011237 49.2329712, 7.0009853 49.2330368, 7.0009535 49.2330519, 7.0008832 49.2330105, 7.0010728 49.2329243, 7.0011237 49.2329712))",private,,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1263304565, 1412170245, 1263304563, 7003870015, 1077033533, 1263304565]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,749107174,parking,,"POLYGON ((7.0224512 49.2237358, 7.0224297 49.2236888, 7.0221579 49.2237407, 7.0221106 49.2237513, 7.0221317 49.2237962, 7.0220111 49.223819, 7.0219927 49.2237756, 7.0216431 49.2238454, 7.0216616 49.2238866, 7.0214773 49.2239215, 7.0213275 49.2239499, 7.021322 49.2239373, 7.0213094 49.2239097, 7.0209765 49.223968, 7.0209963 49.2240127, 7.0209666 49.2240205, 7.0209459 49.2240361, 7.0208878 49.2240181, 7.020709 49.2242311, 7.020767 49.2242527, 7.0207482 49.2242775, 7.0212555 49.2247979, 7.0212982 49.2248309, 7.0213618 49.2248574, 7.0213335 49.2248972, 7.0215939 49.2249892, 7.0216256 49.2249521, 7.0217869 49.2250062, 7.021869 49.2248984, 7.0219223 49.2249154, 7.0221838 49.2246146, 7.0221365 49.2245984, 7.0222046 49.2245134, 7.0223018 49.2243899, 7.0224107 49.2242557, 7.0226208 49.2243298, 7.0228964 49.2240052, 7.0229913 49.2238872, 7.0225904 49.223734, 7.0225526 49.2237265, 7.0225003 49.223725, 7.0224512 49.2237358))",customers,,,surface,,,,,,no,,permissive,,,,,,permissive,,200,asphalt,,,,,,,,,,,,,MÖBEL MARTIN Ensdorf GmbH & Co. KG,,,,,,,,,,,,,,,,,,,,,,,,"[7780478863, 5455053547, 7705812997, 7780478860, 7780478859, 7780478858, 7780478856, 9522836175, 9522836174, 6450200978, 9522836173, 9522836191, 9522836190, 9375146249, 9375146245, 9375146250, 9375146235, 7510373935, 7780478855, 9375146239, 9375146248, 9375146236, 9375146240, 9375146252, 9375146256, 7705813085, 1403194535, 5455053563, 7780478852, 7005366323, 7005366322, 9530636771, 9530636798, 9530636812, 9530636810, 7005366321, 7778282172, 7005366319, 9375146259, 9375146246, 9375146253, 7780478863]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,749158889,parking,,"POLYGON ((7.0176738 49.2276954, 7.0177057 49.2277439, 7.0177325 49.227785, 7.0177778 49.2278547, 7.0175096 49.2279289, 7.017436 49.2278195, 7.0174281 49.2278075, 7.0174041 49.227771, 7.0176738 49.2276954))",customers,,,surface,,,yes,,,no,,,,,,,,,,,paved,,,,,,,,,,,0,,Ibis Budget Saarbrücken Ost,,,,,,,,,,,,,,,,,,,,,,,yes,"[2198300529, 1041293270, 2198380600, 7005786495, 7005786494, 2198300527, 9487194807, 9488578568, 2198300529]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,749165894,parking,,"POLYGON ((7.0485961 49.2332631, 7.0485971 49.2332275, 7.0496578 49.2332165, 7.0496571 49.233256, 7.0488072 49.2332606, 7.0485961 49.2332631))",private,,,street_side,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1267547590, 9829191840, 7005905131, 1267452576, 1267547543, 1267547590]",,parallel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,749205123,parking,,"POLYGON ((7.009194 49.2302873, 7.009239 49.2303278, 7.0092627 49.2303153, 7.0093317 49.2302838, 7.0093255 49.2302557, 7.0092442 49.2301908, 7.0091782 49.2301392, 7.0091623 49.2301485, 7.0090911 49.2301919, 7.0092049 49.2302819, 7.009194 49.2302873))",private,,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2270768413, 2270773199, 9862927418, 2270773192, 2270773193, 1077032045, 1077034207, 7006213905, 5833651648, 5833651647, 2270768413]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,749925490,parking,,"POLYGON ((7.0415416 49.2549078, 7.041462 49.2549009, 7.0414561 49.2549296, 7.0414878 49.2549324, 7.0415358 49.2549366, 7.0415416 49.2549078))",yes,,,surface,,,,,,no,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,"[7012461424, 7012461425, 7012461426, 819759327, 7012461427, 7012461424]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,751431924,parking,,"POLYGON ((7.0294325 49.2163385, 7.0294461 49.21634, 7.0297007 49.2163664, 7.0296498 49.2164829, 7.0296166 49.2165593, 7.0295555 49.2166615, 7.029539 49.2167106, 7.0295036 49.2168158, 7.0294773 49.2169024, 7.029481 49.2170164, 7.0293774 49.2173163, 7.0293288 49.2173084, 7.0290919 49.217267, 7.0292671 49.2167971, 7.0293616 49.2168035, 7.0293745 49.2167412, 7.0293895 49.2166685, 7.0294045 49.2165958, 7.0294195 49.2165232, 7.0294308 49.216468, 7.0294334 49.2164553, 7.0294102 49.2164543, 7.0294325 49.2163385))",private,,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1808643103, 1808643104, 7024666234, 6592113983, 8017340011, 8048040013, 6448492072, 1141944995, 7024666229, 7024666230, 7024666232, 7024666228, 7024666231, 1141945025, 1076860976, 8017185697, 8017184842, 8017185732, 8017185723, 6592113984, 1076861068, 1076861459, 1808643103]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,752294032,parking,,"POLYGON ((7.0437343 49.2334173, 7.0439117 49.2334178, 7.0441538 49.2334033, 7.0441986 49.2334019, 7.0445605 49.2333403, 7.0445291 49.2332656, 7.0443853 49.2332948, 7.0442174 49.2333323, 7.0441715 49.2333401, 7.0439084 49.2333491, 7.0437728 49.2333495, 7.043736 49.2333496, 7.0437343 49.2334173))",yes,,,street_side,yes,,yes,,,no,,,,,,,,,,26,paving_stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,"[9829202759, 9829202762, 9829202763, 9829202765, 9829202758, 9829202756, 1392073663, 9829191944, 1392073658, 9829191901, 9890368898, 1392073645, 9829202759]",,perpendicular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,752304782,parking,,"POLYGON ((7.0431096 49.2353757, 7.0433348 49.2353743, 7.0433304 49.2350673, 7.0432152 49.2350669, 7.0431118 49.2350665, 7.0431096 49.2353757))",yes,,,surface,yes,,no,,,no,,,,,,,,,,10,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7146930564, 7031712065, 7031712066, 9041470919, 9041470966, 7146930564]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,753017019,parking,,"POLYGON ((6.906837 49.2254347, 6.9067469 49.2255441, 6.9066811 49.225521, 6.9066483 49.2255095, 6.9067143 49.2254294, 6.9067385 49.2254001, 6.906837 49.2254347))",customers,,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zum Dorfkrug,,,,,,,,,,,,,,,,,,,,,,,,"[7036141124, 7036141122, 7036156209, 7036141126, 8265500756, 7036141123, 7036141124]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,753603107,parking,,"POLYGON ((7.0430297 49.2350662, 7.0429411 49.2350659, 7.0429058 49.2350651, 7.0428705 49.2349533, 7.0428207 49.2348089, 7.0430173 49.2348061, 7.0430297 49.2350662))",private,,,surface,,,,,,no,,,,,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9041470925, 1266950782, 7041162896, 1091946999, 9041470948, 1550366125, 9041470925]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,755044078,parking,,"POLYGON ((7.0643064 49.1999444, 7.064383 49.1999647, 7.064494 49.1997956, 7.0644249 49.1997743, 7.0643064 49.1999444))",,,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7053293685, 7053293686, 7053287383, 7053293688, 7053293685]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,757541300,parking,,"POLYGON ((6.9654983 49.2220855, 6.9654994 49.2221136, 6.9653053 49.2221161, 6.9652994 49.221989, 6.9651115 49.2219916, 6.9651102 49.2219608, 6.9651038 49.2217722, 6.9652546 49.2217689, 6.9652615 49.2219003, 6.9653231 49.2219583, 6.9653278 49.2219627, 6.9654903 49.2219637, 6.9654983 49.2220855))",destination,,,surface,,,,,,no,,,,,"Laut Schild „Privatgelände Parken nur für Besucher des Ev. Gemeindezentrums, Pfarrhaus und der Ök. Sozialstation“",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7074555763, 7074555750, 7074555751, 7074555753, 7074555752, 5859377044, 5859377046, 5859377045, 1382236944, 1386005497, 7074555749, 7074555762, 7074555763]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,758473847,parking,,"POLYGON ((7.0393672 49.2251412, 7.0394183 49.2254021, 7.0391996 49.2254186, 7.0391432 49.2251609, 7.0393169 49.2251452, 7.0393672 49.2251412))",,,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fressnapf,,,,,,,,,,,,,,,,,,,,,,,,"[9487527464, 7083478855, 7083478856, 9487527468, 9487567238, 9487527464]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,764566346,parking,,"POLYGON ((6.9876754 49.2390728, 6.9879859 49.2389443, 6.9877546 49.2386956, 6.9876993 49.2387178, 6.9876907 49.2387212, 6.9874442 49.2388263, 6.9875341 49.2389256, 6.9876754 49.2390728))",customers,,,multi-storey,,,,,,yes,,,,,,,City Parkhaus,,,,,,,,,,,,,,,,,Goldbeck Parking Services,,,,,P10,,,,,,,,,,,,,,,,,,,"[7142688928, 7142688929, 6661709415, 7369626900, 7369626905, 2229558736, 6661709412, 7142688928]",,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,766623525,parking,,"POLYGON ((7.046673 49.2383809, 7.0464815 49.2386061, 7.0465743 49.2386399, 7.0468685 49.2387451, 7.0469245 49.238683, 7.0467265 49.2386031, 7.0468024 49.238515, 7.0467089 49.2384747, 7.0467573 49.2384125, 7.046673 49.2383809))",private,,,surface,,,,,,,,,,,"Nur für Bewohner der Häuser Mecklenburgring 45, 47 und 51",,,,,30,asphalt,,,,,,,,,,,,,Privat,,,,,,,,,,,,,,,,,,,private,,,,,"[7159961242, 7159961243, 4415346891, 7159961244, 7159961245, 10575026416, 10575026437, 10575026858, 10575026426, 7159961242]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,766624871,parking,,"POLYGON ((7.0477747 49.2391939, 7.0470396 49.2388976, 7.0470922 49.2388332, 7.047112 49.2388404, 7.0472752 49.2389073, 7.0475666 49.2390299, 7.04773 49.2391002, 7.0478223 49.2391311, 7.0477747 49.2391939))",private,,,street_side,,,,,,,,,,,Nur für Mieter der SGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7159950956, 7159950957, 10575026853, 1396398256, 4415346889, 10575026877, 7159950955, 10575026852, 7159950956]",,perpendicular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,769661618,parking,,"POLYGON ((6.9733353 49.2536591, 6.9735284 49.2536682, 6.9734292 49.2531623, 6.973377 49.2531602, 6.9733353 49.2536591))",yes,,,surface,,,,,,,,,,,,,,,,,ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7184381154, 7184381155, 7184381156, 7184381157, 7184381154]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,769663597,parking,,"POLYGON ((7.0193881 49.2351176, 7.0195165 49.235141, 7.0195803 49.235005, 7.0194526 49.2349788, 7.0193881 49.2351176))",customers,,,street_side,,,,,,no,,,,,,,,,,,paving_stones,,,,,,,,,,,,,Hotel Bayrischer Hof,,,,,,,,,,,,,,,,,,,business,,,,,"[7184411923, 7184411924, 7184411925, 7184411926, 7184411923]",,perpendicular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,770625895,parking,,"POLYGON ((7.0046659 49.2335261, 7.0047076 49.2335623, 7.0045605 49.2336449, 7.0043685 49.233524, 7.0043245 49.2335584, 7.0046698 49.2337726, 7.0048558 49.2336901, 7.0050713 49.2335943, 7.0048901 49.2333881, 7.004626 49.233505, 7.0046659 49.2335261))",private,,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1263278635, 8770575372, 8770575357, 8770575355, 8770574479, 7193020091, 9730442303, 7193020092, 1263287683, 1263287667, 1263278635]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,773869277,parking,,"POLYGON ((7.0053106 49.2327637, 7.0053852 49.2327457, 7.0054064 49.2327409, 7.0054285 49.2327357, 7.0054481 49.2327312, 7.0055012 49.2327183, 7.0056362 49.2329405, 7.0055129 49.2329697, 7.0054978 49.232944, 7.0054228 49.2329622, 7.0053106 49.2327637))",customers,,,surface,,,,,,no,,,,,,,,,,,paving_stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7223451428, 9664141425, 7223451427, 9718865830, 9718865817, 7223451426, 7223451425, 2282552612, 9727757708, 7223451424, 7223451428]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,777580797,parking,,"POLYGON ((7.0408049 49.2715476, 7.0407347 49.2715624, 7.0406345 49.2713604, 7.0407049 49.2713448, 7.0408049 49.2715476))",private,,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1324678108, 7256442795, 7256442794, 1324678119, 1324678108]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,777580798,parking,,"POLYGON ((7.0408442 49.2715393, 7.0408823 49.2716155, 7.0411361 49.2715616, 7.0411101 49.2715095, 7.0410983 49.2714858, 7.0408442 49.2715393))",private,,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7256442799, 7256442798, 1324713165, 7256442796, 7256442797, 7256442799]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,778817815,parking,,"POLYGON ((7.006106 49.2392142, 7.006549 49.2392857, 7.0064168 49.2396068, 7.0061164 49.2396077, 7.0061103 49.2394904, 7.006106 49.2392142))",private,,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7271627592, 7271627591, 7271627590, 7271627589, 7271627593, 7271627592]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,781919504,parking,,"POLYGON ((7.0412297 49.2856743, 7.0413566 49.285628, 7.0413854 49.2856615, 7.0415773 49.2855915, 7.0413833 49.2853651, 7.0410644 49.2854815, 7.0412297 49.2856743))",,,,,,,,,,no,,,,,,,,,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7300370119, 7300370120, 7300370121, 7300370122, 7300370123, 7300370124, 7300370119]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,782743121,parking,,"POLYGON ((7.0137536 49.224586, 7.0138345 49.2245435, 7.013903 49.224594, 7.0138154 49.2246344, 7.0137536 49.224586))",private,,,surface,,,,,,,,,,,,,,,,,fine_gravel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7309770806, 7309770812, 7309770809, 7309770808, 7309770806]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,783089032,parking,,"POLYGON ((6.9833866 49.2097023, 6.9834008 49.2096751, 6.9834446 49.2095995, 6.9834625 49.2095666, 6.9836146 49.2096075, 6.9837673 49.2096486, 6.9836871 49.2097876, 6.983534 49.2097447, 6.9833866 49.2097023))",,,,surface,,,,,,,,,,,,,,,,,fine_gravel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5563106638, 7312857055, 7312857054, 1085289743, 7312857058, 7312857059, 5563106635, 7312857051, 5563106638]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,784710855,parking,,"POLYGON ((6.9047536 49.24402, 6.9047073 49.243887, 6.9045253 49.2439211, 6.9045413 49.2439788, 6.9046601 49.2440356, 6.9047536 49.24402))",private,,,surface,,,,,,,,,,,,,,,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7331051504, 7331038569, 262874435, 7331038540, 7331051506, 7331051504]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
