element_type,osmid,geometry,addr:housenumber,addr:street,addr:city,addr:country,addr:postcode,source,operator,description,note,amenity,historic,addr:suburb,operator:type,wheelchair,nodes,building,building:levels,roof:shape,source:geometry,start_date,roof:levels,source:outline,addr:subdistrict,building:colour,building:use,roof:colour,building:material,roof:material,contact:website,last_renovation,smoking,source_1,website,heritage,heritage:operator,ref:lda,roof:orientation,name,short_name,architect,nohousenumber,wikimedia_commons,heritage:description,source:addr,social_facility,social_facility:for,fixme,building:levels:underground,height,addr:old_housenumber,layer,contact:email,sport,addr:official_housenumber,loc_name,opening_hours,payment:credit_cards,payment:debit_cards,shop,denomination,religion,addr2:housenumber,addr2:street,source:addr:housenumber,roof:height,construction:start_date,construction,construction:building,opening_date,ways,type
way,101272858,"POLYGON ((8.4429647 49.0123864, 8.4428473 49.0124365, 8.4429558 49.0125122, 8.4430675 49.0124611, 8.4430286 49.0124328, 8.4430131 49.0124215, 8.4430273 49.0124133, 8.4430074 49.0123985, 8.4429929 49.0124068, 8.4429647 49.0123864))",24,Ernststraße,Karlsruhe,DE,76131,,,,,,,,,,"[1392349823, 1168944234, 1168944175, 1168944313, 1392349825, 8044840707, 8044840705, 8044840706, 8044840708, 1392349823]",residential,,,"Maps4BW (LGL, www.lgl-bw.de)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,102273007,"POLYGON ((8.4379066 49.0047018, 8.4379111 49.0047583, 8.4378298 49.0047651, 8.4378023 49.0047506, 8.437768 49.0047326, 8.4377443 49.0047202, 8.4371623 49.0044152, 8.4370762 49.00437, 8.4370224 49.0043419, 8.4369315 49.0042942, 8.4363985 49.0040149, 8.4363068 49.0039668, 8.4362546 49.0039395, 8.4361597 49.0038897, 8.4359061 49.0037568, 8.4358666 49.0037361, 8.4358954 49.0037129, 8.4359343 49.0037337, 8.435979 49.0036978, 8.4362296 49.0038323, 8.4362451 49.0038199, 8.436339 49.0038702, 8.4363235 49.0038826, 8.4363754 49.0039105, 8.4363909 49.0038981, 8.4364815 49.0039467, 8.436466 49.0039591, 8.4367177 49.004094, 8.4367065 49.004103, 8.4367292 49.0041152, 8.4367483 49.0040998, 8.4367558 49.0040938, 8.4369165 49.00418, 8.4369092 49.0041859, 8.4370026 49.0042359, 8.4370099 49.0042301, 8.4370998 49.0042783, 8.4370925 49.0042842, 8.4371459 49.0043128, 8.4371531 49.004307, 8.4372384 49.0043526, 8.437231 49.0043586, 8.4374912 49.004498, 8.4374801 49.0045069, 8.437534 49.0045357, 8.4375676 49.0045088, 8.4377263 49.0045939, 8.4377037 49.004612, 8.437761 49.0046428, 8.4377753 49.0046313, 8.4378456 49.004669, 8.4378644 49.0046791, 8.4379066 49.0047018))",,,,,,,,,,,,,,,"[1180620238, 3074757156, 1180620248, 3154541715, 3152616558, 3074757155, 3152616556, 3152616555, 3152616554, 3152616553, 3152616551, 3152616550, 3152616549, 3152616548, 3152616547, 3074755717, 3074755715, 3074755716, 3074755714, 3074755719, 3074755718, 3074755720, 3074755721, 3074755723, 3074755722, 3074755724, 3074755725, 3074755727, 3074755728, 3074755729, 3152616552, 3074755726, 3074755730, 3074755731, 3074757135, 3074757133, 3074757136, 3074757137, 3074757140, 3074757138, 3074757143, 3074757144, 3074757146, 3074757147, 3074757150, 3074757148, 3074757151, 3074757153, 3074757154, 1180620235, 3152616557, 1180670708, 1180620238]",residential,,,"Maps4BW, LGL, www.lgl-bw.de",1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,102273009,"POLYGON ((8.4378555 49.004225, 8.4379831 49.0042161, 8.4382943 49.0043811, 8.4380355 49.0045912, 8.4379601 49.0045965, 8.4379137 49.0045997, 8.4379007 49.0045198, 8.4379682 49.0044651, 8.4379498 49.0043515, 8.4378691 49.0043087, 8.4378555 49.004225))",,,,,,,,,,,,,,,"[3074755732, 1180620273, 1180620258, 1180620208, 1180670677, 3074757152, 3074757149, 3074757145, 3074757142, 3074757139, 3074755732]",residential,,,"Maps4BW, LGL, www.lgl-bw.de",1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,102688304,"POLYGON ((8.4260196 49.0121571, 8.4258477 49.0121512, 8.4258518 49.0121009, 8.4258287 49.0121001, 8.4258325 49.0120527, 8.4258128 49.012052, 8.4258222 49.0119347, 8.425866 49.0119362, 8.42587 49.0118866, 8.4258994 49.0118876, 8.4259045 49.0118239, 8.4259222 49.0118245, 8.4259261 49.0117769, 8.4259547 49.0117778, 8.4259573 49.0117447, 8.4260784 49.0117488, 8.4260797 49.0117334, 8.426142 49.0117356, 8.4261339 49.0118372, 8.4260732 49.0118351, 8.4260645 49.011943, 8.4260633 49.0119585, 8.4260969 49.0119596, 8.4260929 49.0120105, 8.4259821 49.0120067, 8.4259773 49.0120661, 8.4260017 49.0120669, 8.4260532 49.0120687, 8.4260491 49.0121206, 8.4260226 49.0121197, 8.4260196 49.0121571))",16,Haid-und-Neu-Straße,Karlsruhe,DE,76131,,,,,,,,,,"[1185981989, 1185982016, 1185981986, 1185982012, 1185982000, 1185981982, 1185982026, 1185982035, 1185982028, 1185982038, 1185982004, 1185982013, 1185982005, 1185981988, 1185982014, 1185981992, 1185981999, 1185981979, 1185981996, 1185982021, 3148131776, 1185982022, 1185982033, 1185982009, 1185981984, 2948445828, 3145822855, 1185982024, 1185982027, 1185982011, 1185981989]",residential,19,flat,"Maps4BW, LGL, www.lgl-bw.de",1970s,,,,,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,102694213,"POLYGON ((8.4202652 49.0100367, 8.4202953 49.0100046, 8.4203044 49.0100082, 8.4203423 49.0099676, 8.4202896 49.0099464, 8.4202177 49.0099175, 8.4201496 49.0099903, 8.4202652 49.0100367))",6,Karl-Wilhelm-Straße,Karlsruhe,DE,76131,,,,,,,Oststadt,,,"[1186061456, 3439701453, 3439701454, 1186061552, 1186061543, 1186061492, 1186061480, 1186061456]",residential,5,gabled,"Maps4BW, LGL, www.lgl-bw.de",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,102694217,"POLYGON ((8.4199635 49.0099154, 8.4200315 49.0098427, 8.4200593 49.0098538, 8.420093 49.0098178, 8.4201817 49.0098534, 8.4202005 49.0098333, 8.4202702 49.0098613, 8.4202177 49.0099175, 8.4201496 49.0099903, 8.4200964 49.0099689, 8.4200804 49.0099861, 8.4200351 49.0099678, 8.4200511 49.0099507, 8.4199635 49.0099154))",4,Karl-Wilhelm-Straße,Karlsruhe,DE,76131,,,,,,,Oststadt,,,"[1186061560, 1186061551, 1186061459, 1186061454, 3439701442, 3439701441, 3439701443, 1186061492, 1186061480, 3439701451, 3439701452, 3439701450, 3439701449, 1186061560]",residential,3,gabled,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,103313553,"POLYGON ((8.4056293 48.9974323, 8.4058339 48.9974167, 8.4058131 48.9972991, 8.4057717 48.9973022, 8.4057708 48.9972967, 8.4056453 48.9973063, 8.4056462 48.9973111, 8.4056084 48.997314, 8.4056293 48.9974323))",12,Nebeniusstraße,Karlsruhe,,76137,,,,,,,,,,"[1193061684, 1193062965, 1193061303, 7997441381, 7997441382, 7997441383, 7997441384, 1193061406, 1193061684]",residential,4,gabled,"Maps4BW, LGL, www.lgl-bw.de",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,103313559,"POLYGON ((8.4066358 48.9969796, 8.4068399 48.9969791, 8.4068394 48.9968837, 8.4068391 48.9968402, 8.4066617 48.9968406, 8.406635 48.9968407, 8.4066358 48.9969796))",6,Treitschkestraße,Karlsruhe,DE,76137,Maps4BW,,,,,,,,,"[3467093243, 3467093242, 8281930780, 1193061999, 1193060927, 1193062323, 3467093243]",residential,4,gabled,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,103313560,"POLYGON ((8.4054352 48.996381, 8.4055213 48.9962857, 8.4053592 48.9962125, 8.4052731 48.9963104, 8.4052919 48.9963186, 8.4054352 48.996381))",6,Lauterbergstraße,,,,LA-KA,,,,,,,,,"[1193062064, 1193061009, 1193062847, 1193061171, 7039332574, 1193062064]",residential,3,gambrel,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,103313567,"POLYGON ((8.4056972 48.9960409, 8.4056973 48.9960468, 8.4056472 48.9960473, 8.4054521 48.9960491, 8.4054499 48.9959451, 8.405695 48.9959428, 8.4056972 48.9960409))",130,Rüppurrer Straße,,,,LA-KA,,,,,,,,,"[1193062174, 3298703497, 7036600253, 1193061620, 1193062306, 1193061239, 1193062174]",residential,3,gabled,,,,,,,,,,roof_tiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,103313572,"POLYGON ((8.4061279 48.9973928, 8.4063563 48.9973732, 8.4063344 48.9972637, 8.406106 48.9972833, 8.4061279 48.9973928))",16,Nebeniusstraße,Karlsruhe,,76137,LA-KA,,,,,,,,,"[1193061462, 1193062854, 1193062867, 1193061260, 1193061462]",residential,4,gabled,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,103313574,"POLYGON ((8.4066363 48.9972425, 8.4065673 48.9972481, 8.4065807 48.9973566, 8.4067143 48.9973453, 8.4068422 48.9973348, 8.4068398 48.997229, 8.4066363 48.9972425))",20,Nebeniusstraße,Karlsruhe,,76137,LA-KA,,,,,,,,,"[1193061575, 1193062125, 1193062281, 2270286735, 1193061266, 1210793139, 1193061575]",residential,4,gambrel,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,103313579,"POLYGON ((8.406824 48.9960825, 8.4068232 48.9959319, 8.4066165 48.9959324, 8.406617 48.9960286, 8.4067003 48.9960284, 8.4067006 48.9960828, 8.406824 48.9960825))",120,Rüppurrer Straße,Karlsruhe,DE,76137,Maps4BW,,,,,,,,,"[1193061882, 1193062273, 1193061247, 1193062160, 3089462939, 3089462941, 1193061882]",residential,4,gabled,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,103313584,"POLYGON ((8.4063563 48.9973732, 8.4065807 48.9973566, 8.4065673 48.9972481, 8.4063344 48.9972637, 8.4063563 48.9973732))",18,Nebeniusstraße,Karlsruhe,,76137,LA-KA,,,,,,,,,"[1193062854, 1193062281, 1193062125, 1193062867, 1193062854]",residential,4,gabled,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,103313585,"POLYGON ((8.4062458 48.9965635, 8.4063677 48.9965626, 8.4064895 48.9965616, 8.4064889 48.9964549, 8.4064878 48.9964279, 8.406448 48.9964279, 8.4062476 48.9964282, 8.4062482 48.9964517, 8.4062458 48.9965635))",14,Lauterbergstraße,,,,LA-KA,,,,,,,,,"[1193061560, 7039332570, 1193061295, 1193062275, 1193060845, 7036600283, 1193062694, 1193062552, 1193061560]",residential,3,gabled,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,103313599,"POLYGON ((8.4052146 48.9960513, 8.4049718 48.9960536, 8.40497 48.9959686, 8.4049696 48.9959496, 8.4052124 48.9959473, 8.4052146 48.9960513))",134,Rüppurrer Straße,,,,LA-KA,,,,,,,,,"[1193063035, 1193062636, 7039338302, 1193060886, 1193061800, 1193063035]",residential,4,hipped,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,103313607,"POLYGON ((8.4058339 48.9974167, 8.4061279 48.9973928, 8.406106 48.9972833, 8.4061041 48.9972739, 8.4058131 48.9972991, 8.4058339 48.9974167))",14,Nebeniusstraße,Karlsruhe,,76137,LA-KA,,,,,,,,,"[1193062965, 1193061462, 1193061260, 1193061553, 1193061303, 1193062965]",residential,4,gabled,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,103313611,"POLYGON ((8.4056546 48.9964766, 8.4057472 48.9963851, 8.4055213 48.9962857, 8.4054352 48.996381, 8.4055449 48.9964288, 8.4056546 48.9964766))",8,Lauterbergstraße,,,,LA-KA,,,,,,,,,"[1193061703, 1193062602, 1193061009, 1193062064, 7039332573, 1193061703]",residential,3,gambrel,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,103313619,"POLYGON ((8.4064079 48.9960464, 8.4066171 48.9960459, 8.406617 48.9960286, 8.4066165 48.9959324, 8.4064073 48.9959329, 8.4064079 48.9960464))",122,Rüppurrer Straße,Karlsruhe,DE,76137,Maps4BW,,,,,,,,,"[1193062808, 3089462940, 1193062160, 1193061247, 1193061157, 1193062808]",residential,4,gabled,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,103313630,"POLYGON ((8.406641 48.9967956, 8.4066415 48.9967765, 8.4066801 48.9967752, 8.4066738 48.9968055, 8.4066618 48.996819, 8.4066617 48.9968406, 8.4068391 48.9968402, 8.4068412 48.9966807, 8.4066017 48.9966817, 8.406603 48.9967956, 8.406641 48.9967956))",6a,Treitschkestraße,Karlsruhe,DE,76137,Maps4BW,,,,,,,,,"[1193062506, 1193062779, 1193063068, 1193061827, 1193062653, 1193060927, 1193061999, 1193063040, 1193062723, 1193061808, 1193062506]",residential,4,hipped,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,103313635,"POLYGON ((8.4059456 48.9964544, 8.4058702 48.9964404, 8.4057472 48.9963851, 8.4056546 48.9964766, 8.4057545 48.9965205, 8.4058123 48.9965458, 8.4058672 48.9965556, 8.4059253 48.996566, 8.4060718 48.9965649, 8.4062458 48.9965635, 8.4062482 48.9964517, 8.4059456 48.9964544))",,,,,,LA-KA,,,,,,,,,"[1193061118, 1193061899, 1193062602, 1193061703, 1210793198, 1193062986, 1210794407, 1193062462, 1210792632, 1193061560, 1193062552, 1193061118]",residential,4,gabled,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,103313645,"POLYGON ((8.4052731 48.9963104, 8.4053592 48.9962125, 8.4052052 48.9961632, 8.405203 48.9961488, 8.405094 48.9961559, 8.4051094 48.9962572, 8.405164 48.9962749, 8.4052731 48.9963104))",4,Lauterbergstraße,,,,LA-KA,,,,,,,,,"[1193061171, 1193062847, 1193062317, 1193061651, 1193062938, 1193062212, 7039332575, 1193061171]",residential,4,gabled,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,103313648,"POLYGON ((8.4054254 48.9974478, 8.4056293 48.9974323, 8.4056084 48.997314, 8.4054045 48.9973295, 8.4054254 48.9974478))",10,Nebeniusstraße,Karlsruhe,DE,76137,,,,,,,,,,"[1193062559, 1193061684, 1193061406, 1193062365, 1193062559]",residential,5,flat,"Maps4BW, LGL, www.lgl-bw.de",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,103313652,"POLYGON ((8.4054521 48.9960491, 8.4052146 48.9960513, 8.4052124 48.9959473, 8.4054499 48.9959451, 8.4054521 48.9960491))",132,Rüppurrer Straße,,,,LA-KA,,,,,,,,,"[1193061620, 1193063035, 1193061800, 1193062306, 1193061620]",residential,3,gabled,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,103313657,"POLYGON ((8.4066511 48.9962391, 8.4066515 48.9963094, 8.4066706 48.9963094, 8.4066708 48.9963441, 8.4066513 48.9963441, 8.4066516 48.9964036, 8.4066743 48.9964035, 8.4068257 48.9964032, 8.4068248 48.9962387, 8.4066511 48.9962391))",8,Treitschkestraße,Karlsruhe,DE,76137,Maps4BW,,,,,,,,,"[1193062975, 3089462954, 3089462955, 3089462957, 3089462956, 1193062353, 1193062811, 1193060841, 1193061395, 1193062975]",residential,3,gabled,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,103313658,"POLYGON ((8.4064895 48.9965616, 8.4068266 48.9965608, 8.4068257 48.9964032, 8.4066743 48.9964035, 8.4066745 48.9964545, 8.4064889 48.9964549, 8.4064895 48.9965616))",16,Lauterbergstraße,,,,LA-KA,,,,,,,,,"[1193061295, 1193061398, 1193060841, 1193062811, 1193062359, 1193062275, 1193061295]",residential,4,hipped,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,105024927,"POLYGON ((8.4042299 48.9984493, 8.4043896 48.9984434, 8.4043997 48.9985615, 8.4042401 48.9985674, 8.4042299 48.9984493))",1,Winterstraße,,,,LA-KA,,,,,,,,,"[1210794267, 1210793528, 1210794640, 1210795279, 1210794267]",residential,5,gabled,,,2,,,,,,,roof_tiles,,,,,,,,,across,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,105024928,"POLYGON ((8.4082354 48.9980554, 8.4080838 48.9980537, 8.4080859 48.998032, 8.4080677 48.9980302, 8.4080716 48.9979655, 8.4082376 48.9979706, 8.4082359 48.9980351, 8.4082354 48.9980554))",82,Marienstraße,,,,LA-KA,,,,,,,,,"[1226968753, 1226968777, 1210794274, 1210792568, 1210792775, 1210794553, 7029583088, 1226968753]",residential,4,gabled,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,105024935,"POLYGON ((8.4065192 48.9991057, 8.4066349 48.9991015, 8.4066263 48.9990014, 8.406625 48.9989871, 8.4065443 48.9989894, 8.4065093 48.9989914, 8.4065105 48.9990057, 8.4065192 48.9991057))",30a,Augartenstraße,,,,LA-KA,,,,,,,,,"[1210793057, 1210794749, 1210793135, 1210793092, 1210794699, 1210793824, 1210794681, 1210793057]",residential,4,gabled,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,105024936,"POLYGON ((8.4062419 48.9988464, 8.4062326 48.9988471, 8.4061624 48.9988486, 8.406165 48.9988892, 8.406167 48.9989202, 8.4061689 48.99895, 8.4062026 48.9989491, 8.406248 48.9989478, 8.4062453 48.9989015, 8.4062419 48.9988464))",,,,,,LA-KA,,,,,,,,,"[1210793952, 1210792640, 1210794077, 7075386806, 7075386817, 1210794554, 7075386812, 1210792777, 1210794847, 1210793952]",residential,2,flat,,,,,,,,,,tar_paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,105024938,"POLYGON ((8.4058086 48.998109, 8.4058199 48.9979599, 8.4056617 48.997955, 8.4056454 48.9979543, 8.4056341 48.9981034, 8.4058086 48.998109))",78,Wilhelmstraße,,,,LA-KA,,,,,,,,,"[1210794227, 1210794625, 1210793979, 1210792928, 1210793375, 1210794227]",residential,3,gabled,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,105024940,"POLYGON ((8.4040312 48.9985609, 8.4039882 48.9986736, 8.4041594 48.9987017, 8.4042024 48.9985891, 8.4040312 48.9985609))",29,Ettlinger Straße,Karlsruhe,,76137,LA-KA,,,,,,,,,"[1210793385, 1210794028, 1210792843, 1210794597, 1210793385]",residential,5,gabled,,,2,,,,,,,roof_tiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,105024941,"POLYGON ((8.4071839 48.9985149, 8.4071012 48.9985179, 8.4071176 48.9987114, 8.4072003 48.9987084, 8.4071839 48.9985149))",,,,,,LA-KA,,,,,,,,,"[1210794340, 1210793878, 1210794787, 1210793172, 1210794340]",residential,3,flat,,,,,,,,,,gravel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,105024948,"POLYGON ((8.4054777 48.9985215, 8.4056107 48.9985166, 8.4056091 48.9984981, 8.4056005 48.9983985, 8.4054676 48.9984034, 8.4054777 48.9985215))",9,Winterstraße,Karlsruhe,DE,76137,LA-KA,,,,,,,,,"[1210792620, 1210793310, 1210794536, 1210793722, 1210794756, 1210792620]",residential,4,gabled,,,2,,,,,,,roof_tiles,,,,,,,,,across,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,105024953,"POLYGON ((8.407677 48.998179, 8.4076711 48.9980707, 8.407597 48.9980724, 8.407596 48.9980543, 8.4075807 48.9980547, 8.4075689 48.998055, 8.4075361 48.9980557, 8.4075371 48.9980739, 8.407523 48.9980742, 8.4075086 48.9980745, 8.4075145 48.9981827, 8.4075289 48.9981824, 8.4075958 48.9981809, 8.407677 48.998179))",28,Winterstraße,Karlsruhe,,76137,LA-KA,,,,,,,,,"[1210794036, 1210792854, 7042651692, 7029412942, 7042651693, 7029518070, 7042651694, 7042651695, 7029518072, 1210794920, 1210793254, 7029518069, 7029518084, 1210794036]",residential,4,gabled,,,2,,,,,,,roof_tiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,105024969,"POLYGON ((8.4076521 48.9975982, 8.4076301 48.9974903, 8.4075318 48.997499, 8.4074334 48.9975076, 8.4074527 48.9976017, 8.4074555 48.9976155, 8.4076521 48.9975982))",25,Nebeniusstraße,Karlsruhe,DE,76137,LA-KA,,,,,,,,,"[3496507853, 3496507851, 7029583096, 1210792591, 1210794302, 1210793580, 3496507853]",residential,4,gabled,,,2,,,,,,,roof_tiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,105024990,"POLYGON ((8.4054845 48.9991517, 8.4054769 48.9990448, 8.4054759 48.9990385, 8.4054148 48.9990405, 8.40535 48.9990427, 8.4053585 48.9991559, 8.4054845 48.9991517))",16,Augartenstraße,,,,LA-KA,,,,,,,,,"[1210793266, 1210794494, 1210794695, 7076422587, 1210793735, 1210792630, 1210793266]",residential,4,gabled,,,2,,,,,,,roof_tiles,,,,,,,,,across,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,105024998,"POLYGON ((8.4081848 48.9989409, 8.4081898 48.9988436, 8.4080149 48.9988392, 8.4080099 48.9989364, 8.4081848 48.9989409))",72,Marienstraße,,,,LA-KA,,,,,,,,,"[1210793281, 1210794574, 1210793377, 1210792809, 1210793281]",residential,4,gabled,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,105025000,"POLYGON ((8.408262 48.9976517, 8.4080934 48.997646, 8.408075 48.9976453, 8.4080666 48.9977507, 8.4082537 48.997757, 8.4082591 48.9976884, 8.408262 48.9976517))",88,Marienstraße,,,,LA-KA,,,,,,,,,"[1210794209, 1210793836, 1210795202, 1210793426, 1210794160, 7029583091, 1210794209]",residential,4,gabled,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,105025010,"POLYGON ((8.4060732 48.9985538, 8.4059366 48.998551, 8.4059265 48.9987157, 8.40607 48.9987175, 8.4060732 48.9985538))",77,Wilhelmstraße,,,,LA-KA,,,,,,,,,"[1210794724, 1210795266, 1210794247, 1210793131, 1210794724]",residential,3,mansard,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,105025018,"POLYGON ((8.4063708 48.9991113, 8.4065192 48.9991057, 8.4065105 48.9990057, 8.4063622 48.9990112, 8.4063632 48.9990254, 8.4063708 48.9991113))",30,Augartenstraße,,,,LA-KA,,,,,,,,,"[1210794981, 1210793057, 1210794681, 1210794255, 1210793299, 1210794981]",residential,4,gabled,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,105025022,"POLYGON ((8.4064786 48.9983649, 8.4064917 48.9984945, 8.406664 48.9984854, 8.4066544 48.9983604, 8.4064786 48.9983649))",19,Winterstraße,Karlsruhe,,76137,LA-KA,,,,,,,,,"[1210795088, 1210793154, 1210793276, 1210793860, 1210795088]",residential,5,gabled,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,105025030,"POLYGON ((8.4058199 48.9979599, 8.4058325 48.9977717, 8.4057019 48.9977676, 8.4056736 48.9977671, 8.4056617 48.997955, 8.4058199 48.9979599))",80,Wilhelmstraße,,,,LA-KA,,,,,,,,,"[1210794625, 1210794573, 1210792664, 1210792807, 1210793979, 1210794625]",residential,4,gabled,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,105025038,"POLYGON ((8.4081734 48.9983099, 8.4078657 48.9983186, 8.4078738 48.9984144, 8.4080524 48.9984112, 8.4080472 48.9985009, 8.4082105 48.9985061, 8.4082175 48.998341, 8.4081734 48.9983099))",80,Marienstraße,,,,LA-KA,,,,,,,,,"[1210793161, 1210792593, 1210794334, 1210794510, 1210792732, 1210793659, 1210794786, 1210793161]",residential,2,hipped,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,105025040,"POLYGON ((8.4052989 48.9985282, 8.4054777 48.9985215, 8.4054676 48.9984034, 8.4052887 48.99841, 8.4052989 48.9985282))",7,Winterstraße,Karlsruhe,DE,76137,LA-KA,,,,,,,,,"[1210792697, 1210792620, 1210794756, 1210793834, 1210792697]",residential,4,gabled,,,2,,,,,,,roof_tiles,,,,,,,,,across,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,105025043,"POLYGON ((8.4080666 48.9977507, 8.4080598 48.9978366, 8.4080579 48.9978609, 8.408079 48.9978622, 8.408245 48.9978673, 8.4082524 48.9977734, 8.4082537 48.997757, 8.4080666 48.9977507))",86,Marienstraße,,,,LA-KA,,,,,,,,,"[1210793426, 7042651677, 1210793333, 1210793950, 1210795081, 7029583090, 1210794160, 1210793426]",residential,3,gabled,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,105025047,"POLYGON ((8.4061311 48.9990245, 8.406137 48.9991193, 8.4062581 48.9991155, 8.4062524 48.9990207, 8.4062506 48.9989911, 8.4062168 48.998992, 8.4062187 48.9990218, 8.4061311 48.9990245))",26,Augartenstraße,,,,LA-KA,,,,,,,,,"[1210793665, 1210794679, 1210792899, 1210794106, 7075386811, 7075386814, 7075386815, 1210793665]",residential,3,gabled,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
