element_type,osmid,geometry,name,wheelchair,amenity,check_date,operator,ref,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,addr:suburb,note,wheelchair:description,fixme,man_made,surveillance,description,brand,opening_hours,parking,nodes,building,building:levels,owner,roof:levels,source:geometry,start_date,building:use,disused:leisure,old_name,roof:shape,brand:wikidata,brand:wikipedia,building:facade:material,check_date:opening_hours,height,shop,source:outline,addr:housename,architect,heritage,office,seamark:building:function,seamark:name,seamark:type,nohousenumber,disused:amenity,indoor_seating,outdoor_seating,takeaway,source,fast_food,roof:material,roof:orientation,building:material,roof:height,last_renovation,building:colour,contact:email,contact:fax,contact:phone,contact:website,payment:cash,payment:girocard,payment:maestro,repair,second_hand,roof:colour,phone,website,lastcheck,addr:source,smoking,email,fax,source:addr,loc_name,heritage:operator,ref:lda,layer,location,historic,access:parking,alt_name,short_name,start_date:description,wikidata,craft,noaddress,healthcare,construction:start_date,disused:building,addr:subdistrict,cuisine,toilets:wheelchair,automated,self_service,diet:vegan,diet:vegetarian,drive_through,internet_access,internet_access:fee,old_operator,ref:note,source:height,operator:type,generator:output:electricity,generator:source,building:min_level,disused:name,contact:mobile,min_height,source:min_height,disused:shop,brewery,min_age,opening_hours:signed,payment:credit_cards,payment:debit_cards,roof:direction,construction,opening_date,ways,type
way,152986749,"POLYGON ((8.4170742 49.0056321, 8.4169823 49.0055005, 8.4169249 49.0055176, 8.4169176 49.0055071, 8.4168093 49.0055393, 8.4168152 49.0055478, 8.4167349 49.0055717, 8.4167887 49.0056493, 8.4168308 49.0057101, 8.4170742 49.0056321))",,,,,,,,,40,,Kriegsstraße,,,,,,,,,,,"[1657447722, 1657447718, 3666251239, 1657447710, 1657447723, 3666251245, 3666251249, 1657447707, 1657447748, 1657447722]",commercial,1,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,152986750,"POLYGON ((8.4168413 49.0052969, 8.4167592 49.0053214, 8.4167913 49.0053678, 8.416816 49.0053604, 8.4169176 49.0055071, 8.4169249 49.0055176, 8.4169823 49.0055005, 8.4169114 49.0053982, 8.4168677 49.0053351, 8.4168413 49.0052969))",,,,,,,,,40,,Kriegsstraße,,,,,,,,,,,"[1657447713, 1657447724, 3666251220, 3666251219, 1657447710, 3666251239, 1657447718, 3666251224, 1657447719, 1657447713]",commercial,1,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,156426341,"POLYGON ((8.4607013 49.0349081, 8.4612114 49.034813, 8.4611684 49.034714, 8.4608426 49.0347747, 8.460832 49.0347504, 8.4609516 49.0347281, 8.4609377 49.0346962, 8.4608136 49.0347193, 8.4606979 49.0347409, 8.4606339 49.0347528, 8.4607013 49.0349081))",,,,,,,Karlsruhe,,90a,76139,Schwetzinger Straße,,,,,,,,,,,"[1686806536, 1686806517, 1686806503, 1686806513, 1686806509, 1686806506, 1686806498, 1686806505, 1686806508, 1686806511, 1686806536]",commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA-KA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,158665615,"POLYGON ((8.3983659 49.0365149, 8.3983452 49.0365382, 8.3982296 49.036494, 8.3984481 49.0362484, 8.398358 49.0362139, 8.3984035 49.0361628, 8.3984831 49.0361932, 8.3984963 49.0361783, 8.3986225 49.0362266, 8.3985787 49.0362759, 8.3983659 49.0365149))",,,,,,,Karlsruhe,DE,11,76149,Rosenhofweg,,,,,,,,,,,"[1708218268, 1708218266, 1708218260, 1708218241, 1708218206, 1708218190, 1708218198, 1708218193, 1708218235, 1708218244, 1708218268]",commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,158665616,"POLYGON ((8.3985209 49.0365742, 8.3983659 49.0365149, 8.3985787 49.0362759, 8.3987337 49.0363352, 8.3985209 49.0365742))",,,,,,,,,,,,,,,,,,,,,,"[1708218274, 1708218268, 1708218244, 1708218255, 1708218274]",commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,158665618,"POLYGON ((8.3988551 49.0361987, 8.3990251 49.0360077, 8.3988941 49.0359576, 8.3987242 49.0361486, 8.3988551 49.0361987))",,,,,,,,,,,,,,,,,,,,,,"[1708218203, 1708218179, 1708218136, 1708218187, 1708218203]",commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,158665619,"POLYGON ((8.3987776 49.0362858, 8.3988551 49.0361987, 8.3987242 49.0361486, 8.3986466 49.0362358, 8.3987776 49.0362858))",,,,,,,Karlsruhe,DE,13,76149,Rosenhofweg,,,,,,,,,,,"[1708218247, 1708218203, 1708218187, 1708218238, 1708218247]",commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,158665622,"POLYGON ((8.3985803 49.0360336, 8.3984635 49.0359845, 8.3985797 49.0358655, 8.3986965 49.0359146, 8.3985803 49.0360336))",,,,,,,,,,,,,,,,,,,,,,"[1708218180, 1708218174, 1708218127, 1708218132, 1708218180]",commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,158665623,"POLYGON ((8.3987337 49.0363352, 8.3987776 49.0362858, 8.3986466 49.0362358, 8.3986225 49.0362266, 8.3985787 49.0362759, 8.3987337 49.0363352))",,,,,,,,,,,,,,,,,,,,,,"[1708218255, 1708218247, 1708218238, 1708218235, 1708218244, 1708218255]",commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,159327184,"POLYGON ((8.3953449 48.9925594, 8.395338 48.992497, 8.3953304 48.9924278, 8.3953487 48.9924236, 8.395432 48.9925509, 8.3954239 48.9925723, 8.3953449 48.9925594))",,,,,Albtal-Verkehrs-Gesellschaft mbH,,,,,,,,,,,,,Revisiongebäude,,,,"[1205883975, 7276594150, 1205883981, 7276594152, 2574283808, 1831879851, 1205883975]",commercial,1,,,,2008,,,,flat,,,,,3.5,,,,,,,,,,yes,,,,,,,steel,,steel,,,#b7410e,,,,,,,,,,#b7410e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,159860258,"POLYGON ((8.3672533 49.0094213, 8.367296 49.0095194, 8.3677578 49.0094328, 8.367709 49.0093207, 8.3677008 49.0093223, 8.3675684 49.0093471, 8.3672438 49.0094079, 8.3672533 49.0094213))",,,,,ProMedic Rettungsdienst gGmbH,,Karlsruhe,DE,187,76185,Sophienstraße,,,,,,,,,,,"[1719533690, 1719533756, 1719533703, 7888510235, 2420671685, 1719533666, 7888510236, 1719533690]",commercial,2,,2,"Maps4BW (LGL, www.lgl-bw.de)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,private_non_profit,,,,,,,,,,,,,,,,,,
way,160725457,"POLYGON ((8.3755148 49.012871, 8.3755012 49.0127377, 8.3754805 49.0127386, 8.375353 49.0127442, 8.3752664 49.012748, 8.3751357 49.0127538, 8.3751161 49.0127546, 8.3751174 49.0127678, 8.3751296 49.0128878, 8.3751493 49.012887, 8.3752799 49.0128813, 8.3753665 49.0128775, 8.375494 49.0128719, 8.3755148 49.012871))",,,,,,,Karlsruhe,DE,17a,76185,Blücherstraße,Weststadt,,,,,,,,,,"[1727671871, 1727671868, 5154305632, 5154305635, 5154305634, 5154305631, 1727671870, 5163776476, 1727671873, 5154305630, 5154305629, 5154305628, 5154305627, 1727671871]",commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA-KA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,160725458,"POLYGON ((8.3755012 49.0127377, 8.3754873 49.012601, 8.3754665 49.0126019, 8.375339 49.0126075, 8.3752524 49.0126113, 8.3751218 49.012617, 8.3751021 49.0126178, 8.3751148 49.0127414, 8.3751161 49.0127546, 8.3751357 49.0127538, 8.3752664 49.012748, 8.375353 49.0127442, 8.3754805 49.0127386, 8.3755012 49.0127377))",,,,,,,Karlsruhe,DE,17b,76185,Blücherstraße,Weststadt,,,,,,,,,,"[1727671868, 1727671866, 5154305633, 5154305636, 5154305637, 5154305638, 1727671867, 5154305621, 1727671870, 5154305631, 5154305634, 5154305635, 5154305632, 1727671868]",commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA-KA,,,,,,,,,,,http://www.peg-architekten.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,160725465,"POLYGON ((8.3754873 49.012601, 8.3754667 49.012399, 8.3754459 49.0123999, 8.3754449 49.0123896, 8.3753174 49.0123951, 8.3753191 49.0124119, 8.3752325 49.0124157, 8.3752308 49.0123989, 8.3751001 49.0124047, 8.3751012 49.012415, 8.3750816 49.0124158, 8.3750994 49.0125914, 8.3751021 49.0126178, 8.3751218 49.012617, 8.3752524 49.0126113, 8.375339 49.0126075, 8.3754665 49.0126019, 8.3754873 49.012601))",,,,,,,Karlsruhe,DE,17c,76185,Blücherstraße,Weststadt,,,,,,,,,,"[1727671866, 1258598658, 5154305647, 5154305646, 1258598057, 1258598009, 1258598719, 1258598533, 5154305644, 5154305645, 1258597953, 5154305622, 1727671867, 5154305638, 5154305637, 5154305636, 5154305633, 1727671866]",commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA-KA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,160931169,"POLYGON ((8.3194227 49.0177696, 8.3193991 49.0172244, 8.3195481 49.0172216, 8.3195716 49.0177668, 8.3194227 49.0177696))",,,,,,,,,,,,,,,,,,,,,,"[1728999619, 1728999615, 1728999618, 1728999620, 1728999619]",commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,165300248,"POLYGON ((8.3183279 49.0044636, 8.3183968 49.0048575, 8.3188306 49.0048235, 8.3188048 49.0046544, 8.3187703 49.0044278, 8.3183279 49.0044636))",,,,,,,,,,,,,,,,,,,,,,"[1768601406, 1768601410, 1768601408, 1817598263, 1768601404, 1768601406]",commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,solar,,,,,,,,,,,,,,,,
way,166693747,"POLYGON ((8.4546655 49.0283088, 8.4547279 49.0283894, 8.4546591 49.0284124, 8.4546551 49.0284072, 8.4545901 49.0284288, 8.4545695 49.0284357, 8.4545111 49.0283603, 8.4546655 49.0283088))",,,,,,,,,,,,,,,,,,,,,,"[1781453208, 1781453218, 1781453221, 1781453220, 7056424301, 1781453223, 1781453216, 1781453208]",commercial,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,168361430,"POLYGON ((8.4294195 49.0145182, 8.4292337 49.0148073, 8.429344 49.0148378, 8.4295298 49.0145488, 8.4295583 49.0145045, 8.429536 49.0144772, 8.4294195 49.0145182))",,,,,,,,,,,,,,,,,,,,,,"[30246705, 1158134707, 1158134813, 1796421078, 1796421050, 1796421047, 30246705]",commercial,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,171964221,"POLYGON ((8.3925172 49.0095553, 8.3920462 49.0095762, 8.3920646 49.0097544, 8.3920795 49.0098994, 8.3920934 49.0100344, 8.3924995 49.0100164, 8.3924903 49.0099272, 8.3925551 49.0099243, 8.3925172 49.0095553))",,,,,Sparkasse Karlsruhe,,Karlsruhe,DE,227,76133,Kaiserstraße,,,,,,,,,,,"[1829207363, 2051866839, 2051866841, 2051866846, 2454129937, 2454129936, 2454129935, 2454129934, 1829207363]",commercial,6,,0,"Maps4BW (LGL, www.lgl-bw.de);Bing 2013",2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
way,171964233,"POLYGON ((8.3917649 49.009341, 8.391903 49.0093349, 8.3919049 49.0093529, 8.3919224 49.0093522, 8.3919447 49.0093512, 8.3919356 49.009263, 8.3918927 49.009265, 8.3918895 49.0092347, 8.3917538 49.0092408, 8.3917649 49.009341))",,,,,Sparkasse Karlsruhe,,Karlsruhe,DE,11,76133,Hirschstraße,,,,ab 2013/2014 abgerissen und bis 2016 neu gebaut - Geometrie und Gebäudeunterteilung prüfen,,,,,,,"[2051866807, 2051866803, 2051866813, 2051866811, 2051866809, 2051866794, 2051866796, 2051866788, 2051866790, 2051866807]",commercial,4,,0,,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,172600807,"POLYGON ((8.3937585 48.9996971, 8.3937647 48.9997572, 8.3938697 48.9997537, 8.3938654 48.9997084, 8.3938512 48.999701, 8.393837 48.9996936, 8.3937585 48.9996971))",,no,,,,,Karlsruhe,DE,98,,Karlstraße,,,,,,,,,,,"[878534482, 1834907169, 1834907167, 1146091846, 1834907157, 1146092095, 878534482]",commercial,3,,1,,,,,,hipped,,,,,,,,,,,,,,,,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chance,,,,,,,,,,,,,,
way,172607050,"POLYGON ((8.4024786 48.9989439, 8.4024403 48.9990014, 8.4024128 48.9990427, 8.4020009 48.9989249, 8.4020669 48.9988259, 8.402152 48.9988503, 8.4024786 48.9989439))",,,,,Stadt Karlsruhe,,,,,,,,,,,,,Wirtschaftsgebäude,,,,"[1834958486, 1834958501, 1834958507, 1834958481, 1834958461, 1834958466, 1834958486]",commercial,,,,,1960,,,,flat,,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,172743017,"POLYGON ((8.3930078 48.9989538, 8.3929343 48.998957, 8.3928052 48.9989625, 8.3928121 48.9990311, 8.392813 48.9990404, 8.3928313 48.9992233, 8.392859 48.9992221, 8.392887 48.9992209, 8.3929404 48.9992186, 8.3930191 48.9992152, 8.3930301 48.9993253, 8.39287 48.9993322, 8.3928392 48.9993335, 8.3928439 48.9993806, 8.3928067 48.9993822, 8.3927694 48.9993838, 8.3927629 48.9993183, 8.3927542 48.9992318, 8.3927221 48.9989102, 8.3928229 48.9989059, 8.3930021 48.9988982, 8.3930078 48.9989538))",Wolfgang Barth,,,,"Dipl-Ing. (FH), Dipl.Wirt-Ing (FH) Michael Barth",,Karlsruhe,DE,19a,76137,Vorholzstraße,,Die Kundendienst-Zentrale für Elektrogeräte,,,,,,,"Mo-Fr 08:00-12:00,13:30-17:00",,"[1324137450, 1324137806, 1324137515, 1836122599, 1836122621, 1836122740, 1836122739, 1324137768, 1836122735, 1324137472, 1324137389, 1836122808, 1324137635, 1324137355, 1836122841, 1324137701, 1324137382, 1836122747, 1836122493, 1836122492, 1836122491, 1324137450]",commercial,,,,,,,,,,,,,,,electrician,,,,,,,,,,,,,,,,,,,,,,info@wb-ka.de,,+49 721 357706,http://www.wb-ka.de,,,,,,,,,,,,,,,,,,,,,,,,,,electrician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,172994001,"POLYGON ((8.3898432 49.0004562, 8.3898379 49.0004019, 8.3900329 49.0003929, 8.3900388 49.0004471, 8.3899599 49.0004508, 8.3899016 49.0004535, 8.3898432 49.0004562))",Fred McFar,,,,Andreas Friedrich,,Karlsruhe,DE,33,76137,Klauprechtstraße,,,,,,,,,,,"[1320930601, 1320930779, 1320930726, 1320930680, 1320930579, 1838254941, 1320930601]",commercial,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,info@fredmcfar.com,,+49 721 6697311,http://www.fredmcfar.com,,,,,,,,,,,,,,,,,,,,,,,,,,photographer,,,,,,,,,,,,,,,,,,,,,,,+49 177 7477930,,,,,,,,,,,,,
way,184344956,"POLYGON ((8.4790394 49.0061933, 8.4795582 49.0061788, 8.4795536 49.0061077, 8.4790347 49.0061221, 8.4790394 49.0061933))",,,,,,,Karlsruhe,DE,12a,76227,Tiengener Straße,,,,,,,,,,,"[1948107712, 1948107709, 1948107696, 1948107706, 1948107712]",commercial,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,188284642,"POLYGON ((8.4614177 49.0032458, 8.4614533 49.0032202, 8.4614888 49.0031946, 8.4613579 49.003115, 8.4612825 49.0031667, 8.461261 49.0031676, 8.4612415 49.0031821, 8.4612429 49.0031962, 8.4611374 49.0032663, 8.461269 49.0033468, 8.4613541 49.0032895, 8.4614177 49.0032458))",Haus des Gartenbaus,,,,,,Karlsruhe,DE,8,76227,Alte Karlsruher Straße,,,,,,,,,,,"[1989042812, 369737090, 1989042810, 1989042802, 5525439844, 5525439842, 5525439843, 5525439845, 1989042814, 1989042824, 1989042818, 1989042812]",commercial,3,,0,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,194683302,"POLYGON ((8.3918338 49.0099103, 8.3919938 49.0099032, 8.3919789 49.0097582, 8.3920646 49.0097544, 8.3920462 49.0095762, 8.3920413 49.0095282, 8.391941 49.0095326, 8.3917957 49.009539, 8.391819 49.009766, 8.3918338 49.0099103))",,,,,Sparkasse Karlsruhe,,Karlsruhe,DE,7,76133,Hirschstraße,,,,ab 2013/2014 abgerissen und bis 2016 neu gebaut - Geometrie und Gebäudeunterteilung prüfen,,,,,,,"[2051866858, 2051866856, 2051866844, 2051866841, 2051866839, 2051866831, 2051866834, 2051866836, 6466763897, 2051866858]",commercial,4,,0,"Maps4BW (LGL, www.lgl-bw.de);Bing 2013",2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,194683318,"POLYGON ((8.3917957 49.009539, 8.391941 49.0095326, 8.3919382 49.0095056, 8.3919224 49.0093522, 8.3919049 49.0093529, 8.391903 49.0093349, 8.3917649 49.009341, 8.391782 49.0095107, 8.3917957 49.009539))",,,,,Sparkasse Karlsruhe,,Karlsruhe,DE,9,76133,Hirschstraße,,,,ab 2013/2014 abgerissen und bis 2016 neu gebaut - Geometrie und Gebäudeunterteilung prüfen,,,,,,,"[2051866836, 2051866834, 5180423405, 2051866811, 2051866813, 2051866803, 2051866807, 1749651551, 2051866836]",commercial,4,,0,,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,194790488,"POLYGON ((8.4442212 49.0281231, 8.444222 49.0280167, 8.4440552 49.0280162, 8.4440544 49.0281226, 8.4442212 49.0281231))",,,,,,,Karlsruhe,DE,1d,76139,Glatzer Straße,Waldstadt,,,,,,,,,,"[2052950569, 2052950568, 1273065248, 1273065146, 2052950569]",commercial,2,,,"Maps4BW (LGL-BW, www.lgl-bw.de)",,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,195669735,"POLYGON ((8.3848691 49.0003559, 8.3848804 49.0004568, 8.3849115 49.0007337, 8.3851187 49.0007236, 8.3856518 49.0006976, 8.3857116 49.0006946, 8.3858247 49.0006891, 8.3858058 49.0004906, 8.3857773 49.0004919, 8.3857661 49.000392, 8.3857144 49.0003945, 8.3856116 49.0003994, 8.385611 49.0003944, 8.3856105 49.0003895, 8.3856025 49.0003914, 8.3855909 49.0003937, 8.3855716 49.0003965, 8.3855602 49.0003975, 8.3855273 49.0003981, 8.3854997 49.0003958, 8.3854701 49.0003904, 8.3854422 49.0003821, 8.3854259 49.0003756, 8.3854116 49.0003685, 8.3853972 49.0003599, 8.3853842 49.0003504, 8.3853719 49.0003395, 8.3853599 49.0003258, 8.3853495 49.0003093, 8.385343 49.0002932, 8.3853397 49.0002778, 8.3853392 49.0002728, 8.3853292 49.0002733, 8.3853192 49.0002738, 8.3853072 49.0001659, 8.3851568 49.0001732, 8.38515 49.0001124, 8.3848434 49.0001272, 8.3848649 49.0003191, 8.3848691 49.0003559))",,,,,,,Karlsruhe,DE,40,76135,Brauerstraße,,,,,,,,,,,"[1615805410, 1614904473, 1614904542, 1614904537, 1615805462, 1615805461, 1614904522, 1614904494, 3675643655, 1614904497, 1614904428, 1614904463, 1614904421, 1614904403, 1614904412, 1614904417, 1614904433, 1614904438, 1614904442, 1614904431, 1614904404, 1614904376, 1614904369, 1614904355, 1614904349, 1614904321, 1614904314, 1614904310, 1614904301, 1614904289, 1614904251, 1614904240, 1614904242, 1614904248, 1614904142, 1614904155, 1614904070, 1614904082, 1615805402, 1615805410]",commercial,,,,,2000-03,,,,flat,,,,,20,,,,,,,,,,,,,,,LA-KA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,laser measurement triangulation,,,,,,,,,,,,,,,,,,,
way,195669736,"POLYGON ((8.3848468 49.000357, 8.3848431 49.0003201, 8.3848649 49.0003191, 8.3848691 49.0003559, 8.3848468 49.000357))",,,,,,,,,,,,,,,,,,,,,,"[1615805412, 1615805407, 1615805402, 1615805410, 1615805412]",commercial,,,,,,,,,flat,,,,,15,,,,,,,,,,,,,,,LA-KA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,laser measurement triangulation,,,,,,,12,estimated,,,,,,,,,,,
way,195669737,"POLYGON ((8.3857131 49.000708, 8.3856533 49.0007109, 8.385411 49.0007226, 8.3854234 49.0008363, 8.3857652 49.0008197, 8.3857546 49.000706, 8.3857131 49.000708))",,,,,,,,,,,,,,,,,,,,,,"[1615805463, 1615805464, 1614904530, 1614904557, 1614904555, 1614904526, 1615805463]",commercial,,,,,2000-03,,,,flat,,,,,15,,,,,,,,,,,,,,,LA-KA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,laser measurement triangulation,,,,,,,3.85,laser measurement,,,,,,,,,,,
way,195669738,"POLYGON ((8.3848468 49.000357, 8.3848431 49.0003201, 8.3848271 49.0001637, 8.3846419 49.0001727, 8.3846678 49.0004075, 8.3848511 49.0003986, 8.3848468 49.000357))",,,,,,,,,,,,,,,,,,,,,,"[1615805412, 1615805407, 1614904129, 1614904150, 1614904469, 1614904446, 1615805412]",commercial,,,,,2000-03,,,,flat,,,,,15,,,,,,,,,,,,,,,LA-KA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,laser measurement triangulation,,,,,,,3.85,laser measurement,,,,,,,,,,,
way,210063158,"POLYGON ((8.3959635 49.0526287, 8.395965 49.052617, 8.3958278 49.0526091, 8.3958163 49.0526949, 8.3957997 49.0528187, 8.3959369 49.0528266, 8.3959635 49.0526287))",,,,,Autohaus Finger GmbH,,Karlsruhe,DE,38,76149,Donauschwabenstraße,Neureut,,,,,,,,,,"[2474264157, 2474264154, 2201993236, 7124709065, 2201993245, 7124709072, 2474264157]",commercial,2,,1,"Maps4BW, LGL, www.lgl-bw.de",1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,Kirchfeldsiedlung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,213158973,"POLYGON ((8.449084 48.9951678, 8.4490603 48.995172, 8.4487484 48.9952268, 8.4487853 48.9953157, 8.4491927 48.9952441, 8.4491688 48.9951857, 8.4491564 48.9951551, 8.449084 48.9951678))",,,,,,,Karlsruhe,DE,6a,76227,Fiduciastraße,Durlach,,,,,,,,,,"[2229030811, 8578833103, 2229030806, 2229030810, 2229030782, 3395691634, 2229030761, 2229030811]",commercial,3,,0,"Maps4BW (LGL, www.lgl-bw.de)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,213158981,"POLYGON ((8.4487484 48.9952268, 8.4486774 48.9952393, 8.4483451 48.9952977, 8.4483867 48.9953994, 8.4487905 48.9953284, 8.4487853 48.9953157, 8.4487484 48.9952268))",,,,,,,Karlsruhe,DE,8,76227,Fiduciastraße,Durlach,,,,,,,,,,"[2229030806, 2229030790, 2229030851, 2229030802, 2229030837, 2229030810, 2229030806]",commercial,3,,0,"Maps4BW (LGL, www.lgl-bw.de)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
