element_type,osmid,building,geometry,building:levels,roof:levels,roof:orientation,roof:shape,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,source,amenity,check_date,nodes,contact:phone,historic:name,historic:railway,name,social_facility,social_facility:for,website,addr:housename,addr:suburb,champagne,craft,email,fax,opening_hours,phone,shop,source:date,wheelchair,wikidata,wikipedia,contact:email,contact:website,operator,healthcare,healthcare:speciality,old_name,start_date,roof:height,heritage,heritage:operator,beds,rooms,smoking,tourism,architect,castle_type,historic,contact:fax,leisure,gdke:criteria,alt_name,building:colour,office,image,note,fixme,building:material,height,roof:material,roof:colour,building:min_level,noaddress,description,disused:tower:type,man_made,ways,type
way,113367196,residential,"POLYGON ((6.6389049 49.7491575, 6.6389518 49.7491531, 6.6389897 49.7491433, 6.6389778 49.7491127, 6.6391676 49.7490742, 6.6391767 49.7490846, 6.6391865 49.7490878, 6.6391954 49.7490893, 6.6392069 49.749088, 6.6392198 49.7490831, 6.6392267 49.7490749, 6.6392282 49.7490685, 6.6392268 49.749062, 6.6392365 49.7490602, 6.6391878 49.7489831, 6.6389109 49.7490403, 6.6388534 49.7490512, 6.638864 49.7490729, 6.6389049 49.7491575))",2,1,,gabled,Trier,DE,14,54290,Südallee,bing,,,"[1285750224, 4573821510, 4573821506, 4573821507, 4573821511, 4573821512, 4573821518, 4573821516, 4573821514, 4573821515, 4573821513, 4573821519, 4573821517, 1285750219, 1285750228, 1728048331, 1285750235, 1728048341, 1285750224]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,113367202,residential,"POLYGON ((6.6383566 49.7494153, 6.638435 49.7494002, 6.6384524 49.749414, 6.6385412 49.7493968, 6.6384714 49.7492641, 6.6383786 49.7492824, 6.6383324 49.7491942, 6.6382475 49.7492101, 6.6382949 49.7492987, 6.6383566 49.7494153))",2,1,across,gabled,Trier,DE,18,54290,Südallee,bing,,,"[1285750222, 4573821493, 4573821495, 1285750230, 1285750236, 1438658853, 1438658827, 1438658829, 1285750233, 1285750222]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,113550022,residential,"POLYGON ((6.6324473 49.7479219, 6.6325626 49.7479863, 6.6325863 49.747987, 6.6326888 49.7478984, 6.632555 49.7478223, 6.6324473 49.7479219))",,,,,Trier,DE,9,54290,Weidegasse,,,,"[1287488582, 4504117513, 1287488563, 1287488557, 1287488590, 1287488582]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,113550023,residential,"POLYGON ((6.6329013 49.747734, 6.6330304 49.7476404, 6.6330185 49.7476322, 6.6329011 49.7475553, 6.6327698 49.7476603, 6.6329013 49.747734))",,,,,Trier,DE,3,54290,Weidegasse,,,,"[1287488560, 1287488566, 1287488581, 1287488573, 1287488543, 1287488560]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,113550024,residential,"POLYGON ((6.6327963 49.747817, 6.6329013 49.747734, 6.6327698 49.7476603, 6.6326649 49.7477402, 6.6327963 49.747817))",,,,,Trier,DE,5,54290,Weidegasse,,,,"[1287488585, 1287488560, 1287488543, 1287488570, 1287488585]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,113550026,residential,"POLYGON ((6.6326888 49.7478984, 6.6327963 49.747817, 6.6326649 49.7477402, 6.632555 49.7478223, 6.6326888 49.7478984))",,,,,Trier,DE,7,54290,Weidegasse,,,,"[1287488557, 1287488585, 1287488570, 1287488590, 1287488557]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,117508522,residential,"POLYGON ((6.6299445 49.7472586, 6.6301016 49.7472262, 6.6301685 49.7472119, 6.6301515 49.7471779, 6.6300711 49.7471948, 6.6300627 49.747178, 6.6300908 49.7471721, 6.6300932 49.7471769, 6.6301852 49.7471576, 6.6301687 49.7471248, 6.6300727 49.7471449, 6.6299099 49.74718, 6.6299445 49.7472586))",,,,,Trier,DE,35,54290,Friedrich-Wilhelm-Straße,bing & survey,,,"[1323686579, 1725104840, 1323686556, 1323686582, 1323686565, 1725104814, 5030989029, 5030989028, 5030989027, 5030989026, 1323686580, 1323686564, 1323686579]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,125501251,residential,"POLYGON ((6.634272 49.7550148, 6.6342321 49.7549479, 6.6342461 49.7549222, 6.6343553 49.7548804, 6.6343862 49.7549289, 6.6344001 49.7549262, 6.6344138 49.7549433, 6.6344308 49.7549688, 6.634272 49.7550148))",3,1,,gabled,Trier,DE,14,54290,Johannisstraße,,,,"[1393783587, 1393783573, 1393783565, 1393783553, 1393783570, 1393783567, 1393783572, 1393783574, 1393783587]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,125532350,residential,"POLYGON ((6.633554 49.7552677, 6.6336652 49.7554613, 6.6332919 49.7555538, 6.6332729 49.7555471, 6.6332449 49.7554981, 6.6332609 49.755484, 6.6332942 49.7554748, 6.6332834 49.7554518, 6.6332179 49.7553451, 6.633554 49.7552677))",4,,,flat,Trier,DE,6,54290,Windmühlenstraße,,,,"[1406151545, 1394002627, 1394002664, 1394002656, 1394002645, 1394002642, 1394002631, 3373635521, 1406151548, 1406151545]",,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,125532351,residential,"POLYGON ((6.6356291 49.7577805, 6.6355365 49.7576663, 6.6357494 49.7576134, 6.6359301 49.757545, 6.6360233 49.7576427, 6.6360323 49.7576532, 6.6359459 49.757686, 6.6360067 49.7577583, 6.6359716 49.7577716, 6.6359785 49.7577841, 6.6359365 49.7577849, 6.6359402 49.7577972, 6.6358959 49.7577994, 6.6358695 49.7578229, 6.6358569 49.7578157, 6.6358376 49.7578362, 6.635822 49.7578292, 6.6357974 49.7578386, 6.6357409 49.7577759, 6.6356794 49.7577652, 6.6356291 49.7577805))",3,1,,gabled,Trier,DE,21;22,54290,Böhmerstraße,,,,"[1394003009, 1394002976, 1394002966, 1394002934, 1394002971, 4621213044, 1394002980, 1394003006, 4621213027, 4621213033, 4621213026, 4621213032, 4621213025, 4621213031, 4621213028, 4621213030, 4621213029, 1394003037, 1394003010, 1394003007, 1394003009]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,125532355,residential,"POLYGON ((6.6379498 49.7577868, 6.6379374 49.7577684, 6.6378652 49.7576618, 6.6379388 49.7576413, 6.6380327 49.7577505, 6.6379498 49.7577868))",4,1,across,mansard,Trier,DE,38,54290,Dietrichstraße,,,,"[1394003013, 4614264231, 1417402049, 1394002973, 1394003003, 1394003013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,125532387,residential,"POLYGON ((6.6352166 49.7578491, 6.6351622 49.7577545, 6.6352891 49.7577256, 6.6353408 49.7578219, 6.6352166 49.7578491))",2,,,gabled,Trier,DE,19,54290,Böhmerstraße,,,,"[1394003042, 1394003005, 1394002988, 1394003021, 1394003042]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,125532394,residential,"POLYGON ((6.6359301 49.757545, 6.6360542 49.7574938, 6.6361531 49.7575857, 6.6361017 49.7576074, 6.6360233 49.7576427, 6.6359301 49.757545))",2,1,across,gabled,Trier,DE,23,54290,Böhmerstraße,,,,"[1394002934, 1394002898, 1394002951, 1394002959, 1394002971, 1394002934]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,125532409,residential,"POLYGON ((6.6361531 49.7575857, 6.6361978 49.7575666, 6.6362763 49.7575305, 6.6361815 49.7574372, 6.6360542 49.7574938, 6.6361531 49.7575857))",2,1,across,gabled,Trier,DE,24,54290,Böhmerstraße,,,,"[1394002951, 4621213047, 1394002924, 1394002863, 1394002898, 1394002951]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,125532437,residential,"POLYGON ((6.6362763 49.7575305, 6.6363538 49.757498, 6.6364418 49.7575802, 6.636497 49.7575577, 6.6363654 49.757431, 6.6363126 49.7573801, 6.6361815 49.7574372, 6.6362757 49.7575299, 6.6362763 49.7575305))",2,1,across,gabled,Trier,DE,25,54290,Böhmerstraße,,,,"[1394002924, 1394002896, 1394002956, 1394002946, 4621213055, 1394002849, 1394002863, 4621213052, 1394002924]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,125532452,residential,"POLYGON ((6.6353408 49.7578219, 6.6353474 49.7578332, 6.6355585 49.7577827, 6.6355213 49.7577147, 6.635493 49.7577209, 6.6354714 49.7576824, 6.6352891 49.7577256, 6.6353408 49.7578219))",1,,,flat,Trier,DE,20,54290,Böhmerstraße,,,,"[1394003021, 4621213034, 1394003012, 1394002984, 1394002986, 1394002981, 1394002988, 1394003021]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,125666264,residential,"POLYGON ((6.6336264 49.7585126, 6.6336501 49.7585018, 6.6336397 49.7584764, 6.6336831 49.7584542, 6.6336786 49.7584193, 6.6337461 49.7584036, 6.6338006 49.7583908, 6.6338266 49.7584335, 6.6339003 49.7584168, 6.6339146 49.7584404, 6.6339286 49.7584367, 6.6339506 49.758471, 6.6339632 49.7584677, 6.6339723 49.7584848, 6.6339957 49.7584823, 6.6340053 49.7584994, 6.6339941 49.7585105, 6.634012 49.7585419, 6.6340284 49.7585445, 6.6340422 49.7585663, 6.6340372 49.7585792, 6.6340325 49.7585853, 6.6340461 49.758611, 6.6338992 49.7586392, 6.6337333 49.7586642, 6.6337316 49.7586535, 6.6337539 49.7586446, 6.6337097 49.758566, 6.6336588 49.7585782, 6.6336352 49.7585516, 6.6336264 49.7585126))",2,1,,gabled_row,Trier,DE,2,54290,Kalenfelsstraße,,social_facility,,"[1395188142, 1395188139, 1395188133, 1395188132, 1395188129, 1395188127, 1395188128, 1395188130, 1395188126, 4614352697, 4614352698, 4614352699, 4614352700, 4614352701, 4614352702, 4614352703, 4614352704, 4614352705, 4614352706, 4614352707, 4614352708, 4614352709, 1395188165, 1395188180, 1395188197, 1395188187, 1395188179, 1395188153, 1395188158, 1395188147, 1395188142]",,,,Echternacher Hof,group_home,diseased,,,,,,,,,,,,,Q110137742,de:Echternacher Hof (Trier),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,125666268,residential,"POLYGON ((6.6327665 49.7605451, 6.632814 49.7606251, 6.6330304 49.7605689, 6.6329802 49.7604915, 6.6327665 49.7605451))",3,"""",across,mansard,Trier,DE,10,54290,Katharinenufer,,,,"[1395188511, 1395188521, 1395188515, 1395188505, 1395188511]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,125666274,residential,"POLYGON ((6.632814 49.7606251, 6.6328371 49.7606597, 6.6328272 49.7606668, 6.6328218 49.7606746, 6.6328191 49.7606836, 6.6328245 49.7606917, 6.6328358 49.7607011, 6.6328524 49.7607047, 6.6328754 49.7607417, 6.633113 49.7606802, 6.6331073 49.7606686, 6.6331233 49.7606645, 6.6330996 49.7606235, 6.6330915 49.7606095, 6.6331133 49.7606034, 6.6330811 49.7605559, 6.6330636 49.7605604, 6.6330304 49.7605689, 6.632814 49.7606251))",3,"""",,mansard,Trier,DE,9,54290,Katharinenufer,,,,"[1395188521, 6093280951, 6093280957, 6093280956, 6093280953, 6093280954, 6093280955, 6093280952, 1395188526, 1395188525, 6093280958, 6093280959, 6093280967, 6093280960, 6093280961, 6093280962, 6093282985, 1395188515, 1395188521]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,125668218,residential,"POLYGON ((6.6375997 49.7567724, 6.6377142 49.7567404, 6.6376578 49.7566492, 6.6376527 49.7566399, 6.637537 49.7566795, 6.6375997 49.7567724))",2,1,,mansard,Trier,DE,11,54290,Böhmerstraße,,,,"[1395207926, 1395207925, 1395207888, 4607594824, 1395207911, 1395207926]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,125668223,residential,"POLYGON ((6.6382824 49.7565545, 6.6383731 49.7565241, 6.6382946 49.7564335, 6.6381959 49.7564657, 6.638216 49.7564864, 6.6382824 49.7565545))",4,2,across,gabled,Trier,DE,9,54290,Böhmerstraße,,,,"[1395207849, 1395207833, 1395207798, 1395207815, 4607594827, 1395207849]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,126834956,residential,"POLYGON ((6.6542104 49.7555796, 6.6543236 49.7555313, 6.6544056 49.7556116, 6.654427 49.7556326, 6.6543137 49.7556808, 6.6542104 49.7555796))",2,1,,gabled,,,,,,HiRes aerial imagery,,,"[1404923409, 1404923406, 3364076947, 1404923421, 1404923429, 1404923409]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,126875361,residential,"POLYGON ((6.6509311 49.7546845, 6.6510332 49.7546147, 6.6511287 49.754673, 6.6510266 49.7547428, 6.6509311 49.7546845))",2,2,across,gabled,Trier,DE,27,54295,Güterstraße,,,,"[1405369934, 1405369913, 1405369931, 1405369940, 1405369934]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,126897534,residential,"POLYGON ((6.6439804 49.7500286, 6.6442317 49.7499489, 6.6441826 49.7498842, 6.6441878 49.7498826, 6.6441517 49.749835, 6.6439908 49.749886, 6.6440035 49.7499028, 6.6439079 49.7499331, 6.6439804 49.7500286))",3,2,,mansard,Trier,DE,75,54290,Ostallee,,,,"[1405790821, 1405790776, 1405790771, 1405790774, 1405790727, 1405790754, 1405790758, 1405790760, 1405790821]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,126897541,residential,"POLYGON ((6.6448517 49.7509989, 6.6449113 49.7510808, 6.6449614 49.7511498, 6.645051 49.7511225, 6.6450827 49.7511129, 6.6450966 49.751132, 6.6452058 49.7510988, 6.6452014 49.7510928, 6.6451473 49.7510184, 6.6450706 49.7509129, 6.6450376 49.7509229, 6.6450354 49.7509198, 6.6449537 49.7509446, 6.6449676 49.7509638, 6.6448517 49.7509989))",2,2,,hipped,Trier,DE,67,54290,Ostallee,,social_facility,,"[1405791071, 5060319391, 1405791114, 5060319398, 1405791092, 1405791095, 1405791081, 5061846679, 5061846682, 1405791051, 1405791054, 1405791047, 1405791057, 1405791059, 1405791071]",+49 651 44656,,,Hospiz Trier,nursing_home,senior,,,,,,,,,,,,yes,,,stiftung@hospiz-trier.de,http://hospiz-trier.de,Da-Sein Hospizstiftung für die Region Trier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,126897545,residential,"POLYGON ((6.6456126 49.752163, 6.6455302 49.7520529, 6.6457172 49.7519957, 6.645749 49.7520391, 6.6457257 49.7520463, 6.6457772 49.7521108, 6.6456126 49.752163))",3,1,,gabled,Trier,DE,59,54290,Ostallee,,,,"[1405791690, 1405791637, 1405791615, 1405791627, 1405791631, 1405791663, 1405791690]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,126897546,residential,"POLYGON ((6.6465927 49.7518958, 6.6466724 49.7518675, 6.6466558 49.7518483, 6.6467502 49.7518162, 6.646767 49.7518374, 6.6468087 49.7518246, 6.6468636 49.7518913, 6.6468826 49.7519139, 6.6469116 49.7519485, 6.6466982 49.7520212, 6.6465927 49.7518958))",1,,,flat,Trier,DE,1a,54295,Schützenstraße,,,,"[1405791564, 1405791551, 1405791548, 1405791517, 1405791532, 1405791524, 5061736235, 5061736244, 1405791592, 1405791623, 1405791564]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,126897550,residential,"POLYGON ((6.6462261 49.7513832, 6.6463576 49.7513238, 6.6463765 49.7513153, 6.6463409 49.7512824, 6.6463226 49.7512907, 6.6463021 49.7512718, 6.6462976 49.7512676, 6.6462686 49.7512807, 6.6461656 49.7513273, 6.6462261 49.7513832))",2,2,,gabled,Trier,DE,71,54295,An der Kastilport,,,,"[1405791351, 5062273756, 1405791299, 5062273753, 5062273752, 5062273742, 1710037674, 5062273738, 1405791160, 1405791351]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,126897553,residential,"POLYGON ((6.6443725 49.7504404, 6.6443913 49.7504346, 6.6445172 49.7503955, 6.6444257 49.7502723, 6.6442886 49.7503148, 6.644281 49.7503171, 6.6443144 49.7503621, 6.6443725 49.7504404))",2,1,,gabled,Trier,DE,71a,54290,Ostallee,,,,"[1405790917, 5062084451, 1405790914, 1405790889, 5062084456, 1405790896, 5062084452, 1405790917]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,126897554,residential,"POLYGON ((6.6464991 49.7516774, 6.6466466 49.7516584, 6.6466167 49.7515617, 6.6466148 49.7515558, 6.6465522 49.7515639, 6.6465549 49.7515728, 6.6465289 49.7515762, 6.6465256 49.7515653, 6.6464667 49.7515729, 6.6464991 49.7516774))",2,2,across,hipped,Trier,DE,36,54295,Schützenstraße,,,,"[1405791457, 1405791432, 5062273782, 1405791382, 5062273775, 5062273774, 5062273773, 5062273772, 1405791403, 1405791457]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,126897559,residential,"POLYGON ((6.6450729 49.7514888, 6.6450132 49.7513924, 6.6451729 49.7513511, 6.6451895 49.7513778, 6.6452163 49.7513709, 6.6452391 49.7514077, 6.6452591 49.75144, 6.6451798 49.7514605, 6.6451839 49.7514671, 6.6451471 49.7514766, 6.6451434 49.7514706, 6.6451255 49.7514752, 6.6450729 49.7514888))",2,2,,mansard,Trier,DE,63,54290,Ostallee,,,,"[1405791336, 1405791152, 1405791122, 1405791231, 1405791226, 5061797159, 1405791297, 5061797138, 5061797140, 5061797139, 5061797137, 5061797150, 1405791336]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,126897561,residential,"POLYGON ((6.6463543 49.75198, 6.6463643 49.751977, 6.6464296 49.751958, 6.6464291 49.7519455, 6.646482 49.7519313, 6.646409 49.7518331, 6.6462769 49.7518733, 6.6463543 49.75198))",2,1,,hipped,Trier,DE,1,54295,Schützenstraße,,,,"[1405791602, 5061736260, 1405791598, 1405791588, 1405791584, 1405791529, 1405791554, 1405791602]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,126975780,residential,"POLYGON ((6.633554 49.7552677, 6.6332179 49.7553451, 6.6330269 49.7553907, 6.6328823 49.7554253, 6.6328624 49.7553969, 6.6328105 49.755303, 6.6334878 49.7551522, 6.633554 49.7552677))",5,2,,mansard,Trier,DE,47,54290,Krahnenstraße,,,,"[1406151545, 1406151548, 1394002618, 1394002619, 1394002615, 1394002577, 1394002552, 1406151545]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,127053023,residential,"POLYGON ((6.6324295 49.7564484, 6.6323698 49.7563405, 6.6319996 49.7564298, 6.631868 49.7564627, 6.6318808 49.7564846, 6.6319314 49.7565714, 6.6319424 49.7565688, 6.6320053 49.7566662, 6.6319911 49.7566691, 6.6321361 49.7569174, 6.6323155 49.7568762, 6.6323497 49.7568684, 6.6323206 49.7568186, 6.6321453 49.7565181, 6.6324295 49.7564484))",5,,,gabled,,,,,,,,,"[1406978982, 1406978972, 1406978979, 1406978984, 4614882682, 1406978991, 1406978990, 1406979004, 1406979005, 1406979028, 1406979023, 1406979020, 4614882683, 1406978989, 1406978982]",,,,Geriatrische Rehabilitationsklinik St. Irminen,,,,,,,,,,,,,,,,,,,,rehabilitation,geriatrics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,127053047,residential,"POLYGON ((6.6310556 49.756938, 6.6310712 49.7569352, 6.6312395 49.7568962, 6.6312581 49.7568931, 6.6312852 49.7569414, 6.6313378 49.7570368, 6.6314831 49.7572944, 6.6315543 49.7574238, 6.6317568 49.7578097, 6.631762 49.7578192, 6.6316971 49.7578342, 6.631554 49.757867, 6.6310556 49.756938))",2,2,,mansard,Trier,DE,3,54290,Irminenfreihof,,social_facility,,"[1406979031, 1406979030, 4614882676, 4614882677, 4618260830, 4618611949, 1408838289, 1408838303, 1408838342, 1406979060, 1408838346, 1406979063, 1406979031]",,,,Stift St. Irminen,nursing_home,senior,,St. Irminen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,127053054,residential,"POLYGON ((6.6318767 49.7571054, 6.6320489 49.7570659, 6.6320839 49.7571159, 6.6321423 49.7572357, 6.6321668 49.7572834, 6.6320624 49.7573073, 6.6315543 49.7574238, 6.6314831 49.7572944, 6.6315236 49.7572845, 6.6318667 49.757201, 6.6318922 49.7571947, 6.6319166 49.7571888, 6.6318767 49.7571054))",3,,,gabled,,,,,,,,,"[1406979047, 1406979043, 1406979050, 1406979059, 1406979061, 4614882679, 1408838303, 1408838289, 4618451887, 4618452298, 4618452319, 1408838287, 1406979047]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,127958097,residential,"POLYGON ((6.637994 49.7517378, 6.637956 49.7516975, 6.6381493 49.7516341, 6.6381534 49.751639, 6.6381867 49.7516765, 6.637994 49.7517378))",3,1,across,gabled,Trier,DE,28,54290,Neustraße,,,,"[1414955421, 3331645073, 1414955381, 4608683303, 1414955401, 1414955421]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,127958105,residential,"POLYGON ((6.6384726 49.752292, 6.6384093 49.7522172, 6.6385571 49.7521714, 6.6385802 49.7522026, 6.6386131 49.7522457, 6.6384726 49.752292))",2,2,,mansard,Trier,DE,20,54290,Neustraße,,,,"[1414955670, 1414955647, 1414955636, 4608683292, 1414955655, 1414955670]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,127958109,residential,"POLYGON ((6.638167 49.7519234, 6.6381236 49.7518715, 6.6382657 49.7518326, 6.6383226 49.751816, 6.6383557 49.7518716, 6.638167 49.7519234))",1,,,flat,Trier,DE,25,54290,Neustraße,,,,"[1414955508, 1414955491, 1414955471, 1414955464, 1414955488, 1414955508]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,127958111,residential,"POLYGON ((6.6382644 49.752043, 6.638167 49.7519234, 6.6383557 49.7518716, 6.6383759 49.7518988, 6.6383904 49.7519183, 6.6384211 49.7519626, 6.6384429 49.7519936, 6.6382644 49.752043))",3,1,,gabled,Trier,DE,24,54290,Neustraße,,,,"[1414955587, 1414955508, 1414955488, 4608683082, 1414955507, 1414955532, 1414955560, 1414955587]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,127958114,residential,"POLYGON ((6.637956 49.7516975, 6.6379175 49.7516535, 6.6380917 49.751606, 6.6381208 49.7515995, 6.6381493 49.7516341, 6.637956 49.7516975))",3,1,across,gabled,Trier,DE,29,54290,Neustraße,,,,"[3331645073, 1414955391, 1414955367, 1414955363, 1414955381, 3331645073]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,127958122,residential,"POLYGON ((6.6378243 49.751546, 6.6380339 49.7515035, 6.6380917 49.751606, 6.6379175 49.7516535, 6.6378243 49.751546))",3,1,across,gabled,Trier,DE,30,54290,Neustraße,,,,"[1414955351, 1414955342, 1414955367, 1414955391, 1414955351]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,127958125,residential,"POLYGON ((6.6385618 49.7523839, 6.6385216 49.7523436, 6.6386887 49.7523029, 6.6387024 49.7523156, 6.6387256 49.7523412, 6.6385618 49.7523839))",3,2,across,gabled,Trier,DE,18,54290,Neustraße,,,,"[1414955698, 1414955690, 1414955671, 1414955684, 1414955689, 1414955698]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,127958126,residential,"POLYGON ((6.6383073 49.7520949, 6.6382644 49.752043, 6.6384429 49.7519936, 6.6384792 49.7519828, 6.638509 49.7520325, 6.6383073 49.7520949))",3,1,,gabled,Trier,DE,23,54290,Neustraße,,,,"[1414955610, 1414955587, 1414955560, 1414955542, 1414955574, 1414955610]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,127958130,residential,"POLYGON ((6.6383557 49.7521535, 6.6383073 49.7520949, 6.638509 49.7520325, 6.6385536 49.7520972, 6.6385077 49.7521098, 6.6383557 49.7521535))",3,2,,gabled,Trier,DE,22,54290,Neustraße,,,,"[1414955633, 1414955610, 1414955574, 1414955602, 1414955613, 1414955633]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,127958131,residential,"POLYGON ((6.6380535 49.751802, 6.637994 49.7517378, 6.6381867 49.7516765, 6.6382126 49.7517064, 6.6382455 49.7517444, 6.6381946 49.7517596, 6.6380535 49.751802))",3,1,across,mansard,Trier,DE,27,54290,Neustraße,,,,"[1414955458, 1414955421, 1414955401, 5299683290, 1414955425, 1414955438, 1414955458]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,127958132,residential,"POLYGON ((6.6384093 49.7522172, 6.6383557 49.7521535, 6.6385077 49.7521098, 6.638528 49.7521342, 6.6385571 49.7521714, 6.6384093 49.7522172))",3,2,,gabled,Trier,DE,21,54290,Neustraße,,,,"[1414955647, 1414955633, 1414955613, 1414955626, 1414955636, 1414955647]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,127958133,residential,"POLYGON ((6.6381236 49.7518715, 6.6380535 49.751802, 6.6381946 49.7517596, 6.63823 49.7517928, 6.6382571 49.7518226, 6.6382657 49.7518326, 6.6381236 49.7518715))",3,1,across,mansard,Trier,DE,26,54290,Neustraße,,,,"[1414955491, 1414955458, 1414955438, 1414955448, 1414955465, 1414955471, 1414955491]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
